tool,run_id,dx_um,dt_min,average_source,center_source,resolution_label,time_min,average_uM,center_uM
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,1.4,9.90535387361525,8.457024460203886
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,1.5,9.901856863187799,8.444934872646455
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,1.6,9.898698908914552,8.434198124245807
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,1.7,9.895849750795445,8.42463406080517
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,1.8,9.893280989696343,8.416094894696371
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,1.9,9.890966264416788,8.408457291432601
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,2.0,9.88888129954221,8.401616804151239
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,2.1,9.887003870683024,8.395483888646295
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,2.2,9.885313719126119,8.389980997269117
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,2.3,9.883792437593376,8.385040418977058
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,2.4,9.88242334157957,8.380602642193319
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,2.5,9.881191335745525,8.376615088980623
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,2.6,9.88008278141775,8.373031116768557
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,2.7,9.879085368919263,8.369809215904269
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,2.8,9.878187996891374,8.366912352964217
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,2.9,9.877380659726366,8.364307424530114
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,3.0,9.876654343550427,8.361964796261987
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,3.1,9.876000930760542,8.359857909097403
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,3.2,9.875413112849284,8.35796293927134
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,3.3,9.874884311092497,8.356258502260568
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,3.4,9.874408604590156,8.354725393166252
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,3.5,9.87398066511406,8.353346357768379
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,3.6,9.873595698210755,8.352105889727454
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,3.7,9.873249390022032,8.350990050317124
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,3.8,9.872937859310927,8.34998630774575
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,3.9,9.872657614213049,8.349083393633514
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,4.0,9.872405513267958,8.348271174602475
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,4.1,9.872178730320746,8.347540537242308
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,4.2,9.871974722918859,8.346883284957926
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,4.3,9.871791203862614,8.346292045402315
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,4.4,9.871626115599055,8.345760187360673
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,4.5,9.871477607177997,8.345281746087961
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,4.6,9.87134401351603,8.344851356217596
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,4.7,9.871223836738638,8.344464191457922
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,4.8,9.871115729393232,8.344115910379175
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,4.9,9.871018479346082,8.343802607668412
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,5.0,9.870930996194742,8.34352077029593
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,5.1,9.870852299044167,8.34326723809484
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,5.2,9.870781505509898,8.343039168307115
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,5.3,9.870717821825226,8.342834003695382
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,5.4,9.870660533941704,8.342649443860745
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,5.5,9.870608999523208,8.342483419443527
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,5.6,9.870562640743971,8.342334068916646
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,5.7,9.870520937809816,8.34219971771073
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,5.8,9.870483423130052,8.342078859436441
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,5.9,9.870449676074609,8.341970138993144
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,6.0,9.870419318257778,8.34187233737431
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,6.1,9.870392009295529,8.341784357999142
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,6.2,9.870367442988968,8.341705214417065
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,6.3,9.870345343891085,8.341634019247158
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,6.4,9.870325464218288,8.341569974228463
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,6.5,9.870307581072126,8.341512361269592
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,6.6,9.870291493940064,8.341460534397232
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,6.7,9.87027702244721,8.341413912513307
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,6.8,9.870264004333889,8.341371972879543
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,6.9,9.870252293636288,8.341334245256352
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,7.0,9.870241759049865,8.341300306630407
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,7.1,9.870232282457089,8.341269776471687
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,7.2,9.870223757603059,8.341242312466877
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,7.3,9.870216088904128,8.34121760668126
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,7.4,9.870209190376187,8.341195382106068
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,7.5,9.870202984670556,8.341175389552593
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,7.6,9.870197402206736,8.341157404858201
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,7.7,9.870192380392245,8.341141226372972
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,7.8,9.870187862920789,8.341126672698744
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,7.9,9.870183799140959,8.341113580655211
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,8.0,9.87018014348829,8.341101803450318
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,8.1,9.87017685497438,8.341091209034378
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,8.2,9.870173896727318,8.341081678619494
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,8.3,9.87017123557825,8.34107310534767
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,8.4,9.870168841689498,8.341065393092695
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,8.5,9.870166688219983,8.341058455382344
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,8.6,9.870164751024301,8.341052214428824
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,8.7,9.87016300838198,8.341046600256595
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,8.8,9.870161440753934,8.341041549917788
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,8.9,9.870160030563413,8.341037006786408
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,9.0,9.8701587619989,8.341032919923423
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,9.1,9.870157620836832,8.341029243505634
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,9.2,9.870156594282125,8.341025936311878
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,9.3,9.870155670824724,8.341022961260848
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,9.4,9.870154840110516,8.341020284995324
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,9.5,9.870154092825269,8.341017877508166
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,9.6,9.870153420590178,8.341015711805866
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,9.7,9.870152815867922,8.341013763605876
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,9.8,9.870152271878164,8.341012011064358
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,9.9,9.87015178252151,8.341010434531254
PhysiCell,PhysiCell_dx_5um_uptake,5.0,,mean over all voxels,mean over center voxels,voxel size=5 um,10.0,9.870151342311136,8.341009016329979
