tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.814815232125582,5.000011267390736,9.999999999999995
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.757386106047525,4.66669123002497,9.333374795611343
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.708917054697443,4.433108778438994,8.866210299830614
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.668042688608384,4.262475744403316,8.524944511225511
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.633622114469315,4.133590560715553,8.267174344280042
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.604678000517417,4.033639459991433,8.067272291778945
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.580368615199319,3.9545198913851793,7.90903326834609
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.559970835362765,3.8908883914634895,7.7817703572575505
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.542866510218829,3.8390835803979155,7.6781608054614905
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.528529931387972,3.7965091913112676,7.5930120836921295
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.516516008411456,3.7612676549929156,7.522529056695546
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.50644926603655,3.731934971609778,7.463863727113611
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.49801383531398,3.707417943332238,7.4148297010144315
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.490944537817674,3.686860934460769,7.373715708320049
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.485019077773915,3.669583282379501,7.339160424826771
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.480051293897153,3.655036183821879,7.310066244812581
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.475885384898156,3.6427722597847407,7.285538410918064
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.472391004771923,3.6324235635985924,7.26484103032464
PhysiCell,dx_40um__uptake_12044__dtdiff_0p1min,40.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.469459119670326,3.623685334129648,7.247364581186278
