time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.931426467156843,5.062705635292738
0.2,9.889932146077571,4.404603648836752
0.3,9.852370371395095,4.059853541546641
0.4,9.81785908310429,3.853454588812485
0.5,9.786200128253006,3.7179767276733937
0.6,9.757316777373763,3.622473045485492
0.7,9.731125552560902,3.551391076177603
0.8,9.707507103492356,3.496263018302282
0.9,9.686308518315615,3.4521535526557803
1.0,9.66735441992834,3.416014648301276
1.1,9.650458582592188,3.3858676795053513
1.2,9.635433347862387,3.3603712482820565
1.3,9.622096337178396,3.3385805043304284
1.4,9.610274776447648,3.319806905636501
1.5,9.599807969609804,3.3035332523843883
1.6,9.590548442310775,3.289360441488118
1.7,9.582362182908312,3.2769731009191667
1.8,9.575128303069441,3.2661168204969306
1.9,9.568738348861894,3.256582701398133
2.0,9.563095421670942,3.248196634366913
2.1,9.558113215358937,3.24081169681793
2.2,9.553715038388269,3.234302645576437
2.3,9.54983286348344,3.2285618422482165
2.4,9.546406429670188,3.2234961744758457
2.5,9.54338240974271,3.219024681172148
2.6,9.540713648552895,3.2150766840285185
2.7,9.538358472678878,3.21159028970685
2.8,9.53628006909336,3.2085111685515164
2.9,9.534445928777004,3.205791543573601
3.0,9.532827350371837,3.2033893424477524
3.1,9.531398998647422,3.201267478295826
3.2,9.530138512560002,3.1993932340615108
3.3,9.529026157889273,3.19773773159925
3.4,9.528044519751893,3.1962754710718393
3.5,9.527178230659105,3.1949839294544207
3.6,9.526413730172019,3.1938432092700975
3.7,9.525739052589984,3.192835730400425
3.8,9.525143639472375,3.1919459591040673
3.9,9.524618174134456,3.1911601693634823
4.0,9.524154435570898,3.1904662324482835
4.1,9.523745169544778,3.189853431194206
4.2,9.523383974836245,3.189312295989882
4.3,9.523065202874845,3.188834459868797
4.4,9.522783869184583,3.188412530441639
4.5,9.52253557525339,3.188039976689418
4.6,9.522316439600583,3.187711028881184
4.7,9.522123036959641,3.1874205900895776
4.8,9.521952344620555,3.1871641579591627
4.9,9.521801695088396,3.186937755540725
5.0,9.521668734314076,3.1867378701433684
5.1,9.521551384840784,3.1865613992779527
5.2,9.521447813287075,3.18640560287259
5.3,9.521356401655744,3.1862680610354808
5.4,9.521275722017933,3.186146636723884
5.5,9.521204514174986,3.1860394427518033
5.6,9.521141665947448,3.1859448126343377
5.7,9.521086195781923,3.18586127482442
5.8,9.521037237403007,3.1857875299488314
5.9,9.520994026269603,3.1857224306956997
6.0,9.520955887623295,3.185664964045813
6.1,9.520922225941531,3.1856142355755583
6.2,9.520892515630303,3.1855694555907914
6.3,9.520866292810599,3.1855299268787225
6.4,9.520843148070021,3.1854950338896026
6.5,9.520822720065981,3.185464233181733
6.6,9.520804689880517,3.1854370449826863
6.7,9.520788776038236,3.185413045736631
6.8,9.520774730109517,3.185391861522808
6.9,9.520762332830186,3.185373162243546
7.0,9.520751390676924,3.185356656491998
7.1,9.52074173284491,3.185342087020274
7.2,9.520733208580431,3.1853292267378306
7.3,9.520725684826708,3.185317875178186
7.4,9.520719044146203,3.1853078553792304
7.5,9.520713182886903,3.1852990111287793
7.6,9.520708009563899,3.1852912045326636
7.7,9.520703443431037,3.18528431386764
7.8,9.520699413220242,3.1852782316857926
7.9,9.520695856028869,3.1852728631410034
8.0,9.520692716337704,3.185268124511504
8.1,9.520689945144227,3.1852639418955437
8.2,9.520687499197654,3.1852602500599208
8.3,9.520685340323773,3.185256991423464
8.4,9.52068343482904,3.1852541151596703
8.5,9.520681752974651,3.1852515764045246
8.6,9.520680268512303,3.1852493355572014
8.7,9.520678958274525,3.18524735766275
8.8,9.520677801813022,3.1852456118671544
8.9,9.520676781079532,3.185244070936301
9.0,9.520675880144113,3.185242710831351
9.1,9.520675084946514,3.185241510333912
9.2,9.520674383076706,3.185240450715166
9.3,9.52067376358122,3.1852395154438033
9.4,9.52067321679215,3.1852386899282217
9.5,9.520672734176308,3.185237961288949
9.6,9.520672308202009,3.1852373181577778
9.7,9.520671932221536,3.1852367505004473
9.8,9.52067160036739,3.185236249460135
9.9,9.52067130746072,3.185235807219308
10.0,9.520671048930492,3.185235416877776
