time_min,average_uM,center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM
0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.1,9.998255222040878,1.6021568083591258,9.585895246992386,5.594026027675755,5.594026027675755,5.594026027675755,7.230429692537779
0.2,9.996590282752894,1.570091627964158,9.401250909914163,5.48567126893916,5.48567126893916,5.48567126893916,7.104985948631796
0.3,9.994942581852724,1.5599392001664572,9.340832366311606,5.45038578323903,5.45038578323903,5.45038578323903,7.06121096884518
0.4,9.993312352094735,1.5545533531350286,9.308699857493469,5.431626605314249,5.431626605314248,5.431626605314249,7.037534262047224
0.5,9.991707936010716,1.5510928991311164,9.28803368128246,5.419563290206788,5.419563290206787,5.419563290206788,7.022194898795101
0.6,9.990140585873348,1.5486311822093093,9.273323742492787,5.410977462351047,5.410977462351047,5.410977462351047,7.011231965476552
0.7,9.988621624155964,1.546765125142184,9.262169082297376,5.40446710371978,5.40446710371978,5.40446710371978,7.002897029461958
0.8,9.987160777819655,1.5452877359217767,9.25333548392704,5.399311609924408,5.399311609924408,5.399311609924408,6.996284488478686
0.9,9.985765438011502,1.5440804692861123,9.246115619620177,5.395098044453143,5.395098044453143,5.395098044453143,6.990872762936052
1.0,9.984440542146077,1.543069984166437,9.240071661626635,5.391570822896535,5.391570822896535,5.391570822896535,6.986337870710724
1.1,9.983188799228431,1.5422082249726752,9.234916618534417,5.388562421753546,5.388562421753544,5.388562421753546,6.982466894977337
1.2,9.982011061098337,1.5414622774261084,9.230453864332006,5.385958070879058,5.385958070879057,5.385958070879058,6.979113669510236
1.3,9.980906722476737,1.5408087868367253,9.22654384850599,5.383676317671358,5.383676317671358,5.383676317671358,6.976174291081207
1.4,9.9798740903103,1.540230692141095,9.223084609432938,5.381657650787017,5.381657650787016,5.381657650787017,6.973572743072769
1.5,9.978910698186558,1.539715217583764,9.21999978708964,5.379857502336701,5.3798575023367015,5.379857502336701,6.971252031035429
1.6,9.978013560823852,1.5392525866776443,9.217230944212048,5.378241765444846,5.378241765444846,5.378241765444846,6.969168493649112
1.7,9.977179372917991,1.5388351708751407,9.214732481393042,5.37678382613409,5.376783826134091,5.37678382613409,6.96728802980295
1.8,9.976404660289328,1.5384569104014831,9.212468176720721,5.375462543561102,5.375462543561102,5.375462543561102,6.965583527949942
1.9,9.97568589202135,1.5381129112343346,9.210408777189201,5.374260844211767,5.374260844211767,5.374260844211767,6.964033075039148
2.0,9.975019561667429,1.5377991593085922,9.208530290298196,5.373164724803394,5.373164724803393,5.373164724803394,6.962618685078169
2.1,9.974402244462329,1.5375123145757066,9.206812752781488,5.372162533678598,5.372162533678597,5.372162533678598,6.9613253821461525
2.2,9.973830636232087,1.5372495605321534,9.205239330863659,5.371244445697906,5.371244445697906,5.371244445697906,6.960140529897154
2.3,9.97330157854228,1.537008492913467,9.203795654665898,5.3704020737896805,5.3704020737896805,5.3704020737896805,6.959053335271185
2.4,9.972812073634433,1.5367870364259606,9.202469320272401,5.369628178349181,5.36962817834918,5.369628178349181,6.958054477016393
2.5,9.972359291886454,1.536583381786953,9.201249513260466,5.368916447523709,5.368916447523709,5.368916447523709,6.957135824676285
2.6,9.971940573882854,1.5363959376252398,9.200126721119814,5.368261329372526,5.368261329372526,5.368261329372526,6.956290223809694
