tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.999654188927217,9.990109636954198,9.977473498197343
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.999309343642981,9.981686324567525,9.96615348424313
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.998965544242138,9.976278486059902,9.958934368281877
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.998624365968293,9.972429420424632,9.954042500548145
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.99828827453182,9.969543913522315,9.950546987474674
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.997960013350163,9.967284968744925,9.947899796463636
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.997642107984511,9.965457034774245,9.94580796591631
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.997336598005983,9.96393952200574,9.944101883681318
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.997044955274758,9.962654007493084,9.942676258182615
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.996768111723664,9.96154723154933,9.941462041361218
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.996506537061592,9.96058172693467,9.94041195656537
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.996260330683844,9.959730357834705,9.939492495230516
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.99602930957353,9.95897298025236,9.93867922218758
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.995813084494905,9.958294315121966,9.937953883763617
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.995611122406473,9.957682547286206,9.937302553069133
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.995422795722387,9.957128376542103,9.936714400437882
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.995247420146553,9.956624359935425,9.936180855882897
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.995084283082681,9.956164447127803,9.93569502571454
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.994932664522759,9.955743646849195,9.935251278606364
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.994791852065454,9.955357784140865,9.934844947284564
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.994661151428657,9.95500332153467,9.934472110650773
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.994539893549682,9.954677225889508,9.93412943276427
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.994427439131517,9.95437686821827,9.93381404256326
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.994323181299745,9.95409994759494,9.93352344310974
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.994226546879167,9.953844432793932,9.933255442440608
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.6,9.994136996676401,9.953608517090855,9.933008100367415
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.7,9.994054025059697,9.953390582903463,9.932779687140298
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.8,9.993977159053962,9.95318917384094,9.932568651001407
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.9,9.99390595711288,9.953002972368784,9.932373592445233
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.0,9.993840007687789,9.95283078175998,9.932193243574112
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.1,9.993778927680609,9.952671511341432,9.93202645135166
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.2,9.993722360844119,9.952524164293196,9.93187216386028
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.3,9.993669976174836,9.95238782744146,9.931729418892022
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.4,9.993621466330112,9.952261662622497,9.931597334367062
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.5,9.993576546091093,9.952144899296195,9.931475100196659
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.6,9.993534950885891,9.952036828163399,9.93136197129884
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.7,9.993496435381813,9.95193679559839,9.931257261543463
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.8,9.993460772151474,9.951844198750473,9.931160338454621
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.9,9.993427750414922,9.951758481201033,9.931070618537124
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.0,9.993397174857819,9.951679129086775,9.930987563122967
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.1,9.993368864524284,9.951605667618736,9.930910674655943
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.2,9.993342651782008,9.95153765794062,9.930839493349428
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.3,9.993318381356927,9.95147469428107,9.930773594165322
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.4,9.993295909433733,9.95141640136291,9.930712584072051
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.5,9.993275102819103,9.95136243203886,9.930656099547202
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.6,9.993255838163792,9.951312465128384,9.930603804296384
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.7,9.993238001239968,9.951266203434287,9.93055538716453
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.8,9.993221486270544,9.951223371920973,9.93051056021954
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.9,9.993206195306646,9.951183716038674,9.930469056991193
PhysiCell,dx_2um__uptake_300000__dtdiff_0p02min,2.0,300000.0,0.02,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,5.0,9.993192037650513,9.95114700018013,9.93043063085045
