tool,run_id,dx_um,dt_min,average_source,center_source,resolution_label,time_min,average_uM,center_uM
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,3.2,9.621996393739552,4.591519066360056
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,3.3,9.621145620434525,4.5897465494773835
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,3.4,9.6203981392905,4.588189094771576
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,3.5,9.619741407349375,4.586820602713455
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,3.6,9.61916440497723,4.585618144355985
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,3.7,9.618657450902296,4.584561574814739
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,3.8,9.618212039672494,4.583633194390823
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,3.9,9.61782069883322,4.582817451271497
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,4.0,9.617476863443683,4.582100680584279
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,4.1,9.617174765833225,4.581470875281054
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,4.2,9.616909338750197,4.580917484920035
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,4.3,9.616676130278249,4.580431238917477
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,4.4,9.616471229091058,4.580003991273924
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,4.5,9.616291198789488,4.579628584153886
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,4.6,9.616133020217495,4.579298728022386
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,4.7,9.615994040786953,4.57900889632457
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,4.8,9.615871929959484,4.578754232941316
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,4.9,9.615764640136902,4.578530470869652
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,5.0,9.61567037230282,4.578333860765765
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,5.1,9.61558754583797,4.57816110815417
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,5.2,9.615514772001971,4.578009318251919
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,5.3,9.61545083063597,4.577875947484401
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,5.4,9.615394649694815,4.577758760881276
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,5.5,9.615345287264908,4.577655794639582
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,5.6,9.61530191576577,4.577565323227418
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,5.7,9.61526380807002,4.577485830477666
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,5.8,9.615230325308758,4.5774159841878985
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,5.9,9.615200906157593,4.577354613801285
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,6.0,9.615175057423507,4.577300690794902
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,6.1,9.615152345774575,4.577253311447059
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,6.2,9.615132390473725,4.577211681695149
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,6.3,9.615114856994662,4.577175103830461
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,6.4,9.615099451412746,4.5771429648071384
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,6.5,9.615085915476858,4.577114725969515
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,6.6,9.615074022279435,4.5770899140257635
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,6.7,9.615063572452168,4.577068113116682
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,6.8,9.615054390823431,4.5770489578467615
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,6.9,9.615046323481495,4.577032127160808
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,7.0,9.615039235194184,4.5770173389635245
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,7.1,9.615033007141726,4.577004345391943
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,7.2,9.615027534924819,4.576992928661466
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,7.3,9.615022726814427,4.576982897415965
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,7.4,9.615018502214044,4.576974083520739
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,7.5,9.615014790308564,4.576966339244638
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,7.6,9.615011528877154,4.576959534784105
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,7.7,9.615008663250237,4.5769535560876635
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,7.8,9.615006145393,4.576948302944394
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,7.9,9.615003933100203,4.57694368730437
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,8.0,9.615001989288672,4.576939631802895
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,8.1,9.615000281375673,4.576936068463835
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,8.2,9.614998780732723,4.576932937560285
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,8.3,9.614997462205697,4.5769301866135015
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,8.4,9.614996303693179,4.5769277695133175
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,8.5,9.614995285775972,4.576925645745282
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,8.6,9.614994391391592,4.576923779711608
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,8.7,9.614993605548245,4.5769221401345055
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,8.8,9.61499291507353,4.576920699531934
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,8.9,9.614992308393644,4.576919433756968
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,9.0,9.614991775339364,4.576918321593063
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,9.1,9.6149913069756,4.576917344398437
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,9.2,9.614990895451612,4.576916485793613
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,9.3,9.614990533869411,4.5769157313868725
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,9.4,9.614990216168152,4.576915068533025
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,9.5,9.614989937022514,4.576914486121463
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,9.6,9.614989691753454,4.576913974389929
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,9.7,9.614989476249772,4.576913524760883
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,9.8,9.614989286899192,4.576913129697727
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,9.9,9.614989120527826,4.576912782578488
PhysiCell,PhysiCell_dx_10um_uptake,10.0,,mean over all voxels,mean over center voxels,voxel size=10 um,10.0,9.614988974346959,4.576912477584812
