tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,0.1,9.998811863103551,9.913562987135968,9.914100231357216,9.961595369644389
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,0.2,9.997632183611053,9.871021249603483,9.871708858139131,9.934599035371582
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,0.3,9.996459476213712,9.84732572321032,9.848070148063192,9.917096051120817
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,0.4,9.995302887425854,9.831832010502183,9.832604225179251,9.904726377407327
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,0.5,9.994175949824804,9.8207187469615,9.821506771681362,9.895428552285388
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,0.6,9.993092078293591,9.812256858076854,9.813054806176307,9.8881246103375
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,0.7,9.992061896497834,9.805540457446693,9.806345073617777,9.882197261095117
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,0.8,9.991092443474162,9.800045006757607,9.800854329343707,9.877266991516715
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,0.9,9.990187435285423,9.79544412714702,9.796256893484365,9.873087288419883
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,1.0,9.989347925309136,9.79152345777934,9.792338811530776,9.869490897396025
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,1.1,9.988573015181254,9.78813609805111,9.78895343362675,9.866360193779256
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,1.2,9.987860473255996,9.785177789357515,9.78599666396694,9.86360986674745
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,1.3,9.987207221866411,9.7825722685486,9.783392349838314,9.861176319214549
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,1.4,9.986609699509062,9.780262224356548,9.781083257769616,9.859010936266165
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,1.5,9.986064119282183,9.778203511650464,9.779025299210891,9.85707568346896
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,1.6,9.985566647050963,9.776361344056514,9.777183730039855,9.855340159560967
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,1.7,9.985113520010751,9.774707730327261,9.775530591239196,9.853779583421478
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,1.8,9.984701122208758,9.773219714491992,9.774042951839531,9.852373395176352
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,1.9,9.984326029639192,9.771878147052915,9.77270168198899,9.851104268596618
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,2.0,9.983985034231969,9.770666813383954,9.771490582650118,9.8499574032312
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,2.1,9.98367515348231,9.769571806011118,9.770395758807178,9.848920009321697
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,2.2,9.983393630533387,9.768581065559495,9.769405161093035,9.847980927143881
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,2.3,9.983137928102456,9.767684039708294,9.768508245254719,9.847130341118161
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,2.4,9.98290571861323,9.766871425621446,9.767695714974945,9.84635956145393
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,2.5,9.982694872161417,9.766134972074308,9.766959324303032,9.845660854454046
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,2.6,9.982503443419315,9.765467324756699,9.766291723197702,9.845027308293558
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,2.7,9.982329658218553,9.764861903183165,9.76568633462827,9.844452724989555
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,2.8,9.982171900293213,9.764312801046074,9.765137255080866,9.843931531976754
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,2.9,9.982028698488337,9.763814704204716,9.764639172671137,9.843458708579814
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,3.0,9.98189871461576,9.763362822146593,9.764187298705679,9.843029723986131
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,3.1,9.981780732055912,9.762952829908212,9.763777309684224,9.842640484245875
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,3.2,9.981673645148666,9.762580818253698,9.763405297544603,9.842287286478863
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,3.3,9.981576449378526,9.762243250484094,9.763067726526115,9.84196677893202
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,3.4,9.981488232336122,9.761936924659576,9.76276139543593,9.841675925863152
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,3.5,9.981408165423112,9.761658940310266,9.762483404396,9.841411976466194
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,3.6,9.981335496259156,9.761406668923653,9.762231125359934,9.841172437226756
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,3.7,9.981269541745142,9.761177727650903,9.762002175843408,9.84095504722431
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,3.8,9.981209681735669,9.760969955788335,9.761794395425278,9.840757755991739
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,3.9,9.981155353273826,9.760781393674767,9.761605824660972,9.8405787036139
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,4.0,9.981106045343134,9.760610263709378,9.761434686113404,9.840416202800666
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,4.1,9.981061294093335,9.760454953243439,9.761279367255348,9.840268722711594
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,4.2,9.981020678499679,9.760313999137168,9.76113840503494,9.840134874342004
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,4.3,9.980983816417936,9.760186073802814,9.761010471925767,9.840013397306244
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,4.4,9.980950361000106,9.760069972579108,9.760894363307017,9.839903147875093
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,4.5,9.98091999743876,9.759964602301647,9.760788986038438,9.839803088141597
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_1um3,2,12044,0.005,1.0,0.1,4.6,9.980892440010338,9.75986897095008,9.76069334811124,9.839712276204196
