time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.47247626055573,5.252286345001575
0.2,9.34617859346255,4.68172958318379
0.3,9.257104406807853,4.355146229235494
0.4,9.187019290084798,4.1018764216558585
0.5,9.131283677040875,3.9013182233961574
0.6,9.08675570243335,3.741551806033129
0.7,9.051058526104088,3.613566327825785
0.8,9.022359128519863,3.5104943132335413
0.9,8.999229110576412,3.427090017416248
1.0,8.980547235032393,3.3593215439932247
1.1,8.965428559132818,3.304064653177623
1.2,8.953171622014377,3.258877433673123
1.3,8.943218414249086,3.2218352626115534
1.4,8.935123673366052,3.19140951326796
1.5,8.928531130073218,3.16637772794698
1.6,8.923155012969223,3.145756436510765
1.7,8.918765574251802,3.128750369451241
1.8,8.91517771447415,3.1147136453785955
1.9,8.9122420103228,3.1031197963622033
2.0,8.909837614859695,3.0935383896864965
2.1,8.907866622853795,3.0856166295321135
2.2,8.906249586617102,3.0790647605491657
2.3,8.90492193826874,3.073644405145925
2.4,8.903831128289564,3.0691591872379647
2.5,8.902934331715766,3.0654471542955277
2.6,8.902196605372367,3.0623746253369553
2.7,8.901589404408664,3.059831177778082
2.8,8.901089385749664,3.057725549550743
2.9,8.900677441190112,3.055982280751825
3.0,8.900337914695713,3.0545389555475313
3.1,8.90005796777635,3.053343933147317
3.2,8.899827064122734,3.052354478521588
3.3,8.899636550485612,3.0515352207075486
3.4,8.899479315360201,3.0508568801477156
3.5,8.89934951067802,3.05029521735797
3.6,8.899242324604804,3.0498301639377376
3.7,8.899153795854174,3.0494451039734436
3.8,8.89908066177441,3.049126279597232
3.9,8.89902023394653,3.048862299114882
4.0,8.89897029622084,3.048643729918528
4.1,8.898929021075896,3.0484627615151214
4.2,8.898894900955254,3.0483129265600444
4.3,8.898866691860228,3.048188869890176
4.4,8.898843366980994,3.0480861572850606
4.5,8.898824078556837,3.0480011171153834
4.6,8.898808126487822,3.0479307092191377
4.7,8.898794932489755,3.047872416321809
4.8,8.8987840188035,3.047824154123739
4.9,8.898774990648727,3.047784196845187
5.0,8.898767521757762,3.04775111557177
5.1,8.898761342444702,3.0477237271999424
5.2,8.89875622976215,3.0477010521604657
5.3,8.898751999377906,3.047682279411014
5.4,8.898748498869182,3.0476667374483855
5.5,8.898745602185638,3.047653870305541
5.6,8.89874320507644,3.047643217676516
5.7,8.898741221312674,3.0476343984595275
5.8,8.898739579566257,3.0476270971305937
5.9,8.898738220830712,3.0476210524609413
6.0,8.898737096289468,3.047616048175195
6.1,8.898736165553725,3.0476119052165807
6.2,8.89873539520565,3.0476084753427632
6.3,8.898734757593848,3.047605635823466
6.4,8.89873422983727,3.047603285050361
6.5,8.898733793001494,3.0476013389023007
6.6,8.898733431417389,3.04759972773596
6.7,8.898733132117563,3.0475983938942983
6.8,8.898732884370197,3.047597289643747
6.9,8.898732679293364,3.0475963754663744
7.0,8.89873250953598,3.0475956186459365
7.1,8.89873236901381,3.0475949920972623
7.2,8.898732252691028,3.047594473397082
7.3,8.898732156399495,3.0475940439816642
7.4,8.898732076689178,3.047593688482527
7.5,8.898732010704396,3.047593394176484
7.6,8.898731956081392,3.047593150530339
7.7,8.898731910863562,3.0475929488239433
7.8,8.898731873431307,3.0475927818381296
7.9,8.898731842443974,3.04759264359636
8.0,8.898731816791804,3.047592529150837
8.1,8.898731795556142,3.0475924344054284
8.2,8.898731777976556,3.0475923559690767
8.3,8.898731763423537,3.0475922910344337
8.4,8.898731751375992,3.0475922372773865
8.5,8.898731741402546,3.0475921927738785
8.6,8.898731733146105,3.047592155931049
8.7,8.898731726311059,3.047592125430222
8.8,8.8987317206527,3.047592100179711
8.9,8.89873171596844,3.047592079275747
9.0,8.898731712090584,3.047592061970131
9.1,8.898731708880302,3.047592047643457
9.2,8.898731706222668,3.0475920357829382
9.3,8.898731704022541,3.047592025964059
9.4,8.898731702201161,3.0475920178353775
9.5,8.898731700693327,3.047592011105948
9.6,8.898731699445058,3.0475920055349075
9.7,8.898731698411673,3.0475920009228528
9.8,8.898731697556183,3.047591997104708
9.9,8.898731696847955,3.047591993943811
10.0,8.89873169626165,3.0475919913270237
