tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.814814814814815,4.999999999999997,9.999999999999995
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.757385834698525,4.666686646691314,9.333373293382628
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.708916767067606,4.433104368076774,8.866208736153547
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.6680423884591,4.2624714501804215,8.524942900360843
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.633621804826799,4.1335863488358475,8.267172697671693
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.604677683763606,4.0336353091642545,8.067270618328509
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.58036829318418,3.954515787449915,7.90903157489983
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.559970509509872,3.8908843245323617,7.781768649064724
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.542866181615539,3.839079543272893,7.678159086545787
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.528529600859097,3.7965051785687107,7.5930103571374215
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.516515676578097,3.7612636624310953,7.522527324862191
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.50644893336251,3.7319309959010334,7.463861991802067
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.498013502142097,3.707413981794943,7.414827963589887
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.490944204398142,3.686856984904111,7.373713969808222
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.4850187442863,3.669579342994135,7.33915868598827
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.480050960467448,3.6550322531005555,7.310064506201111
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.475885051611968,3.6427683364631456,7.285536672926291
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.472390671684659,3.632419646610246,7.2648392932204935
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.469458786815022,3.6236814225708684,7.247362845141737
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.466998189503014,3.616299833989951,7.232599667979902
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.464932574312169,3.610062557694199,7.220125115388399
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.463198089572153,3.60479140403458,7.209582808069162
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p1min,40.0,12044000000000000,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.46174129042519,3.600336457334519,7.200672914669038
