tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.992283950617283,10.0,10.0
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.985040528102159,9.062159899642923,9.614196886986573
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.978046976719755,8.904055977938736,9.371990843682497
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.971257810411718,8.832177886886967,9.368976786267133
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.964669170362171,8.771170756823663,9.296433576583865
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.958315534537912,8.723686794691156,9.23601150103355
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.952230478978404,8.686317384277428,9.18927174257489
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.946440649404536,8.656153300622977,9.152383664308537
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.940963918642082,8.631221597983854,9.12246840503283
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.93580954648697,8.610203157544435,9.097627728643035
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.930979306353628,8.592195947583997,9.076599746175395
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.926468958335311,8.576565476147222,9.05852081420484
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.922269724163677,8.562853135018695,9.04278151045358
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.918369598717199,8.550719109023875,9.02893954436902
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.914754438600992,8.539905869563894,9.016665730657177
PhysiCell,dx_10um__uptake_20__dtdiff_0p1min,10.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.9114088247393,8.530214195429371,9.005709454557962
