tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_20um__uptake_20__dtdiff_0p1min,20.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_20um__uptake_20__dtdiff_0p1min,20.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.965277777777777,8.333333333333332,10.0
PhysiCell,dx_20um__uptake_20__dtdiff_0p1min,20.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.93759347502949,7.66823765634817,9.363338233856972
PhysiCell,dx_20um__uptake_20__dtdiff_0p1min,20.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.91252126231454,7.30791015182697,8.882649367227875
PhysiCell,dx_20um__uptake_20__dtdiff_0p1min,20.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.889237951320835,7.080332917393984,8.56377805067025
PhysiCell,dx_20um__uptake_20__dtdiff_0p1min,20.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.867608527821448,6.923042941466473,8.34613591800178
PhysiCell,dx_20um__uptake_20__dtdiff_0p1min,20.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.847628080845379,6.807503338033957,8.189729294452825
PhysiCell,dx_20um__uptake_20__dtdiff_0p1min,20.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.82929257909211,6.7187766132091715,8.071924734093122
PhysiCell,dx_20um__uptake_20__dtdiff_0p1min,20.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.812569553614571,6.648318008989841,7.979775411198081
PhysiCell,dx_20um__uptake_20__dtdiff_0p1min,20.0,20,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.79739702142904,6.590911946372478,7.905539794458933
