tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,0.1,9.999930556437517,9.999999999999993,9.999999999999993,9.999999999999995
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,0.2,9.999861182142064,9.995207389289236,9.995500999717105,9.998045176935516
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,0.3,9.999791910642733,9.992852973920005,9.993159157767225,9.996646214778053
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,0.4,9.999722854554237,9.991458187046575,9.991768446365441,9.995668211598698
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,0.5,9.999654168873958,9.990522710172966,9.990834955689795,9.994950245720466
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,0.6,9.99958603172815,9.989843722994099,9.990157099166542,9.994399330583805
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,0.7,9.999518626794728,9.989323495466206,9.989637582267282,9.993961198159997
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,0.8,9.999452129846375,9.988908906606303,9.989223472558036,9.993602612716193
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,0.9,9.999386699995023,9.988568462191958,9.988883368862362,9.993302214642018
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,1.0,9.999322474992264,9.988282223279828,9.988597382616431,9.993045678744867
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,1.1,9.999259569536118,9.988036903813471,9.9883522570139,9.992823041482534
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,1.2,9.999198075574379,9.987823283042202,9.988138789241567,9.992627157351446
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,1.3,9.999138063800483,9.987634747939964,9.987950377769527,9.992452768480657
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,1.4,9.999079585767676,9.987466426791773,9.987782158524045,9.992295921549939
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,1.5,9.999022676240505,9.987314650303016,9.987630467448323,9.992153589383463
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,1.6,9.998967355548155,9.987176603199245,9.987492492955244,9.992023417634549
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,1.7,9.998913631805037,9.98705009135726,9.987366043579426,9.99190355050177
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,1.8,9.998861502929929,9.986933381615572,9.987249388116362,9.991792507898806
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,1.9,9.998810958436932,9.986825088801913,9.987141142863274,9.991689097042313
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,2.0,9.998761980996303,9.986724094321033,9.987040190348633,9.9915923476283
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,2.1,9.99871454777721,9.98662948637575,9.986945619649374,9.991501463530028
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,2.2,9.998668631591336,9.986540515351308,9.986856681841749,9.99141578629429
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,2.3,9.998624201859231,9.986456560040576,9.986772756273224,9.991334767210084
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,2.4,9.998581225421516,9.986377101756869,9.986693324708607,9.991257945702504
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,2.5,9.998539667215889,9.986301704275755,9.986617951295948,9.9911849324584
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,2.6,9.998499490839183,9.986229998144552,9.986546266893649,9.991115396135465
PhysiCell,dx_2um__uptake_12044__dtdiff_0p1min__volume_523um3,2,12044,0.1,523.0,52.300000000000004,2.7,9.998460659011657,9.986161668304952,9.986477956706214,9.991049052814935
