time_min,average_uM,center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM
0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.1,9.991333203422165,10.0,10.0,8.751981292791962,8.751981292791962,8.751981292791962,9.123054672363487
0.2,9.983309404199467,9.56665944789413,9.44532369656981,8.333635778525117,8.333635778525117,8.333635778525117,8.77369104277541
0.3,9.975508795997463,9.359316781859503,9.185037563615598,8.131580459138677,8.131580459138677,8.131580459138677,8.58979429125512
0.4,9.96791446927379,9.232952537126984,9.040342317183311,8.012951671910546,8.012951671910546,8.012951671910546,8.476848118671738
0.5,9.960556356708068,9.147401727922317,8.946814769480621,7.9343687980960595,7.9343687980960595,7.9343687980960595,8.400055264983756
0.6,9.953473997703863,9.085239597424446,8.880590973057599,7.8779979574394865,7.8779979574394865,7.8779979574394865,8.344047513940945
0.7,9.946703598540209,9.037701573476127,8.830773360517226,7.835247818532173,7.835247818532173,7.835247818532173,8.301088812454648
0.8,9.940272784552828,8.999936496748203,8.791646750346445,7.801485271621639,7.801485271621639,7.801485271621639,8.266884109647263
0.9,9.934199165599924,8.969051286878772,8.759915593412808,7.773993303810511,7.77399330381051,7.773993303810511,8.238862298004914
1.0,9.928490870249576,8.94321497102568,8.733542138623584,7.75107256216096,7.751072562160959,7.75107256216096,8.215390583937667
1.1,9.92314797004308,8.921212027946764,8.711196556464234,7.731604776341117,7.731604776341117,7.731604776341117,8.195381850125855
1.2,9.918164171888282,8.902203380449143,8.691972802616059,7.714823208253534,7.714823208253534,7.714823208253534,8.178083786180208
1.3,9.913528449812926,8.885590652358212,8.675231330315858,7.7001839709285465,7.7001839709285465,7.7001839709285465,8.162958704802028
1.4,9.909226467032154,8.870935117251909,8.660507030085911,7.687289977842307,7.687289977842307,7.687289977842307,8.14961156555615
1.5,9.905241741553168,8.857907223155753,8.647452814463804,7.675843975038711,7.675843975038711,7.675843975038711,8.137745043120578
1.6,9.901556561475353,8.846254025597766,8.635803699563828,7.665618446194121,7.665618446194121,7.665618446194121,8.127130482895117
1.7,9.898152679820777,8.835777539196695,8.625353193012382,7.656435723258172,7.656435723258171,7.656435723258172,8.117588566627164
1.8,9.895011826265282,8.826319980495411,8.615937347983364,7.648154494470752,7.648154494470751,7.648154494470752,8.108976118153333
1.9,9.892116072515485,8.817753491510958,8.607423745538501,7.640660447350413,7.640660447350413,7.640660447350413,8.101176907041449
2.0,9.889448083855852,8.809972851824954,8.599703731678312,7.633859655347489,7.633859655347489,7.633859655347489,8.094095121326117
2.1,9.886991284024209,8.802890227760344,8.59268685384349,7.627673826218857,7.627673826218857,7.627673826218857,8.087650660741025
2.2,9.884729955278834,8.796431336032812,8.586296813243388,7.6220368380469505,7.6220368380469505,7.6220368380469505,8.081775694550842
2.3,9.882649290824496,8.790532605161339,8.580468479605434,7.616892180507402,7.616892180507402,7.616892180507402,8.076412111680604
2.4,9.880735412835614,8.785139050248052,8.575145661446005,7.6121910415424665,7.6121910415424665,7.6121910415424665,8.071509608988524
2.5,9.878975366142006,8.78020266377977,8.570279420455007,7.607890859822227,7.607890859822226,7.607890859822227,8.067024241310211
2.6,9.87735709514179,8.775681183544092,8.565826782155023,7.603954216996772,7.603954216996772,7.603954216996772,8.06291730914643
2.7,9.87586940956657,8.771537138697896,8.561749738102327,7.600347980240166,7.600347980240167,7.600347980240166,8.05915449557804
2.8,9.874501943239244,8.767737102754275,8.558014464602193,7.597042630824993,7.597042630824993,7.597042630824993,8.055705188774823
2.9,9.873245108838402,8.764251101758143,8.554590703666822,7.594011732156694,7.594011732156693,7.594011732156694,8.052541943889997
3.0,9.872090050835867,8.76105213979512,8.551451266621708,7.591231503241792,7.591231503241792,7.591231503241792,8.04964005052074
3.1,9.871028598140574,8.758115813942489,8.548571631252004,7.5886804725489565,7.588680472548955,7.5886804725489565,8.04697718080717
3.2,9.870053217511765,8.755419997984728,8.545929610938375,7.586339193711315,7.586339193711314,7.586339193711315,8.044533099676626
3.3,9.86915696845771,8.752944579474367,8.543505079720525,7.584190009239835,7.584190009239835,7.584190009239835,8.042289423428526
3.4,9.868333460082024,8.750671238574359,8.54127974123965,7.582216851874116,7.582216851874115,7.582216851874116,8.040229416292275
3.5,9.867576810155223,8.748583259959485,8.53923693246235,7.580405075741624,7.580405075741624,7.580405075741624,8.038337817123823
3.6,9.86688160655645,8.74666537115766,8.537361455270693,7.578741311379014,7.578741311379014,7.578741311379014,8.03660069028261
3.7,9.866242871136018,8.744903602275814,8.535639430624627,7.5772133400683295,7.5772133400683295,7.5772133400683295,8.035005296126313
3.8,9.865656025983654,8.743285163222101,8.534058171213688,7.5758099839855895,7.575809983985589,7.5758099839855895,8.033539977603693
3.9,9.865116862042477,8.741798335410824,8.532606069423252,7.574521009442437,7.574521009442437,7.574521009442437,8.032194060208488
4.0,9.864621509979127,8.740432375594509,8.531272498125295,7.573337041091481,7.573337041091481,7.573337041091481,8.030957763147343
4.1,9.864166413202053,8.739177429964935,8.530047722322617,7.572249485412458,7.572249485412458,7.572249485412458,8.02982212002163
4.2,9.863748302909572,8.738024457042478,8.52892282007063,7.571250462135928,7.571250462135927,7.571250462135928,8.028778907663463
4.3,9.86336417504457,8.736965158161551,8.527889611404007,7.570332742521092,7.570332742521092,7.570332742521092,8.027820582026772
4.4,9.863011269032064,8.735991914581248,8.52694059422915,7.569489693604342,7.569489693604341,7.569489693604342,8.026940220235296
4.5,9.862687048177966,8.735097730421566,8.526068886325145,7.56871522769021,7.568715227690211,7.56871522769021,8.026131468045348
4.6,9.862389181611261,8.734276180759002,8.525268172738107,7.568003756477634,7.568003756477634,7.568003756477634,8.025388492103218
4.7,9.86211552765706,8.733521364320112,8.524532657966283,7.567350149309852,7.567350149309852,7.567350149309852,8.024705936473543
4.8,9.861864118533779,8.732827860294876,8.523857022422773,7.56674969511227,7.56674969511227,7.56674969511227,8.024078882991637
4.9,9.861633146273897,8.732190688858223,8.523236382734968,7.566198067643594,7.566198067643594,7.566198067643594,8.023502815054702
5.0,9.861420949774176,8.731605275042178,8.52266625549838,7.565691293735092,7.565691293735092,7.565691293735092,8.022973584517022
5.1,9.861226002887394,8.731067415645231,8.522142524150848,7.565225724233459,7.565225724233459,7.565225724233459,8.022487381395663
5.2,9.861046903473907,8.730573248902225,8.521661408673035,7.564798007396514,7.564798007396514,7.564798007396514,8.022040706127559
5.3,9.860882363337142,8.730119226668702,8.521219437854846,7.564405064519193,7.5644050645191925,7.564405064519193,8.021630344147713
5.4,9.860731198972774,8.729702088899769,8.52081342389577,7.5640440675913245,7.564044067591325,7.5640440675913245,8.021253342582956
5.5,9.860592323066625,8.729318840225824,8.520440439131658,7.563712418809166,7.563712418809166,7.563712418809166,8.020906988876547
