tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.85362778308463,5.382077903026271,7.43287733319008
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.783050885906457,4.712959589052274,6.242956047689365
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.72145881826894,4.353779694902767,5.667068031030931
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.667292946057266,4.131921589328177,5.333717909754004
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.619968451955238,3.980839121535618,5.1155923109487675
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.578970184925117,3.8708090300449722,4.960639189656632
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.543710284536559,3.7868813774208894,4.844273837713276
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.513553829197107,3.7207802237035943,4.7534975220474935
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.487866087484285,3.6675479897516374,4.680795505349232
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.466047184570947,3.624010471520691,4.621495199255084
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.447551086120246,3.5880161680094234,4.572507704401059
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.43189298303643,3.5580341157544124,4.531681297584977
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.418649509436566,3.5329295780634236,4.497448736242205
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.407455054612567,3.511833027713005,4.468625156666315
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.397996255702097,3.4940603427726127,4.44428725478482
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.390005902232343,3.4790622100786748,4.423698194020499
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.383256929560792,3.4663907578748714,4.4062591373889575
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min,20.0,12044,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.377556841344536,3.4556766793866163,4.391476758955992
