time(minutes) centre_concentration(uM) average_concentration(uM) average_concentration_only_cells(uM) minimum_concentration(uM)
  0.00000000e+00   1.00000000e+01   1.00000000e+01   1.00000000e+01   1.00000000e+01 
  1.00000000e-02   9.89195587e+00   9.95529423e+00   9.87732735e+00   9.83114900e+00 
  2.00000000e-02   9.78883327e+00   9.91211881e+00   9.75885403e+00   9.67788043e+00 
  3.00000000e-02   9.68970065e+00   9.87039041e+00   9.64435128e+00   9.53821308e+00 
  4.00000000e-02   9.59378985e+00   9.83003282e+00   9.53361006e+00   9.41047499e+00 
  5.00000000e-02   9.50046853e+00   9.79097619e+00   9.42643866e+00   9.29324790e+00 
  6.00000000e-02   9.40921751e+00   9.75315628e+00   9.32266082e+00   9.18532274e+00 
  7.00000000e-02   9.31961218e+00   9.71651385e+00   9.22211400e+00   9.08566387e+00 
  8.00000000e-02   9.23130708e+00   9.68099413e+00   9.12464789e+00   8.99338009e+00 
  9.00000000e-02   9.14402322e+00   9.64654634e+00   9.03012315e+00   8.90770112e+00 
  1.00000000e-01   9.05753735e+00   9.61312328e+00   8.93841029e+00   8.82360213e+00 
  1.10000000e-01   8.97167320e+00   9.58068101e+00   8.84938870e+00   8.73703147e+00 
  1.20000000e-01   8.88629395e+00   9.54917848e+00   8.76294575e+00   8.65464409e+00 
  1.30000000e-01   8.80129588e+00   9.51857730e+00   8.67897612e+00   8.57616525e+00 
  1.40000000e-01   8.71660294e+00   9.48884149e+00   8.59738105e+00   8.50134224e+00 
  1.50000000e-01   8.63216199e+00   9.45993724e+00   8.51806779e+00   8.42994255e+00 
  1.60000000e-01   8.54793892e+00   9.43183275e+00   8.44094907e+00   8.36175199e+00 
  1.70000000e-01   8.46391522e+00   9.40449805e+00   8.36594265e+00   8.29657312e+00 
  1.80000000e-01   8.38008530e+00   9.37790484e+00   8.29297089e+00   8.23206108e+00 
  1.90000000e-01   8.29645407e+00   9.35202638e+00   8.22196037e+00   8.15542044e+00 
  2.00000000e-01   8.21303497e+00   9.32683732e+00   8.15284160e+00   8.08101430e+00 
  2.10000000e-01   8.12984827e+00   9.30231365e+00   8.08554867e+00   7.99639490e+00 
  2.20000000e-01   8.04691871e+00   9.27843233e+00   8.02001831e+00   7.91149300e+00 
  2.30000000e-01   7.96426699e+00   9.25517198e+00   7.95619192e+00   7.82820938e+00 
  2.40000000e-01   7.88192983e+00   9.23251200e+00   7.89401292e+00   7.74653886e+00 
  2.50000000e-01   7.79994499e+00   9.21043272e+00   7.83342738e+00   7.66647079e+00 
  2.60000000e-01   7.71835078e+00   9.18891541e+00   7.77438390e+00   7.58799008e+00 
  2.70000000e-01   7.63718562e+00   9.16794219e+00   7.71683338e+00   7.51107817e+00 
  2.80000000e-01   7.55648760e+00   9.14749596e+00   7.66072891e+00   7.43432950e+00 
  2.90000000e-01   7.47629421e+00   9.12756037e+00   7.60602565e+00   7.35723485e+00 
  3.00000000e-01   7.39664201e+00   9.10811977e+00   7.55268065e+00   7.28162420e+00 
  3.10000000e-01   7.31756645e+00   9.08915918e+00   7.50065279e+00   7.20748765e+00 
  3.20000000e-01   7.23910159e+00   9.07066422e+00   7.44990261e+00   7.13481283e+00 
  3.30000000e-01   7.16128003e+00   9.05262110e+00   7.40039230e+00   7.06358531e+00 
  3.40000000e-01   7.08413275e+00   9.03501659e+00   7.35208554e+00   6.99378892e+00 
  3.50000000e-01   7.00768900e+00   9.01783798e+00   7.30494741e+00   6.92540602e+00 
  3.60000000e-01   6.93197629e+00   9.00107302e+00   7.25894438e+00   6.85841776e+00 
  3.70000000e-01   6.85702026e+00   8.98470998e+00   7.21404417e+00   6.79280428e+00 
  3.80000000e-01   6.78284477e+00   8.96873751e+00   7.17021573e+00   6.72854491e+00 
