time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.983835854171222,8.216699340818783
0.2,9.969523209418323,7.694326996666562
0.3,9.955779605370823,7.437860445243512
0.4,9.94255619707578,7.284070568035514
0.5,9.92991592261401,7.180428751755207
0.6,9.917939351504694,7.105085311005536
0.7,9.90669099719831,7.047366415871188
0.8,9.896208866859052,7.001441055907776
0.9,9.886504782118887,6.9638514309036
1.0,9.877569025631496,6.932414556495257
1.1,9.869376016224534,6.905682316296007
1.2,9.861889526651593,6.882654323994945
1.3,9.855066924396318,6.862615324525261
1.4,9.848862377433777,6.845038334252575
1.5,9.843229154419362,6.8295245228430606
1.6,9.838121201471061,6.815764627162371
1.7,9.833494171196891,6.803513489129269
1.8,9.829306051792726,6.792572856421525
1.9,9.825517512295312,6.782779526634252
2.0,9.822092051457473,6.773997024509125
2.1,9.818996014360334,6.7661096591025345
2.2,9.81619852281841,6.7590182098699705
2.3,9.813671352117588,6.752636743420439
2.4,9.811388776727421,6.7468902252705085
2.5,9.809327400491325,6.741712697504352
2.6,9.807465981712442,6.737045864227468
2.7,9.80578525996613,6.732837974600887
2.8,9.804267788964392,6.7290429259205915
2.9,9.80289777806495,6.725619531707373
3.0,9.80166094383327,6.722530915388862
3.1,9.800544372267892,6.719744001071439
3.2,9.799536391772325,6.717229080580635
3.3,9.79862645661795,6.714959441388133
3.4,9.797805040433644,6.712911043921185
3.5,9.797063539138302,6.711062239534117
3.6,9.796394182672994,6.709393522435644
3.7,9.795789954870237,6.707887310335577
3.8,9.795244520804603,6.70652774965773
3.9,9.794752160992232,6.705300541972983
4.0,9.794307711839682,6.704192788915378
4.1,9.793906511780882,6.703192853309695
4.2,9.79354435258152,6.702290234600211
4.3,9.79321743533085,6.701475456954805
4.4,9.792922330680774,6.700739968646295
4.5,9.792655942930033,6.700076051497712
4.6,9.792415477586937,6.699476739330736
4.7,9.79219841207758,6.69893574448393
4.8,9.792002469297001,6.698447391575255
4.9,9.79182559372925,6.698006557775672
5.0,9.791665929888032,6.697608618940414
5.1,9.791521802853286,6.697249401014025
5.2,9.79139170070054,6.696925136186243
5.3,9.79127425863934,6.696632423329602
5.4,9.791168244694788,6.696368192297369
5.5,9.791072546782248,6.696129671702837
5.6,9.790986161039788,6.6959143598389055
5.7,9.79090818129602,6.69571999843078
5.8,9.790837789562922,6.695544548944985
5.9,9.790774247453893,6.695386171205184
6.0,9.790716888437059,6.695243204089817
6.1,9.790665110842479,6.695114148108608
6.2,9.79061837154994,6.694997649674914
6.3,9.790576180291087,6.694892486908653
6.4,9.790538094506068,6.6947975568208955
6.5,9.790503714700769,6.694711863745464
6.6,9.790472680255874,6.694634508896273
6.7,9.790444665643806,6.694564680940763
6.8,9.790419377013833,6.694501647490583
6.9,9.790396549109497,6.694444747420241
7.0,9.790375942486063,6.6943933839331615
7.1,9.790357340998726,6.694347018302411
7.2,9.79034054953527,6.694305164220464
7.3,9.790325391969386,6.694267382698724
7.4,9.790311709313158,6.694233277463329
7.5,9.79029935804932,6.6942024907989435
7.6,9.790288208625809,6.694174699796948
7.7,9.790278144096874,6.694149612968678
7.8,9.790269058896321,6.694126967188201
7.9,9.790260857730225,6.694106524932569
8.0,9.790253454577346,6.694088071790576
8.1,9.790246771786833,6.69407141421394
8.2,9.79024073926371,6.694056377487275
8.3,9.790235293733653,6.694042803895613
8.4,9.790230378079286,6.694030551070206
8.5,9.790225940741067,6.694019490495293
8.6,9.790221935176483,6.694009506160171
8.7,9.790218319371853,6.694000493342402
8.8,9.790215055401651,6.693992357509434
8.9,9.7902121090307,6.693985013327097
9.0,9.790209449355082,6.693978383764556
9.1,9.790207048477988,6.693972399286377
9.2,9.790204881217106,6.6939669971232
9.3,9.790202924840493,6.693962120613367
9.4,9.790201158828125,6.693957718608626
9.5,9.790199564656685,6.693953744937655
9.6,9.790198125605261,6.693950157921789
9.7,9.790196826579965,6.693946919937861
9.8,9.790195653955625,6.6939439970236005
9.9,9.79019459543284,6.6939413585214
10.0,9.790193639909026,6.693938976756762
