tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,0.1,9.999275552699496,9.617187362338804,9.93901354133846,9.93901354133846
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,0.2,9.998568901503896,9.572724170976246,9.900450785296457,9.900450785296457
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,0.3,9.997867335491422,9.553345882436137,9.882007214093049,9.882007214093049
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,0.4,9.997176552031164,9.541887188646571,9.870794624055678,9.870794624055678
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,0.5,9.996505883286137,9.534103725121494,9.86307291663231,9.86307291663231
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,0.6,9.995864648326165,9.52837593660643,9.85734335028661,9.85734335028661
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,0.7,9.995260023140958,9.523935031061027,9.852876278509509,9.852876278509509
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,0.8,9.994696451492576,9.520363824192062,9.849269502632641,9.849269502632641
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,0.9,9.99417591477231,9.517414459811874,9.84628150579499,9.84628150579499
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,1.0,9.993698500797857,9.514929677911322,9.843757877119916,9.843757877119916
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,1.1,9.993262982190686,9.512804514592897,9.8415949769787,9.8415949769787
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,1.2,9.992867295539384,9.51096595217927,9.839720408055188,9.839720408055188
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,1.3,9.992508900776556,9.509361360513909,9.838081821117852,9.838081821117852
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,1.4,9.992185034657806,9.507951588415287,9.836640175113265,9.836640175113265
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,1.5,9.991892881380805,9.50670666868098,9.835365522697805,9.835365522697805
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,1.6,9.991629682404357,9.50560306358706,9.83423429542964,9.83423429542964
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,1.7,9.991392803403668,9.504621852811615,9.833227512118679,9.833227512118679
PhysiCell,dx_10um__uptake_12044__dtdiff_0p01min__volume_1um3,10.0,12044,0.01,1.0,0.1,1.8,9.99117977187031,9.503747514971149,9.832329571580939,9.832329571580939
