0: 70,257,264,17
114: 109,443,468,204,292,430
115: 209,492,471,9
116: 478,98,477,113,283,344
117: 481,48,431,473,174,72
118: 231,170,296,424,456,484
119: 191,511,488,233,407,449
120: 349,491,314,388,416
121: 505,73,295,493,507,83
122: 495,372,252,464
123: 215,241,358,496,61,488
124: 498,137,366,31,68,270
125: 237,493,245,485,500,253
126: 23,502,499,247,4,271
127: 504,208,63,24
128: 506,462
129: 390,240,260,429,363,97
130: 257,264,279,259,262
131: 43,102,414,216,411,268,374
132: 70,257,279,281,33,298
133: 283,327,338,205,213
134: 287,352,259,262,81
135: 43,161,254,293,414,469
136: 177,108,438,474,256,297,386
137: 2,498,441,124,301,366
138: 143,240,101,304,429,494
139: 100,203,311
140: 149,3,71,490,318
141: 193,6,276,176,148,265,322
142: 271,20,284,325,4,326
143: 138,101,35,429,210,329
144: 194,300,387,333
145: 337,273
146: 91,331,340,214,78,37
147: 155,467,344,409,216,347
148: 176,232,163,348,6,276,141
149: 140,3,267,391,318,352
150: 355,419,53,242,7,436
151: 14,207,306,475,459,359
152: 395,363,260,346
153: 194,263,75,2,366
154: 13,104,375
155: 89,246,147,467,381,347
156: 244,444,385,350,358,496
157: 471,159,400,9,392,288
158: 204,78,313,396,476,105
159: 400,157,389,223,288,340
160: 219,410,280,403,61,482
161: 135,293,469,408,69
162: 293,414,411,168,445,281
163: 232,148,7,348,355,415
164: 110,447,423,34,378,399
165: 44,67,292,418,479,430
166: 230,3,179,189,434,294
167: 472,255,45,333,440,300
168: 69,503,317,445,162,293
169: 420,68,107,425,379,448
170: 118,424,456,489,46,508
171: 12,315,405,461,427,239
172: 345,467,381,426,477,47
173: 470,382,305,13
174: 84,473,72,290,117
175: 184,214,359,307,476,14
176: 148,265,322,348,433,141
177: 136,108,483,474,57,256
178: 486,50,222,454,248,437
179: 3,166,294,11,39,490,97
180: 492,15
181: 51,86,494,304,346
182: 329,497,72,428,383,35
183: 424,484,499,452,16,235
184: 501,175,396,307,476,356
185: 503,317
186: 505,73,367,421,29,357
187: 412,234,507,52
188: 337,489,508,110
189: 230,166,397,294,192,509
190: 40,74,401,321,362,510
191: 511,119,360,436,449,236,53
192: 512,11,229,509,189,294
193: 6,357,258,141,29,322
194: 144,263,75,153,300
195: 226,342,99,398,85,266,42
196: 211,319,460,402,243,269
197: 495,427,239,330,464,272
198: 330,54,272,21,274,365
199: 238,85,277,371,425,342
200: 233,426,482,465,280,47
201: 441,269,301,22,282
202: 20,266,410,284,403,42
203: 289,311,249,139
204: 158,396,105,292,114,443
205: 23,502,296,213,133,338
206: 77,302,461,372,427
207: 112,14,306,319,151,463
208: 103,308,341,127,24
209: 115,310
210: 315,329,405,143,101
211: 196,306,319,402,58,458
212: 246,26,451,323,111
213: 231,296,205,133,327,291,380
214: 175,78,359,476,331,146
215: 241,87,336,496,432,123
216: 102,131,409,147,268,347
217: 251,349,375,314,60,480
218: 316,5,353
219: 160,410,285,385,358,61
220: 473,236,360,354,323,431
221: 471,392,446,492,15,364
222: 73,295,367,178,486,454
223: 370,91,487,288,340,159
224: 30,302,372
225: 506,16,46,377,480
226: 425,297,342,368,379,195,99
227: 67,384,421,29,322
228: 32,247,452,277,371,388,416
229: 481,512,11,192,393,390
230: 166,189,328,397,434,510
231: 118,296,456,213,291,399
232: 148,163,276,415,82,404
233: 28,511,119,200,407,426,482
234: 335,83,412,187,507
235: 16,480,314,452,416,183
236: 84,473,220,419,53,191,360
237: 505,125,421,493,253,320
238: 199,277,455,107,425,55
239: 427,197,330,12,171,299
240: 390,129,138,260,304,429
241: 215,87,432,123,488,436,449
242: 7,278,351,432,436,150
243: 498,441,96,269,196,460
244: 156,444,483,88,350,356
245: 406,446,485,253,466,125
246: 89,155,26,451,212,450,381
247: 32,4,228,452,126,499
248: 54,437,178,454,274
249: 457,203,289,308
250: 91,331,369,341,459
251: 217,375,462,60
252: 464,373,122
253: 80,466,93,320,245,237,125
254: 43,10,94,135,469
255: 470,472,167,382,440,435
256: 474,460,96,386,136,177
257: 130,0,70,132,264,279
258: 193,6,90,357,324,365
259: 65,134,287,262,130,264
260: 129,240,304,346,152,363
261: 263,334,2
262: 134,259,66,81,130,279
263: 194,261,153
264: 130,0,257,259
265: 176,479,322,433,67,141
266: 20,202,42,195,85
267: 149,3,81,328,434,352
268: 401,347,374,131,216
269: 243,201,441,282,402,196
270: 420,68,75,124,366,45
271: 142,325,4,23,126,394
272: 198,330,54,464,373,197
273: 110,447,145,5
274: 454,90,365,198,54,248
275: 69,503,79,316
276: 6,19,324,141,232,148,82
277: 199,32,238,228,371,388,55
278: 242,49,7,348,433,351
279: 130,257,132,66,298,262
280: 465,160,76,403,200,482
281: 70,132,162,411,33,445
282: 22,100,402,201,269
283: 478,98,116,133,327,338
284: 20,202,76,142,325,403
285: 8,398,385,219,410,42
286: 71,39,395,490
287: 65,38,134,259
288: 223,487,310,159,9,157
289: 203,103,56,308,311,249
290: 84,174,72,106,339,428
291: 378,399,231,213,10,380
292: 44,105,165,204,114,430
293: 135,161,162,414,69,168
294: 179,166,189,11,192,97
295: 121,222,73,507,52,486
296: 118,502,231,484,205,213
297: 226,368,386,99,136,438
298: 40,66,74,33,132,279
299: 12,332,19,21,330,239
300: 194,144,75,167,45,333
301: 2,137,201,441,22,334
302: 224,30,206,77,372,361
303: 465,76,325,98,113,394
304: 138,240,260,346,181,494
305: 173,13
306: 211,207,319,151,58,475
307: 501,184,175,14,463,88,356
308: 208,103,289,457,249
309: 51,494,405,77,461,101
310: 209,487,288,9
311: 203,56,289,458,139,100
312: 15,62,335,364
313: 78,158,37,105,422,376
314: 120,217,349,416,235,480
315: 12,210,171,329,343,405
316: 79,218,353,408,275
317: 185,503,168,445,17
318: 391,140,149,71
319: 112,211,207,196,306,460
320: 80,253,384,237,421
321: 190,362,450,18,397,510
322: 176,265,67,227,29,193,141
323: 26,212,354,220,431
324: 6,19,21,258,276,365
325: 271,76,142,284,303,394
326: 32,85,4,371,20,142
327: 478,59,133,283,213,380
328: 230,81,267,434,510,66,74
329: 210,182,315,343,497,143,35
330: 198,272,21,299,197,239
331: 91,250,146,459,214,359
332: 25,82,12,299,343,19
333: 167,440,387,144,300,36
334: 22,261,2,301
335: 234,62,312,83
336: 215,109,27,87,350,496
337: 145,188
338: 98,394,133,283,23,205
339: 84,106,290,355,415,419
340: 223,91,146,159,389,37
341: 208,103,413,24,250,369
342: 226,425,379,195,199,85
343: 25,12,315,329,332,497
344: 478,477,116,409,147,467
345: 172,26,381,28,426,354
346: 260,304,181,86,152
347: 401,268,362,89,155,147,216
348: 176,148,7,163,278,433
349: 120,104,217,375,491,314
350: 27,336,496,356,156,244
351: 242,49,278,468,87,432
352: 134,391,149,81,267
353: 447,34,408,316,218
354: 28,511,360,220,26,323,345
355: 150,339,415,419,7,163
356: 27,350,88,501,184,307,244
357: 193,90,258,186,367,29
358: 496,123,156,385,219,61
359: 214,175,459,331,14,151
360: 191,511,354,236,220,53
361: 51,439,30,77,302
362: 401,190,321,347,89,450
363: 39,152,395,97,129,260
364: 15,62,485,312,221,446
365: 90,21,258,274,324,198
366: 2,137,124,75,153,270
367: 222,73,186,454,90,357
368: 226,31,68,297,379,386
369: 63,370,24,91,250,341
370: 63,223,91,487,369
371: 199,32,85,228,277,326
372: 224,122,206,495,302
373: 252,54,464,272,453
374: 40,411,33,401,268,131
375: 104,217,251,349,154
376: 80,44,105,93,422,313
377: 225,489,506,46,64
378: 164,34,291,399,10,469
379: 226,169,68,107,425,342,368
380: 10,94,213,59,327,291
381: 172,246,155,26,345,467
382: 173,470,255,435,95,417
383: 481,72,182,393,35
384: 80,67,320,418,227,421
385: 156,8,285,444,358,219
386: 31,297,368,96,256,136
387: 144,36,333
388: 228,277,416,120,55,491
389: 159,400,41,340,37,422
390: 393,129,240,429,11,229,97
391: 38,318,352,149
392: 471,400,221,157,406,446
393: 390,35,429,481,229,383
394: 98,338,271,303,325,23
395: 152,286,363
396: 501,184,204,158,476,443
397: 230,189,510,18,509,321
398: 99,8,285,438,195,42
399: 164,423,291,378,231,456
400: 159,157,406,392,389,41,466
401: 40,190,268,347,362,374
402: 100,282,458,269,211,196
403: 160,202,76,410,280,284
404: 25,82,232,106,415
405: 210,171,315,461,101,309
406: 245,400,392,446,41,466
407: 119,61,488,233,482
408: 34,353,161,469,316
409: 478,59,344,147,102,216
410: 160,219,202,403,42,285
411: 33,374,162,131,414,281
412: 187,234
413: 58,475,103,56,341,459
414: 43,135,162,293,131,411
415: 106,339,355,232,163,404
416: 228,452,388,120,314,235
417: 13,104,95,491,382
418: 80,44,67,384,165
419: 84,150,236,339,355,53
420: 169,68,270,472,45,448
421: 505,237,186,29,320,384,227
422: 93,376,389,41,313,37
423: 508,164,110,399,456
424: 118,183,170,484,16,46
425: 226,169,107,342,379,199,238
426: 28,233,200,47,172,345
427: 206,495,197,239,171
428: 72,106,290,182,497
429: 393,390,143,129,138,240,35
430: 49,479,292,165,114,468
431: 117,48,473,220,323
432: 215,241,87,242,351,436,449
433: 176,49,479,265,278,348
434: 230,3,166,267,328
435: 472,255,448,382,455,95
436: 191,449,241,432,242,150,53
437: 54,248,453,178,50
438: 99,136,108,8,398,297
439: 51,361
440: 470,167,255,333,36
441: 498,137,243,201,269,301
442: 52,486
443: 109,114,27,501,204,396
444: 156,244,108,8,385,483
445: 168,317,162,70,17,281
446: 245,221,406,392,485,364
447: 164,110,34,273,353
448: 472,435,455,420,169,107
449: 191,119,488,436,241,432,53
450: 89,246,451,18,321,362
451: 246,212,450,111,18
452: 247,228,416,235,183,499
453: 373,437,92
454: 90,274,222,367,178,248
455: 448,435,107,55,95,238
456: 118,231,170,508,423,399
457: 249,308
458: 58,56,311,100,402,211
459: 475,413,250,331,151,359
460: 112,474,196,256,319,243,96
461: 206,77,171,405,309
462: 251,128,60
463: 112,14,207,57,88,307
464: 252,272,373,122,495,197
465: 76,280,303,200,113,47
466: 253,93,245,400,406,41
467: 172,155,147,381,477,344
468: 109,114,87,49,430,351
469: 10,135,161,254,34,378,408
470: 173,255,382,440
471: 221,9,157,392,115,492
472: 167,255,45,448,435,420
473: 84,236,174,220,117,431
474: 112,57,256,460,136,177
475: 58,413,459,306,151
476: 184,214,175,78,158,396
477: 113,116,344,47,172,467
478: 59,116,283,327,344,409
479: 49,265,430,433,67,165
480: 60,225,506,16,235,217,314
481: 117,48,512,229,383,72,393
482: 61,233,200,407,160,280
483: 244,177,108,444,57,88
484: 118,502,183,296,424,499
485: 62,364,500,245,446,125
486: 52,178,442,222,295
487: 63,370,223,288,310
488: 119,61,407,449,241,123
489: 46,377,170,64,188,508
490: 71,39,286,140,3,179
491: 120,55,95,349,417,388
492: 115,180,471,221,15
493: 121,505,237,125,500,83
494: 51,181,309,138,101,304
495: 122,372,427,197,464
496: 215,336,350,358,123,156
497: 25,182,329,343,106,428
498: 137,243,441,124,96,31
499: 502,183,126,484,247,452
500: 62,485,83,125,493
501: 184,396,307,443,27,356
502: 23,126,296,484,205,499
503: 185,69,168,275,317
504: 127
505: 121,73,237,186,421,493
506: 128,60,225,377,480
507: 121,295,234,83,187,52
508: 110,423,489,170,456,188
509: 111,512,192,18,189,397
510: 230,328,397,74,190,321
511: 28,191,119,233,360,354
512: 481,111,48,229,192,509
