0: 70,257,264,17
181: 51,86,494,304,346
182: 329,35,428,497,383,72
183: 424,484,499,452,16,235
184: 501,175,476,396,307,14
185: 503,317
186: 505,29,73,367,421,357
187: 412,234,52,507
188: 337,145,508,110,423
189: 230,397,294,166,192,509
190: 40,74,401,321,362,510
191: 511,119,449,360,436,53
192: 512,11,229,509,294,189
193: 6,357,258,141,322,29
194: 144,263,75,153,300
195: 99,342,398,85,42,266
196: 243,269,402,211,319,460
197: 239,495,427,330,464,272
198: 330,54,272,274,21,365
199: 238,85,277,371,107,425,342
200: 465,482,280,233,426,47
201: 22,282,441,269,301
202: 42,403,266,410,284,20
203: 289,311,249,139
204: 158,443,396,105,292,114
205: 23,502,296,213,133,338
206: 495,302,461,372,427,77
207: 112,14,306,319,151,463
208: 457,308,504,127,24
209: 115,9,310
210: 315,405,143,329,101
211: 306,319,402,58,458,196
212: 111,48,431,26,451,323
213: 231,296,205,133,291,380
214: 175,78,476,359,146,331
215: 241,87,336,123,496,432
216: 268,347,409,147,102
217: 60,480,314,349,375,251
218: 79,316,5,353
219: 358,285,385,160,410,61
220: 473,236,360,354,323,431
221: 471,392,446,492,15,364
222: 178,486,295,73,367,454
223: 370,91,487,340,159,288
224: 372,30
225: 480,506,16,46,377
226: 99,425,297,342,368,379
227: 29,421,67,320,384,322
228: 32,247,452,277,388,416
229: 481,512,11,192,383,393
230: 510,434,397,166,189,328
231: 118,296,213,399,291,456
232: 276,148,163,415,82,404
233: 28,511,119,407,426,482,200
234: 335,83,412,187,507
235: 480,16,314,416,452,183
236: 84,473,53,220,419,360
237: 505,493,421,125,253,320
238: 199,277,455,107,55
239: 171,197,427,330,12,299
240: 390,138,304,429,129,260
241: 215,123,432,488,449
242: 351,7,278,432,436,150
243: 498,196,441,96,269,460
244: 156,483,444,88,356,350
245: 406,446,466,485,125,253
246: 89,155,26,451,381,450
247: 32,4,228,452,126,499
248: 54,437,274,454,178
249: 457,308,203,289
250: 91,331,369,459,341
251: 462,375,217,60
252: 464,373,122
253: 80,320,245,466,125,237
254: 43,10,94,135,469
255: 470,472,167,382,440,435
256: 474,460,177,96,386,136
257: 130,0,70,132,264,279
258: 193,6,90,357,324,365
259: 65,134,287,262,130
260: 152,363,129,240,304,346
261: 263,2,334
262: 134,259,81,130,279,66
263: 194,261,153
264: 130,0,257
265: 176,433,479,67,141,322
266: 42,202,195,85,20
267: 434,328,352,81,149
268: 374,401,347,216,102,131
269: 243,196,441,402,201
270: 75,366,124,45,420,68
271: 4,142,325,23,126,394
272: 198,330,54,464,373,197
273: 110,447,145,5
274: 198,54,248,454,90,365
275: 69,503,79,316
276: 232,6,19,324,148,82
277: 199,32,238,228,371,55,388
278: 242,351,49,433,7,348
279: 130,257,132,66,298,262
280: 465,482,160,76,403,200
281: 70,132,411,33,445,162
282: 22,100,402,201
283: 478,98,116,133,327,338
284: 325,202,76,403,142,20
285: 8,398,385,219,42,410
286: 71,39,395,363,490
287: 65,38,134,259
288: 159,157,310,9,223,487
289: 203,103,56,311,249,308
290: 84,174,106,339,428,72
291: 399,378,231,213,10,380
292: 44,105,165,204,114,430
293: 69,168,162,161,135,414
294: 166,189,11,192,97,179
295: 52,486,222,507,121,73
296: 118,502,231,213,484,205
297: 226,99,386,368,136,438
298: 40,74,33,132,279,66
299: 12,332,19,21,330,239
300: 194,144,75,167,45,333
301: 137,441,334,22,201,2
302: 206,372,361,77,30
303: 98,113,394,465,325,76
304: 138,240,181,494,260,346
305: 13,173
306: 211,207,319,151,58,475
307: 501,184,14,88,463,356
308: 457,249,208,103,289
309: 51,494,77,461,405,101
310: 209,9,487,288
311: 203,56,289,458,139,100
312: 15,62,364
313: 78,158,37,105,422,376
314: 120,416,349,217,480,235
315: 12,210,343,171,405
316: 79,218,353,408,275
317: 185,503,168,445,17
318: 140,391,149
319: 112,211,474,207,306,460,196
320: 80,253,384,237,227,421
321: 190,362,450,18,510,397
322: 193,141,67,29,227,265
323: 26,345,354,220,431,212
324: 6,19,21,258,276,365
325: 76,284,271,142,394,303
326: 32,85,4,371,142,20
327: 478,133,283,94,380,59
328: 230,510,434,267,74,81
329: 143,182,35,210,497
330: 198,272,21,299,197,239
331: 359,91,250,146,459,214
332: 25,82,12,299,343,19
333: 167,440,387,144,300,36
334: 22,261,2,301
335: 234,62,500,83
336: 215,109,27,87,350,496
337: 145,188
338: 98,394,133,283,23,205
339: 84,106,290,355,415,419
340: 223,91,146,37,159,389
341: 459,103,413,24,250,369
342: 195,226,99,425,199,85
343: 25,12,497,315,332
344: 478,477,409,116,147,467
345: 172,26,381,323,28,354
346: 304,181,86,152,260
347: 401,268,362,216,89,147
348: 176,433,7,163,278
349: 314,120,104,375,491,217
350: 356,27,336,496,156,244
351: 242,49,278,468,87,432
352: 134,391,81,149,267
353: 316,218,408,447,34
354: 28,511,360,220,323,345
355: 150,339,415,419,7,163
356: 27,350,88,501,307,244
357: 193,90,258,29,186,367
358: 156,385,219,123,496,61
359: 331,459,151,214,175
360: 191,511,354,236,53,220
361: 51,439,77,302,30
362: 401,190,321,347,89,450
363: 39,152,286,395,129,260
364: 15,62,485,312,221,446
365: 90,21,258,324,198,274
366: 75,153,2,270,137,124
367: 73,186,222,90,357,454
368: 226,68,386,297,379,31
369: 370,24,91,250,63,341
370: 223,91,487,369,63
371: 199,32,85,277,326
372: 122,206,495,302,224
373: 252,54,464,272,453
374: 40,411,33,401,268,131
375: 104,349,154,251,217
376: 44,105,93,422,313
377: 225,506,46,64,489
378: 399,164,34,291,469,10
379: 226,169,68,425,368
380: 10,94,213,133,327,291
381: 172,246,155,26,345,467
382: 173,470,255,435,95,417
383: 481,229,72,393,182,35
384: 80,67,320,418,227
385: 156,358,8,285,444,219
386: 297,368,31,96,256,136
387: 144,36,333
388: 120,55,416,228,277
389: 159,400,41,340,37,422
390: 393,240,429,11,97,129
391: 38,352,149,318
392: 471,400,221,157,406,446
393: 390,429,35,11,229,383
394: 98,338,303,271,325,23
395: 152,286,363
396: 501,184,204,158,443,476
397: 230,510,189,18,509,321
398: 8,285,438,195,99,42
399: 164,423,291,456,378,231
400: 159,157,406,392,389,41
401: 40,374,190,268,347,362
402: 100,282,458,196,269,211
403: 160,202,76,410,280,284
404: 25,82,232,106,415
405: 171,461,210,315,101,309
406: 245,400,392,446,41,466
407: 119,61,488,233,482
408: 316,353,34,469,161
409: 478,344,147,102,59,216
410: 42,160,202,403,285,219
411: 374,33,414,131,162,281
412: 187,234
413: 58,459,475,103,56,341
414: 43,135,131,411,162,293
415: 106,339,355,163,232,404
416: 314,120,388,228,452,235
417: 104,95,491,173,382,13
418: 80,44,67,165,384
419: 84,150,236,53,339,355
420: 472,45,448,270,169,68
421: 505,29,237,186,227,320
422: 93,376,37,389,41,313
423: 399,164,110,456,188,508
424: 118,183,170,484,16,46
425: 226,169,107,342,379,199
426: 28,233,200,47,172
427: 171,197,206,239,495
428: 497,106,290,72,182
429: 393,390,143,138,240,35
430: 49,479,165,292,114,468
431: 117,48,212,473,220,323
432: 215,241,87,242,351,449,436
433: 176,49,479,265,278,348
434: 230,3,166,267,328
435: 472,255,448,382,455,95
436: 191,449,432,242,150,53
437: 248,453,50
438: 136,108,8,398,99,297
439: 51,361
440: 470,167,255,333,36
441: 498,137,243,269,301,201
442: 52,486
443: 501,204,396,109,114,27
444: 156,483,244,108,8,385
445: 168,317,162,70,17,281
446: 245,221,406,392,485,364
447: 164,110,34,273,5,353
448: 472,435,455,420,169,107
449: 191,119,488,436,241,432
450: 89,246,451,18,321,362
451: 246,26,450,111,18,212
452: 247,228,416,235,183,499
453: 373,437,92
454: 248,274,367,178,222,90
455: 448,435,107,55,95,238
456: 399,423,118,231,170,508
457: 249,208,308
458: 58,56,311,100,402,211
459: 475,341,413,359,250,331,151
460: 474,256,319,243,196,96
461: 171,206,405,309,77
462: 251,128,60
463: 112,14,207,88,57,307
464: 252,272,373,197,122,495
465: 76,280,200,113,47,303
466: 245,406,41,80,253,93
467: 172,155,381,147,477,344
468: 109,114,87,351,49,430
469: 34,378,10,135,254,408,161
470: 173,255,382,440
471: 221,157,392,115,492,9
472: 167,255,45,448,435,420
473: 84,236,174,220,117,431
474: 112,57,256,319,460,177
475: 58,459,413,306,151
476: 184,214,175,78,158,396
477: 113,116,344,47,172,467
478: 409,116,283,327,344,59
479: 49,433,265,430,67,165
480: 217,60,225,16,235,314
481: 117,48,512,229,383,72,174
482: 160,280,200,61,233,407
483: 244,108,444,88,57,177
484: 118,502,183,296,424,499
485: 62,364,500,125,245,446
486: 52,178,442,222,295
487: 370,223,310,63,288
488: 119,61,449,407,241,123
489: 64,508,46,377,170
490: 71,39,286,140,179,3
491: 120,55,104,95,349,417
492: 115,180,471,221,15
493: 121,505,237,500,83,125
494: 51,181,309,138,101,304
495: 197,122,206,372,427,464
496: 215,336,350,123,156,358
497: 25,428,343,329,182
498: 31,137,243,441,124,96
499: 502,183,126,484,247,452
500: 62,485,335,83,125,493
501: 184,443,396,307,356,27
502: 23,126,296,484,205,499
503: 185,69,168,275,317
504: 208,127
505: 121,73,237,186,493,421
506: 60,225,377,128
507: 52,295,234,83,187,121
508: 188,489,170,423,456
509: 111,512,192,18,397,189
510: 230,397,328,74,190,321
511: 28,191,119,233,360,354
512: 481,111,48,229,192,509
