time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.39378090592407,4.872195123203647
0.2,9.27544324511558,4.4242019413813045
0.3,9.186804504822454,4.101839046529165
0.4,9.118190332629732,3.851904047624333
0.5,9.064720906442318,3.6570196692907655
0.6,9.02284588645627,3.5040886680143473
0.7,8.989918474705405,3.3833093855465175
0.8,8.96393770730457,3.2873628185617108
0.9,8.943376077864624,3.2107539278416124
1.0,8.927059096930012,3.149320777842448
1.1,8.914078592076956,3.099880050685256
1.2,8.903729019899531,3.05997324282602
1.3,8.895460024438927,3.0276845114760818
1.4,8.888840742177111,3.00150889387408
1.5,8.883532740950994,2.980255935433075
1.6,8.879269379513103,2.9629783629774478
1.7,8.875839983494844,2.948918645430049
1.8,8.873077659104768,2.9374684791278454
1.9,8.870849869923994,2.928137729683771
2.0,8.869051122780562,2.9205303819519295
2.1,8.867597270603266,2.9143257491339143
2.2,8.86642106001885,2.909263675866958
2.3,8.865468640795466,2.905132808128087
2.4,8.864696821205673,2.901761241609238
2.5,8.864070903835382,2.8990090310532293
2.6,8.863562974546912,2.8967621668304213
2.7,8.863150546319819,2.8949277159235596
2.8,8.86281548183075,2.893429892093741
2.9,8.862543135586815,2.892206870923426
3.0,8.862321669457252,2.8912082042446996
3.1,8.862141505498647,2.890392718364491
3.2,8.861994887747041,2.8897268037623665
3.3,8.861875530689929,2.8891830221896924
3.4,8.861778336835414,2.8887389715261187
3.5,8.861699169471773,2.8883763602235915
3.6,8.861634669591117,2.8880802523415867
3.7,8.861582108214613,2.887838451542913
3.8,8.86153926714075,2.8876409983544913
3.9,8.86150434254748,2.8874797597935533
4.0,8.861475866995526,2.887348094344207
4.1,8.861452646266198,2.887240578421452
4.2,8.861433708172454,2.8871527830212127
4.3,8.861418261043926,2.887081091339006
4.4,8.861405660035913,2.8870225498368876
4.5,8.861395379771698,2.8869747466213336
4.6,8.861386992115783,2.886935712122287
4.7,8.86138014810697,2.8869038379834313
4.8,8.861374563266288,2.8868778108243105
4.9,8.86137000564462,2.88685655814748
5.0,8.861366286095585,2.8868392041639965
5.1,8.861363250356879,2.8868250337188064
5.2,8.861360772601875,2.886813462831023
5.3,8.861358750187138,2.8868040146363074
5.4,8.861357099373016,2.8867962997408982
5.5,8.861355751836285,2.8867900001784212
5.6,8.861354651827686,2.886784856308873
5.7,8.861353753854699,2.8867806561202953
5.8,8.861353020792183,2.886777226492552
5.9,8.861352422341671,2.8867744260634107
6.0,8.861351933774808,2.886772139403073
6.1,8.861351534908408,2.886770272257215
6.2,8.861351209268364,2.8867687476625523
6.3,8.86135094340752,2.88676750277493
6.4,8.861350726349151,2.8867664862792326
6.5,8.861350549132828,2.886765656274406
6.6,8.861350404443858,2.8867649785464513
6.7,8.861350286310866,2.88676442515822
6.8,8.861350189859,2.8867639732979065
6.9,8.861350111108491,2.8867636043387708
7.0,8.861350046810257,2.886763303071369
7.1,8.861349994311697,2.8867630570766156
7.2,8.86134995144716,2.8867628562138736
7.3,8.861349916448532,2.886762692202944
7.4,8.861349887872242,2.8867625582827503
7.5,8.861349864539678,2.8867624489326387
7.6,8.861349845488554,2.886762359644804
7.7,8.861349829933195,2.8867622867384717
7.8,8.861349817232103,2.8867622272081626
7.9,8.861349806861528,2.886762178599805
8.0,8.86134979839382,2.8867621389095692
8.1,8.861349791479814,2.88676210650126
8.2,8.861349785834419,2.8867620800388747
8.3,8.86134978122485,2.886762058431521
8.4,8.861349777461053,2.886762040788454
8.5,8.86134977438784,2.886762026382349
8.6,8.861349771878496,2.8867620146193227
8.7,8.86134976982956,2.886762005014454
8.8,8.861349768156563,2.8867619971717855
8.9,8.861349766790518,2.8867619907680075
9.0,8.86134976567511,2.886761985539129
9.1,8.861349764764352,2.8867619812695904
9.2,8.861349764020694,2.886761977783383
9.3,8.861349763413479,2.886761974936789
9.4,8.861349762917673,2.88676197261246
9.5,8.861349762512834,2.886761970714574
9.6,8.861349762182272,2.886761969164894
9.7,8.861349761912358,2.886761967899533
9.8,8.861349761691965,2.8867619668663265
9.9,8.861349761512011,2.8867619660226826
10.0,8.861349761365073,2.886761965333822
