tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.1,9.998688594312872,7.985271637613185,9.550395776137014,9.550395776137014
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.2,9.997432725124243,7.921797240408479,9.476376439486632,9.476376439486632
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.3,9.996185879800679,7.894082819762163,9.443675549638785,9.443675549638785
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.4,9.994954296627666,7.877655472978314,9.424209894808541,9.424209894808541
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.5,9.99375276152149,7.8664794136831375,9.410937146654799,9.410937146654799
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.6,9.992597715424312,7.858245816413405,9.401145326394852,9.401145326394852
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.7,9.991502639357618,7.85185612840735,9.393539168814337,9.393539168814337
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.8,9.990476460737318,7.846712956358187,9.387412568943569,9.387412568943569
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.9,9.989523757032535,7.842460735628598,9.38234452706107,9.38234452706107
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.0,9.988645643856833,7.838873581714206,9.378067249748248,9.378067249748248
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.1,9.987840757964692,7.835800654620436,9.374401744574227,9.374401744574227
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.2,9.987106102067301,7.8331370698432075,9.371223466529894,9.371223466529894
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.3,9.9864376943434,7.830807332242835,9.368442723881257,9.368442723881257
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.4,9.985831036673297,7.828755404809048,9.365992916708912,9.365992916708912
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.5,9.985281437122742,7.826938515301925,9.36382319457967,9.36382319457967
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.6,9.984784223286336,7.825323172573614,9.361893730029708,9.361893730029708
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.7,9.984334877285521,7.82388253919667,9.360172599446853,9.360172599446853
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.8,9.983929116138096,7.82259466143353,9.358633680964537,9.358633680964537
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.9,9.983562934917103,7.821441253897951,9.357255210837984,9.357255210837984
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.0,9.983232625123287,7.820406849920436,9.356018774185307,9.356018774185307
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.1,9.982934776959294,7.819478196860439,9.354908586762702,9.354908586762702
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.2,9.982666271488789,7.818643817782077,9.353910974434962,9.353910974434962
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.3,9.98242426674668,7.8178936875964995,9.353013988667154,9.353013988667154
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.4,9.982206180526251,7.817218988978007,9.352207116794686,9.352207116794686
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.5,9.982009671642796,7.816611924618635,9.351481059207323,9.351481059207323
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.6,9.981832620837928,7.816065569840387,9.350827554446479,9.350827554446479
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.7,9.98167311205746,7.815573754568911,9.350239239144084,9.350239239144084
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.8,9.981529414544477,7.815130967032415,9.349709533728602,9.349709533728602
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.9,9.981399965995275,7.814732273830631,9.349232547537657,9.349232547537657
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.0,9.981283356898048,7.814373252577149,9.348802998830553,9.348802998830553
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.1,9.981178316091187,7.814049934390186,9.348416146468493,9.348416146468493
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.2,9.98108369752588,7.813758754248577,9.348067730911904,9.348067730911904
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.3,9.980998468185957,7.813496507746932,9.347753922798585,9.347753922798585
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.4,9.980921697099463,7.813260313147343,9.347471277797789,9.347471277797789
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.5,9.980852545367716,7.813047577883062,9.347216696741233,9.347216696741233
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.6,9.980790257133888,7.812855968854562,9.34698739025134,9.34698739025134
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.7,9.980734151413792,7.812683385993011,9.346780847246134,9.346780847246134
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.8,9.980683614714117,7.8125279386654345,9.346594806817661,9.346594806817661
