tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,0.1,9.99901695679337,9.999999999999993,9.999999999999998,9.999999999999998
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,0.2,9.998043797544016,9.936827632121155,9.944614472421065,9.973408619574288
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,0.3,9.997076297505057,9.904662913757097,9.913439824598145,9.954242314072456
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,0.4,9.996117157881072,9.885574676956683,9.894686102482606,9.940880783799653
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,0.5,9.995170573942117,9.872776233571415,9.882047050792327,9.931072292400751
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,0.6,9.994241220713029,9.86349388316847,9.87285362188178,9.923544847290612
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,0.7,9.993333622180266,9.856388331327116,9.865802822357116,9.917558969434115
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,0.8,9.99245176189093,9.850731542955197,9.860182166086537,9.912662076887345
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,0.9,9.991598887541787,9.846092340083759,9.855568074674977,9.908563530016012
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,1.0,9.990777455072864,9.842198270595986,9.851692171993438,9.90506868796879
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,1.1,9.989989160942576,9.838868267374563,9.848375735592274,9.902042461807277
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,1.2,9.989235022419193,9.835977061548096,9.84549492198543,9.899388222961393
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,1.3,9.988515478204736,9.83343511546893,9.842961100103023,9.897035064414396
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,1.4,9.987830492175933,9.831176684589963,9.840709124364537,9.894929804234042
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,1.5,9.98717965062424,9.829152389168012,9.838690023999328,9.89303179141814
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,1.6,9.98656224839157,9.827324413100955,9.836866270405753,9.891309429298078
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,1.7,9.98597736236429,9.825663298813083,9.835208613491282,9.889737786991965
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,1.8,9.985423912519751,9.824145747806455,9.833693908117898,9.888296920836929
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,1.9,9.984900711599492,9.822753075382337,9.832303585448381,9.886970671483523
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,2.0,9.984406504847895,9.821470102903783,9.831022556142223,9.88574578720119
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,2.1,9.98394000132746,9.820284349914974,9.829838409821402,9.884611275554622
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,2.2,9.983499898239762,9.819185436167745,9.828740822131133,9.883557917869483
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,2.3,9.983084899527984,9.81816463332838,9.827721109960429,9.882577901585185
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,2.4,9.982693729860525,9.817214525144632,9.826771894105246,9.881664539159953
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,2.5,9.982325144920303,9.816328747305558,9.8258868409321,9.880812051287347
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,2.6,9.981977938765015,9.815501786567033,9.825060462829322,9.880015398398367
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,2.7,9.981650948883292,9.814728824415013,9.824287962860978,9.879270148747178
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,2.8,9.981343059452808,9.814005614504183,9.823565112958132,9.878572374435045
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,2.9,9.98105320320697,9.8133283859144,9.822888157756342,9.877918568919817
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,3.0,9.980780362234714,9.812693766280638,9.822253738181178,9.877305581151285
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,3.1,9.98052356797137,9.812098720316026,9.821658830333867,9.876730562644184
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,3.2,9.980281900584448,9.811540500324757,9.821100696296735,9.876190924670269
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,3.3,9.980054487914837,9.811016606102132,9.820576844272356,9.875684303402862
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,3.4,9.979840504098949,9.810524752219568,9.820084996066173,9.875208531339672
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,3.5,9.979639167969976,9.810062841146271,9.819623060373189,9.874761613704212
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,3.6,9.979449741313985,9.809628941004798,9.819189110672516,9.874341708812754
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,3.7,9.979271527039492,9.809221267022354,9.818781366796642,9.873947111614315
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_1um3,5.0,12044,0.1,1.0,0.1,3.8,9.979103867305174,9.808838165943257,9.818398179444625,9.873576239781382
