tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.1,9.99376941359462,9.548177632997195,9.567205617734569,9.799634926302511
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.2,9.98775340456403,9.341562739112613,9.364929996254089,9.667377902378307
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.3,9.981843827628712,9.229138935865672,9.254007283706738,9.583013446677315
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.4,9.976081538675905,9.156832959126358,9.182376226149623,9.52408931725799
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.5,9.970536514075478,9.105605048201124,9.131500128740816,9.480202007917795
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.6,9.965274381598528,9.066969323302587,9.093065528733861,9.445979795017946
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.7,9.96034185490293,9.036537994238394,9.062756157708504,9.418379649169644
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.8,9.95576454896099,9.01180043989958,9.038095195084155,9.395549290937527
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.9,9.951550271972001,8.991211350685738,9.017554913395559,9.376296498029282
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.0,9.947693722438533,8.97376544383216,9.000139897452588,9.35981863917094
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.1,9.944180825336792,8.958779137590337,8.985172468470969,9.345554531009023
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.2,9.94099216305714,8.945769924435165,8.972173850486856,9.333098537461536
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.3,9.93810547925615,8.934385850700753,8.96079456321841,9.322148490249031
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.4,9.935497410935788,8.924362451744734,8.950771847297592,9.3124729896026
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.5,9.933144634520538,8.915495540663196,8.941902728652906,9.30389028917798
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.6,9.931024589308231,8.907623536191277,8.934026508660033,9.296254339848504
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.7,9.929115906269384,8.900615718935944,8.92701312027459,9.289445375792225
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.8,9.927398636735415,8.894364267293033,8.920755228278331,9.283363444337441
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.9,9.92585434844825,8.888778753342145,8.915162768424539,9.27792387724032
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.0,9.924466136037285,8.883782267526485,8.910159102368711,9.273054061759247
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.1,9.923218578197801,8.879308638033061,8.905678258941316,9.268691093904982
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.2,9.92209766337895,8.875300396125414,8.90166291576952,9.264780038334257
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.3,9.921090698502326,8.871707256662734,8.898062892175796,9.261272611007168
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.4,9.920186210218851,8.868484959369225,8.894834000000698,9.258126160650203
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.5,9.919373844795885,8.865594366447395,8.891937148664978,9.255302864671458
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.6,9.918644270420101,8.86300074526887,8.88933763370485,9.252769081587758
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.7,9.917989084158732,8.860673187023632,8.887004560021266,9.250494819774413
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.8,9.91740072480149,8.858584127123155,8.884910365905943,9.248453294360926
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.9,9.916872392139444,8.856708943267458,8.883030423957887,9.24662055227778
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.0,9.91639797281146,8.855025613992257,8.881342701864861,9.244975151070385
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.1,9.915971972583616,8.853514425261018,8.879827470739345,9.243497880970851
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.2,9.91558945476956,8.852157715957116,8.878467051963428,9.242171522416182
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.3,9.915245984412666,8.850939655430933,8.877245595776815,9.240980633097331
