time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.998915043159013,9.999999999999993
0.2,9.997842030644318,9.930278453450004
0.3,9.996775540937925,9.89485241348947
0.4,9.995718439113922,9.8738417221503
0.5,9.994675300158931,9.859759266195613
0.6,9.993651248512176,9.849548246484945
0.7,9.99265125126323,9.841733309880789
0.8,9.991679684469482,9.83551270645042
0.9,9.990740115819897,9.830411719073552
1.0,9.989835242121748,9.826130447149865
1.1,9.988966924447725,9.822469617649144
1.2,9.988136276410717,9.81929138775563
1.3,9.987343774934855,9.816497245947545
1.4,9.986589374496207,9.814014867219218
1.5,9.98587261421083,9.81178993515987
1.6,9.985192712689077,9.809780856983858
1.7,9.984548648959938,9.807955235871207
1.8,9.98393922968009,9.806287450453908
1.9,9.983363143812301,9.80475695440475
2.0,9.98281900635999,9.80334705761699
2.1,9.982305392823765,9.802044037397096
2.2,9.981820865955195,9.800836480653267
2.3,9.981363996213924,9.799714790787089
2.4,9.980933377139523,9.798670813920534
2.5,9.980527636656879,9.797697552798688
2.6,9.980145445157861,9.796788945889217
2.7,9.97978552104773,9.795939695472455
2.8,9.979446634313518,9.795145132880565
2.9,9.979127608561916,9.79440111213097
3.0,9.978827321884188,9.793703925414693
3.1,9.978544706831835,9.79305023551121
3.2,9.978278749727522,9.792437021386455
3.3,9.978028489487638,9.791861534111561
3.4,9.977793016094882,9.791321260900364
3.5,9.977571468828561,9.790813895563184
3.6,9.977363034336102,9.790337314054344
3.7,9.977166944610087,9.789889554081956
3.8,9.976982474919996,9.78946879797244
3.9,9.976808941735802,9.789073358155441
4.0,9.976645700671298,9.788701664769178
4.1,9.976492144467633,9.788352254990976
4.2,9.976347701031768,9.78802376377956
4.3,9.976211831540233,9.787714915779677
4.4,9.97608402861499,9.78742451819006
4.5,9.97596381457561,9.78715145443524
4.6,9.975850739769978,9.78689467851312
4.7,9.975744380984164,9.786653209914737
4.8,9.975644339930906,9.786426129032446
4.9,9.975550241815432,9.78621257298811
5.0,9.97546173397662,9.786011731825383
5.1,9.975378484601048,9.785822845019958
5.2,9.97530018150734,9.785645198269638
5.3,9.975226530997794,9.785478120532344
5.4,9.97515725677449,9.785320981285292
5.5,9.975092098916676,9.785173187982753
5.6,9.975030812916568,9.785034183693053
5.7,9.974973168770523,9.78490344489826
5.8,9.974918950122735,9.784780479442245
5.9,9.974867953458618,9.784664824614541
6.0,9.974819987345175,9.784556045359096
6.1,9.974774871715804,9.78445373259811
6.2,9.97473243719698,9.78435750166236
6.3,9.974692524474529,9.784266990820232
6.4,9.974654983697155,9.784181859898423
6.5,9.974619673915177,9.784101788988018
6.6,9.974586462552328,9.784026477230114
6.7,9.974555224908833,9.783955641675751
6.8,9.974525843693826,9.783889016215234
6.9,9.97449820858547,9.783826350572427
7.0,9.974472215817109,9.783767409359848
7.1,9.974447767787971,9.78371197119073
7.2,9.974424772696931,9.783659827844525
7.3,9.974403144198012,9.783610783482501
7.4,9.974382801076281,9.783564653910364
7.5,9.974363666943052,9.783521265885017
7.6,9.974345669949125,9.78348045646279
7.7,9.974328742515064,9.783442072386585
7.8,9.97431282107751,9.783405969509605
7.9,9.97429784585052,9.783372012253464
8.0,9.974283760601132,9.783340073098604
8.1,9.97427051243822,9.78331003210505
8.2,9.974258051613917,9.783281776461731
8.3,9.974246331336806,9.783255200062632
8.4,9.974235307596262,9.783230203108157
8.5,9.974224938997173,9.783206691730236
8.6,9.974215186604516,9.783184577639714
8.7,9.974206013797163,9.783163777794734
8.8,9.974197386130358,9.783144214088823
8.9,9.974189271206393,9.783125813057554
9.0,9.974181638552956,9.783108505602616
9.1,9.974174459508689,9.783092226732322
9.2,9.974167707115573,9.783076915317523
9.3,9.974161356017715,9.783062513862044
9.4,9.974155382366114,9.783048968286757
9.5,9.974149763729107,9.7830362277265
9.6,9.974144479008153,9.783024244339067
9.7,9.974139508358608,9.783012973125535
9.8,9.974134833115171,9.783002371761292
9.9,9.974130435721841,9.782992400437099
10.0,9.97412629966596,9.78298302170958
