tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.984688694848819,9.430083236648468,8.874109008668121
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.97075372690923,9.150452520432902,8.694113672942066
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.957339533717073,8.968309062948851,8.465767791077893
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.94438954869863,8.843289057858941,8.31684637285546
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.932024891943282,8.751991758508144,8.21311649703501
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.920373551513906,8.681958566561896,8.136170764825003
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.909525262206783,8.626217232593904,8.076385787585327
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.899523656787963,8.58060043436431,8.028319565188136
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.890373540479358,8.542473261772678,7.988674062389399
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.88205177163085,8.510089824047101,7.955335810589599
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.874517191154144,8.482245982641677,7.926886850492252
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.867718325850035,8.45808123521561,7.902337771427718
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.86159888189866,8.436960521750821,7.880973737214865
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.856101443907281,8.418401141449905,7.862261732325742
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.851169841659948,8.40202622633548,7.8457927223165544
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.846750576746407,8.387534383588491,7.831244554738454
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.842793608404348,8.374679450903393,7.81835758530758
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.839252714893375,8.363256717556853,7.806918315828855
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.836085581670352,8.35309335618684,7.7967481837898385
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.833253719788477,8.344041641439881,7.787695724236408
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.830722283978723,8.335974040938273,7.779630974464623
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.828459836295655,8.328779582729766,7.772441392792635
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.826438085094177,8.322361106241377,7.766028814756998
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.824631618218994,8.316633134666725,7.760307131223511
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.823017642013346,8.311520192152944,7.755200477271053
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.6,9.821575732942087,8.306955445447874,7.750641789034869
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.7,9.820287605480067,8.302879587072459,7.746571630841357
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.8,9.8191368978933,8.299239902129765,7.7429372250395065
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.9,9.818108976265245,8.295989477761665,7.739691637122237
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.0,9.817190756340901,8.293086525758557,7.736793082388058
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.1,9.816370542307954,8.29049379671442,7.734204329709365
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.2,9.815637881392774,8.288178069585468,7.731892184386655
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.3,9.81498343304318,8.286109704343353,7.7298270365297
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.4,9.81439885144968,8.28426224813762,7.727982464549044
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.5,9.813876680188443,8.28261208734829,7.726334885586112
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.6,9.813410257830794,8.281138139353606,7.724863246340275
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.7,9.81299363344168,8.279821578919526,7.723548748956519
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.8,9.812621490973763,8.278645594943898,7.722374607546232
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.9,9.812289081649292,8.277595173933008,7.721325831613373
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.0,9.811992163504941,8.276656907101557,7.72038903320813
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.1,9.811726947353645,8.275818818403772,7.719552255071048
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.2,9.81149004849091,8.275070211147487,7.718804817390815
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.3,9.811278443540589,8.274401531131579,7.718137181098002
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.4,9.811089431897129,8.273804244492416,7.717540825869263
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.5,9.810920601277173,8.273270728655525,7.717008141231616
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.6,9.810769796944351,8.272794174971208,7.716532329341789
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.7,9.810635094216682,8.272368501772105,7.716107318176873
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.8,9.810514773907252,8.271988276730388,7.7157276840132125
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.9,9.81040730038573,8.271648647515423,7.715388582194529
PhysiCell,dx_5um__uptake_1p2044e16__dtdiff_0p005min,5.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,5.0,9.810311301981304,8.271345279861634,7.715085685299388
