-2.5,-2.5,-2.5,0
-2.5,2.5,-2.5,0
2.5,-2.5,-2.5,0
2.5,2.5,-2.5,0
-2.5,-7.5,-2.5,0
-2.5,7.5,-2.5,0
2.5,-7.5,-2.5,0
2.5,7.5,-2.5,0
-7.5,-2.5,-2.5,0
-7.5,2.5,-2.5,0
7.5,-2.5,-2.5,0
7.5,2.5,-2.5,0
