time_min,average_uM,center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM
0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.1,9.997906967124404,0.003641995211132719,9.50013698728028,4.751889491245706,4.751889491245706,4.751889491245706,6.69570842319834
0.2,9.995927869222452,0.0035582166492414773,9.286481103434667,4.645019660041954,4.645019660041954,4.645019660041954,6.560724787408369
0.3,9.993971985868729,0.003531345270558231,9.216547655869448,4.610039500570001,4.610039500570002,4.610039500570001,6.513413450463164
0.4,9.99203828303474,0.003517054031684352,9.17931565088666,4.591416352459171,4.591416352459171,4.591416352459171,6.4877847359774625
0.5,9.990136212773136,0.0035078609425896385,9.155355029178235,4.579431445060412,4.579431445060411,4.579431445060412,6.47116717391232
0.6,9.988278904494187,0.003501316599490375,9.138293533795084,4.570897425197286,4.570897425197287,4.570897425197286,6.45928473503738
0.7,9.98647964088853,0.0034963535340155473,9.125352231525312,4.564424292529663,4.564424292529663,4.564424292529663,6.450247625504303
0.8,9.984749835912991,0.0034924229258282012,9.115101774329267,4.559297098627547,4.559297098627548,4.559297098627547,6.443076241917238
0.9,9.983098144713622,0.0034892102133409156,9.106722662074063,4.5551059361437005,4.555105936143701,4.5551059361437005,6.437206066176324
1.0,9.981530322426712,0.0034865206753630557,9.099707479436212,4.551597000055786,4.551597000055786,4.551597000055786,6.43228630176395
1.1,9.98004949247384,0.003484226671501483,9.093723547443236,4.548603887057369,4.548603887057369,4.548603887057369,6.428086340769811
1.2,9.978656587667187,0.003482240751273403,9.088542900920391,4.54601257083583,4.546012570835831,4.54601257083583,6.42444783660057
1.3,9.97735082466307,0.003480500848221128,9.084003726524934,4.5437421136865765,4.5437421136865765,4.5437421136865765,6.421258207692532
1.4,9.976110174658915,0.003478961612288811,9.079987783393385,4.5417333725028355,4.541733372502835,4.5417333725028355,7.410528349100037
1.5,9.974926774490136,0.0035442599899305136,9.185099930345535,4.5943220951677315,4.594322095167733,4.5943220951677315,7.485521091192862
1.6,9.973820332146916,0.0035452526239433753,9.187717053872856,4.5956311532484,4.595631153248399,4.5956311532484,7.486908614679466
1.7,9.972788856669126,0.0035443971304832283,9.185519262070311,4.594531829600395,4.594531829600395,4.594531829600395,7.48505290492108
1.8,9.971828901068427,0.0035433840984129467,9.182900532544783,4.593221958321597,4.593221958321597,4.593221958321597,7.482913903046516
1.9,9.970936771739813,0.0035424085458379087,9.180375537601778,4.591958973073807,4.591958973073807,4.591958973073807,7.480860969123901
2.0,9.970108659755228,0.0035415036227221058,9.178032210681577,4.590786857152149,4.590786857152148,4.590786857152149,7.478957916171744
2.1,9.96934071619471,0.003540672088084377,9.175878351622268,4.589709511855175,4.589709511855176,4.589709511855175,7.477209341868879
2.2,9.968629124125474,0.0035399096366143163,9.173903078616918,4.588721494126766,4.588721494126766,4.588721494126766,7.475605926051664
2.3,9.967970158648733,0.003539210474896685,9.17209152034126,4.587815365408077,4.587815365408078,4.587815365408077,7.474135447778322
2.4,9.967360230506719,0.0035385688552456375,9.17042886654632,4.586983717700782,4.586983717700782,4.586983717700782,7.4727858404487115
2.5,9.966795914394364,0.003537979494287578,9.168901481479997,4.586219730487142,4.586219730487142,4.586219730487142,7.471546025330271
2.6,9.966273965180523,0.0035374376504866854,9.167497117327702,4.585517277489094,4.585517277489094,4.585517277489094,7.4704060613528505
2.7,9.965791325299444,0.0035369390956838725,9.166204846596925,4.584870892846303,4.584870892846304,4.584870892846303,7.469357082009881
2.8,9.965345125968616,0.003536480058089845,9.165014917691044,4.584275698874566,4.584275698874566,4.584275698874566,7.468391175297322
2.9,9.964932684216905,0.003536057162879596,9.16391860289168,4.583727330027279,4.58372733002728,4.583727330027279,7.467501259476698
3.0,9.964551497151259,0.0035356673786673806,9.162908060860373,4.583221864119518,4.583221864119518,4.583221864119518,7.466680971353578
3.1,9.964199234474403,0.0035353079717376306,9.161976218838099,4.582755763404917,4.582755763404917,4.582755763404917,7.4659245707914605
3.2,9.963873729966327,0.0035349764676757475,9.161116673784054,4.5823258251258645,4.5823258251258645,4.5823258251258645,7.465226860657949
3.3,9.96357297242928,0.003534670619375273,9.160323609890618,4.581929140254995,4.581929140254996,4.581929140254995,7.464583120053292
3.4,9.963295096444375,0.0035343883803122308,9.159591729650868,4.58156305901559,4.58156305901559,4.58156305901559,7.463989048507485
3.5,9.963038373179849,0.003534127882091801,9.158916195930678,4.581225161906384,4.581225161906383,4.581225161906384,7.4634407190747964
3.6,9.962801201413681,0.003533887415438142,9.158292582914996,4.580913235165217,4.580913235165217,4.580913235165217,7.462934538600498
3.7,9.962582098877684,0.003533665413959354,9.157716834209335,4.580625249811647,4.580625249811646,4.580625249811647,7.462467213770269
3.8,9.962379693990458,0.003533460440158497,9.15718522673306,4.580359343586608,4.580359343586608,4.580359343586608,7.462035721841436
3.9,9.96219271801791,0.003533271173274508,9.15669433933178,4.580113805252527,4.580113805252526,4.580113805252527,7.461637285190217
4.0,9.962019997679883,0.003533096398626521,9.15624102526678,4.579887060832703,4.579887060832703,4.579887060832703,7.461269348995454
4.1,9.961860448206998,0.0035329349982049976,9.155822387919578,4.5796776614588905,4.5796776614588905,4.5796776614588905,7.460929561524669
4.2,9.961713066842002,0.003532785942307208,9.15543575918948,4.5794842725658915,4.579484272565892,4.5794842725658915,7.460615756600954
4.3,9.961576926772999,0.0035326482820564483,9.155078680169874,4.579305664225965,4.579305664225964,4.579305664225965,7.46032593791616
4.4,9.96145117148176,0.003532521142676578,9.154748883772125,4.5791407024574005,4.5791407024574,4.5791407024574005,7.460058264922858
4.5,9.961335009487316,0.003532403717418372,9.15444427903029,4.5789883413738535,4.578988341373853,4.5789883413738535,7.459811040089429
4.6,9.961227709463731,0.0035322952620534757,9.154162936869582,4.578847616065817,4.578847616065817,4.578847616065817,7.4595826973427
4.7,9.961128595710289,0.0035321950898667444,9.153903077160239,4.5787176361250514,4.5787176361250514,4.5787176361250514,7.459371791553805
4.8,9.961037043952123,0.0035321025670894423,9.153663056908695,4.578597579737891,4.578597579737892,4.578597579737891,7.459176988947312
4.9,9.960952477450022,0.0035320171087250985,9.15344135946175,4.578486688285237,4.578486688285237,4.578486688285237,7.458997058332925
5.0,9.960874363398514,0.0035319381747270116,9.153236584618334,4.578384261396531,4.578384261396531,4.578384261396531,7.458830863074274
5.1,9.960802209592496,0.003531865266492391,9.15304743955852,4.578289652412506,4.578289652412506,4.578289652412506,7.458677353721526
5.2,9.960735561343364,0.003531797923642736,9.152872730511614,4.578202264217628,4.578202264217628,4.578202264217628,7.458535561244399
5.3,9.960673998626973,0.003531735721063975,9.152711355095152,4.578121545408107,4.578121545408107,4.578121545408107,7.4584045908101775
