time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.998218318822872,9.924323856823493
0.2,9.99646357379964,9.83894765684773
0.3,9.994722797249459,9.79499859646334
0.4,9.993003433592758,9.767631596958
0.5,9.991317239605493,9.748642934495775
0.6,9.98967691140768,9.734525580417845
0.7,9.98809391164861,9.723517090380335
0.8,9.986577356872882,9.714629208969807
0.9,9.985133689350342,9.707261953831562
1.0,9.983766816828824,9.7010285541385
1.1,9.982478475033636,9.695667786883838
1.2,9.981268658413272,9.690996533931532
1.3,9.980136035775503,9.686882447242397
1.4,9.979078313295636,9.683227371807565
1.5,9.978092533444187,9.679956859232874
1.6,9.977175311613914,9.677013298928738
1.7,9.976323017972607,9.674351287331378
1.8,9.975531913796916,9.67193443038635
1.9,9.974798251303573,9.66973309114348
2.0,9.974118344920276,9.667722776107016
2.1,9.973488620618129,9.665882962310363
2.2,9.972905648642527,9.664196233805054
2.3,9.972366163847411,9.66264763857658
2.4,9.971867076893428,9.661224204453527
2.5,9.971405478807883,9.659914570928244
2.6,9.970978640801517,9.658708706274284
2.7,9.970584010768018,9.657597687960326
2.8,9.970219207530779,9.65657353040017
2.9,9.96988201362543,9.655629048365594
3.0,9.969570367197216,9.654757747464096
3.1,9.969282353434314,9.653953735309013
3.2,9.96901619583949,9.65321164863204
3.3,9.968770247553842,9.65252659277869
3.4,9.968542982880484,9.651894090905682
3.5,9.968332989107207,9.651310040850197
3.6,9.96813895869138,9.650770678125866
3.7,9.96795968184423,9.650272543862426
3.8,9.967794039532672,9.64981245677781
3.9,9.967640996903524,9.649387488476005
4.0,9.967499597125402,9.648994941518513
4.1,9.967368955637122,9.648632329834546
4.2,9.967248254787204,9.648297361124369
4.3,9.967136738846309,9.647987920978544
4.4,9.967033709373002,9.647702058488346
4.5,9.966938520912498,9.647437973163328
4.6,9.96685057700796,9.647194003003639
4.7,9.9667693265043,9.646968613599519
4.8,9.966694260124928,9.646760388149982
4.9,9.966624907302856,9.646568018308475
5.0,9.966560833248254,9.646390295775719
5.1,9.966501636235717,9.64622610457033
5.2,9.966446945095374,9.6460744139162
5.3,9.966396416892957,9.645934271692585
5.4,9.966349734785004,9.64580479839875
5.5,9.966306606036172,9.645685181590046
5.6,9.966266760186645,9.645574670746509
5.7,9.966229947358423,9.64547257253883
5.8,9.96619593669002,9.645378246459734
5.9,9.966164514890012,9.645291100791734
6.0,9.96613548490038,9.645210588884654
6.1,9.966108664661423,9.645136205718664
6.2,9.96608388597053,9.645067484730545
6.3,9.966060993427707,9.645003994882739
6.4,9.966039843461292,9.644945337956425
6.5,9.966020303427769,9.6448911460513
6.6,9.966002250780052,9.644841079276222
6.7,9.965985572299054,9.644794823615996
6.8,9.965970163383705,9.644752088960825
6.9,9.965955927395012,9.644712607286014
7.0,9.965942775050038,9.644676130970339
7.1,9.965930623861977,9.644642431242591
7.2,9.965919397622853,9.644611296746437
7.3,9.965909025925606,9.64458253221459
7.4,9.96589944372253,9.644555957243968
7.5,9.965890590917324,9.644531405164111
7.6,9.965882411988218,9.64450872199177
7.7,9.965874855639735,9.644487765465092
7.8,9.965867874481013,9.64446840415134
7.9,9.965861424728574,9.644450516622541
8.0,9.965855465931748,9.644433990693908
8.1,9.965849960718952,9.644418722720214
8.2,9.965844874563347,9.644404616945758
8.3,9.965840175566266,9.644391584903795
8.4,9.965835834257174,9.644379544861694
8.5,9.965831823408838,9.644368421308334
8.6,9.965828117866554,9.644358144480517
8.7,9.96582469439041,9.644348649925428
8.8,9.965821531509501,9.644339878096414
8.9,9.96581860938731,9.644331773979516
9.0,9.965815909697254,9.64432428674845
9.1,9.965813415507792,9.644317369445828
9.2,9.9658111111762,9.644310978688665
9.3,9.96580898225048,9.644305074396286
9.4,9.965807015378726,9.64429961953897
9.5,9.965805198225382,9.644294579905695
9.6,9.965803519393868,9.644289923889584
9.7,9.965801968355118,9.644285622289678
9.8,9.965800535381538,9.644281648127794
9.9,9.965799211486,9.644277976479337
10.0,9.965797988365477,9.644274584316967
