id,x,y,z,radius,nuclear_radius,ms,mbx,dt
0.0,-15.0,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.0
1.0,15.0,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.0
0.0,-13.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.1
1.0,13.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.1
0.0,-12.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.2
1.0,12.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.2
0.0,-11.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.3
1.0,11.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.3
0.0,-10.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.4
1.0,10.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.4
0.0,-9.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.5
1.0,9.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.5
0.0,-8.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.6
1.0,8.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.6
0.0,-7.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.7
1.0,7.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.7
0.0,-6.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.8
1.0,6.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.8
0.0,-5.5,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.9
1.0,5.5,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.9
0.0,-4.499913599012244,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,1.0
1.0,4.499913599012244,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,1.0
0.0,-5.014477346004467,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.1
1.0,5.014477346004467,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.1
0.0,-5.009397889407226,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.2
1.0,5.009397889407226,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.2
0.0,-5.009239641268035,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.3
1.0,5.009239641268035,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.3
0.0,-5.009081976777222,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.4
1.0,5.009081976777222,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.4
0.0,-5.008924272291605,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.5
1.0,5.008924272291605,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.5
0.0,-5.0087665277166975,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.6
1.0,5.0087665277166975,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.6
0.0,-5.008608743037203,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.7
1.0,5.008608743037203,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.7
0.0,-5.008450918237823,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.8
1.0,5.008450918237823,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.8
0.0,-5.008293053303256,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.9
1.0,5.008293053303256,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.9
0.0,-5.00813514821819,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.0
1.0,5.00813514821819,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.0
0.0,-5.007977202967305,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.1
1.0,5.007977202967305,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.1
0.0,-5.007819217535273,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.2
1.0,5.007819217535273,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.2
0.0,-5.0076611919067595,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.3
1.0,5.0076611919067595,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.3
0.0,-5.007503126066422,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.4
1.0,5.007503126066422,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.4
0.0,-5.00734501999891,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.5
1.0,5.00734501999891,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.5
0.0,-5.007186873688864,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.6
1.0,5.007186873688864,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.6
0.0,-5.00702868712092,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.7
1.0,5.00702868712092,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.7
0.0,-5.006870460279702,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.8
1.0,5.006870460279702,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.8
0.0,-5.006712193149828,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.9
1.0,5.006712193149828,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.9
0.0,-5.006553885715909,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.0
1.0,5.006553885715909,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.0
0.0,-5.006395537962547,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.1
1.0,5.006395537962547,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.1
0.0,-5.006237149874337,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.2
1.0,5.006237149874337,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.2
0.0,-5.006078721435865,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.3
1.0,5.006078721435865,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.3
0.0,-5.005920252631711,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.4
1.0,5.005920252631711,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.4
0.0,-5.005761743446445,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.5
1.0,5.005761743446445,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.5
0.0,-5.005603193864631,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.6
