tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.736955591308048,4.533122499257078,9.066244998514163
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.670184568650063,4.20939288192743,8.418785763854867
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.616013166605738,3.986158212235116,7.972316424470237
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.572088672285624,3.8250248593747003,7.650049718749405
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.5365068539614,3.7046058268899387,7.409211653779883
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.507706113510617,3.6122428598054914,7.22448571961099
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.484405341214838,3.540018605437997,7.080037210875997
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.465557333453082,3.4827315334843045,6.9654630669686135
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.450309648838546,3.436814219436925,6.873628438873856
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.43797083764712,3.399727642893032,6.799455285786069
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.427981508219371,3.3696070632592217,6.739214126518451
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.419889900947396,3.3450466557117484,6.690093311423504
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.413331557026392,3.3249636874485597,6.649927374897125
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.408012586898382,3.308509889386476,6.61701977877296
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p005min,40.0,12044000000000000,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.403696017733488,3.295011721307152,6.59002344261431
