tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,0.1,9.994285538929738,8.765676408823184,10.0,10.0
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,0.2,9.98967898663455,8.516011322421187,9.963440872384801,9.963440872384801
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,0.3,9.985250595018675,8.395410817403338,9.900003830496845,9.900003830496845
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,0.4,9.98098618707555,8.32423800802637,9.843732729746906,9.843732729746906
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,0.5,9.976910383840499,8.276861344362938,9.799574546708437,9.799574546708437
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,0.6,9.973050686705246,8.242735513146163,9.76521464147017,9.76521464147017
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,0.7,9.969427926370244,8.216773801284477,9.73797402391751,9.73797402391751
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,0.8,9.96605402241441,8.196229548777403,9.715875788682716,9.715875788682716
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,0.9,9.9629325247541,8.17949008013317,9.697569651784725,9.697569651784725
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,1.0,9.960060177322601,8.165545346236948,9.68213616424533,9.68213616424533
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,1.1,9.957428691015913,8.153729310596301,9.668937521111545,9.668937521111545
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,1.2,9.95502636025629,8.143583809666904,9.657520217685798,9.657520217685798
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,1.3,9.952839389236432,8.134782212984687,9.647553423189821,9.647553423189821
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min__volume_523um3,20.0,12044,0.1,523.0,52.300000000000004,1.4,9.95085290970564,8.127084348587898,9.63878974436586,9.63878974436586
