tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.1,9.984628582284826,8.898493193267578,8.944353948814152,9.507144757260397
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.2,9.97050892488543,8.446250176625087,8.500520873571602,9.206778130722535
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.3,9.956866174354955,8.211771134520532,8.268425530457172,9.022244954510152
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.4,9.943710893883711,8.065636090114122,8.123127133521331,8.896639556917828
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.5,9.931165254643199,7.964370102330107,8.022164875073749,8.804829619708963
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.6,9.919354591401923,7.889235725438201,7.947118146467663,8.73425195441736
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.7,9.908365556206867,7.830794306247453,7.888667924688167,8.677964170070181
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.8,9.898239186375767,7.783758291698628,7.841577820090907,8.631824175646553
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,0.9,9.888978205513435,7.744929559212155,7.802673594193027,8.59320951867109
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.0,9.880557775751736,7.712257694075174,7.769916751207853,8.560378694333302
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.1,9.87293531803899,7.684365189615166,7.7419360702545195,8.532127727795466
PhysiCell,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,1.2,9.86605814298472,7.660289293325942,7.717772275097431,8.507594271837634
