snap,conc_mean,conc_std
285,9.754448435277409,0.2717527885058961
286,9.756912710029223,0.26905609427373034
287,9.759351671570316,0.2663870644826653
288,9.761765580737366,0.2637454165848466
289,9.764154695648974,0.26113087089465353
290,9.766519271735117,0.258543150560768
291,9.768859561766238,0.25598198153847834
292,9.771175815881968,0.25344709256221576
293,9.773468281619502,0.2509382151183242
294,9.775737203941661,0.24845508341806197
295,9.777982825264564,0.24599743437083552
296,9.780205385485022,0.24356500755766367
297,9.782405122007571,0.24115754520487248
298,9.784582269771185,0.2387747921580193
299,9.786737061275698,0.23641649585604477
300,9.788869726607878,0.23408240630565322
301,9.790980493467229,0.23177227605591907
302,9.793069587191457,0.22948586017311953
303,9.79513723078166,0.2272229162157906
304,9.797183644927223,0.224983204210008
305,9.799209048030415,0.2227664866248898
306,9.801213656230695,0.22057252834832014
307,9.803197683428769,0.21840109666289365
308,9.805161341310324,0.216251961222078
309,9.807104839369524,0.21412489402659496
310,9.809028384932224,0.21201966940101707
311,9.810932183178922,0.20993606397058
312,9.812816437167442,0.2078738566382086
313,9.81468134785537,0.20583282856175536
314,9.816527114122229,0.20381276313145005
315,9.818353932791391,0.20181344594755968
316,9.820161998651784,0.1998346647982561
317,9.821951504479301,0.19787620963769126
318,9.823722641057996,0.19593787256427833
319,9.825475597201047,0.19401944779917626
320,9.827210559771485,0.19212073166497803
321,9.828927713702658,0.19024152256459986
322,9.83062724201852,0.18838162096037062
323,9.83230932585365,0.18654082935331945
324,9.833974144473084,0.18471895226266086
325,9.835621875291885,0.18291579620547493
326,9.837252693894548,0.18113116967658208
327,9.838866774054152,0.1793648831286102
328,9.840464287751317,0.17761674895225313
329,9.84204540519295,0.17588658145671834
330,9.843610294830787,0.17417419685036375
331,9.845159123379727,0.17247941322152022
332,9.84669205583598,0.17080205051949962
333,9.848209255494988,0.16914193053578697
334,9.84971088396919,0.1674988768854143
335,9.851197101205557,0.1658727149885156
336,9.852668065502963,0.1642632720520607
337,9.854123933529348,0.1626703770517672
338,9.855564860338715,0.16109386071418821
339,9.856990999387925,0.15953355549897574
340,9.85840250255331,0.15798929558131614
341,9.859799520147147,0.15646091683453844
342,9.861182200933879,0.1549482568128926
343,9.862550692146241,0.15345115473449672
344,9.863905139501147,0.15196945146445134
345,9.865245687215474,0.15050298949812013
346,9.866572478021599,0.14905161294457492
347,9.867885653182832,0.14761516751020362
348,9.869185352508664,0.14619350048247984
349,9.87047171436984,0.14478646071389273
350,9.871744875713283,0.1433938986060355
351,9.87300497207686,0.1420156660938511
352,9.874252137603985,0.14065161663003398
353,9.875486505058078,0.13930160516958598
354,9.876708205836847,0.13796548815452592
355,9.877917369986443,0.13664312349875007
356,9.879114126215454,0.13533437057304343
357,9.880298601908748,0.13403909019023957
358,9.881470923141178,0.13275714459052826
359,9.88263121469113,0.13148839742690893
360,9.883779600053945,0.13023271375078946
361,9.884916201455173,0.12898995999772753
362,9.886041139863725,0.12776000397331475
363,9.887154535004836,0.12654271483920151
364,9.888256505372945,0.12533796309926093
