time_min,average_uM,center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM
0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.1,9.99363743667722,9.782189081770088,9.746561604102567,9.283340721410134,9.283340721410134,9.283340721410134,9.474736116783241
0.2,9.987580106446758,9.548454844339428,9.439434002643237,9.028204335174934,9.028204335174935,9.028204335174934,9.255025584927678
0.3,9.981656587212122,9.420622244933623,9.289314055944073,8.896463619596808,8.89646361959681,8.896463619596808,9.13428333758892
0.4,9.975888629940993,9.339208572047923,9.198869137893057,8.814832014803056,8.814832014803056,8.814832014803056,9.057109816286571
0.5,9.970322895191794,9.282242824121154,9.137394875195326,8.758536665515027,8.758536665515027,8.758536665515027,9.002901193730986
0.6,9.965006354252402,9.23974480758911,9.092354939769516,8.71691804135209,8.71691804135209,8.71691804135209,8.962338682251124
0.7,9.959976100012227,9.206565888804146,9.057624391617503,8.684627406586577,8.684627406586577,8.684627406586577,8.930600500910835
0.8,9.955256179395132,9.179781927043969,9.029840018818597,8.658678778810428,8.658678778810428,8.658678778810428,8.904937796995679
0.9,9.950858140600758,9.157606542470484,9.006994807559026,8.637269660369775,8.637269660369777,8.637269660369775,8.883665778633947
1.0,9.94678318095635,9.138885080401067,8.987813645222495,8.619245154629482,8.619245154629482,8.619245154629482,8.865692447727634
1.1,9.943024687659975,9.12283692159763,8.971445659968182,8.603829649305627,8.603829649305627,8.603829649305627,8.850277741065392
1.2,9.939570587070401,9.108914451869277,8.95729995352999,8.590481827812708,8.59048182781271,8.590481827812708,8.836901298349073
1.3,9.936405283482634,9.096721242443307,8.944952145660501,8.578811395310826,8.578811395310826,8.578811395310826,8.825185561203002
1.4,9.933511154460914,9.085962280946386,8.934088423358448,8.568528837229312,8.56852883722931,8.568528837229312,8.814848914131481
1.5,9.930869650515545,9.07641251059674,8.92447063179521,8.559413872366267,8.559413872366267,8.559413872366267,8.805676026900493
1.6,9.928462072545514,9.067896308722087,8.91591374723511,8.551294988456347,8.551294988456347,8.551294988456347,8.797498491918123
1.7,9.92627010048187,9.060273750794272,8.908270930044548,8.544035805613541,8.544035805613541,8.544035805613541,8.790181853935156
1.8,9.924276136535484,9.05343121563031,8.901423372604373,8.53752578264177,8.537525782641769,8.53752578264177,8.783616731483164
