time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.99363743667722,9.283340721410134
0.2,9.987580106446758,9.028204335174934
0.3,9.981656587212122,8.896463619596808
0.4,9.975888629940993,8.814832014803056
0.5,9.970322895191794,8.758536665515027
0.6,9.965006354252402,8.71691804135209
0.7,9.959976100012227,8.684627406586577
0.8,9.955256179395132,8.658678778810428
0.9,9.950858140600758,8.637269660369775
1.0,9.94678318095635,8.619245154629482
1.1,9.943024687659975,8.603829649305627
1.2,9.939570587070401,8.590481827812708
1.3,9.936405283482634,8.578811395310826
1.4,9.933511154460914,8.568528837229312
1.5,9.930869650515545,8.559413872366267
1.6,9.928462072545514,8.551294988456347
1.7,9.92627010048187,8.544035805613541
1.8,9.924276136535484,8.53752578264177
1.9,9.922463513912593,8.531673759288125
2.0,9.920816610073732,8.526403391165077
2.1,9.919320893719565,8.52164987096856
2.2,9.917962926865197,8.517357537461645
2.3,9.916730337396169,8.513478105441207
2.4,9.915611773049319,8.509969335356242
2.5,9.914596844497353,8.506794017745822
2.6,9.913676062849762,8.503919185622495
2.7,9.91284077518411,8.501315493767486
2.8,9.912083100512803,8.498956721688991
2.9,9.911395867736832,8.49681936934809
3.0,9.910772556540637,8.494882323403969
3.1,9.91020724176845,8.493126577824425
3.2,9.90969454153935,8.491534997028896
3.3,9.909229569167714,8.490092112813265
3.4,9.908807888830559,8.488783948516431
3.5,9.908425474843751,8.487597865483878
3.6,9.908078674361198,8.486522428042026
3.7,9.907764173285273,8.485547284044541
3.8,9.907478965165547,8.48466305867657
3.9,9.907220322861733,8.48386125966773
4.0,9.906985772751922,8.483134192414145
4.1,9.906773071276488,8.482474883775438
4.2,9.906580183619583,8.481877013517309
4.3,9.90640526434293,8.481334852529795
4.4,9.90624663979994,8.480843207077962
4.5,9.906102792171277,8.480397368443109
4.6,9.90597234497573,8.479993067395533
4.7,9.905854049922521,8.479626433008255
4.8,9.90574677498258,8.479293955378523
4.9,9.905649493566896,8.47899245187254
5.0,9.905561274710164,8.478719036550606
5.1,9.905481274166883,8.478471092466028
5.2,9.905408726335525,8.478246246562668
5.3,9.905342936934087,8.478042346923832
5.4,9.905283276357306,8.477857442149691
5.5,9.90522917365227,8.4776897626623
5.6,9.905180111054944,8.477537703756767
5.7,9.90513561903544,8.477399810234562
5.8,9.905095271804784,8.477274762470618
5.9,9.905058683240123,8.47716136378001
6.0,9.905025503189517,8.477058528962619
6.1,9.90499541412092,8.476965273915791
6.2,9.904968128083357,8.476880706215146
6.3,9.90494338395113,8.476804016573292
6.4,9.90492094492478,8.476734471094463
6.5,9.90490059626488,8.476671404250895
6.6,9.904882143236884,8.476614212513617
6.7,9.904865409247499,8.47656234857668
6.8,9.904850234154637,8.476515316119489
6.9,9.904836472734816,8.47647266505711
7.0,9.904823993293366,8.476433987233062
7.1,9.904812676404083,8.476398912513382
7.2,9.904802413766296,8.476367105244552
7.3,9.904793107168437,8.47633826104142
7.4,9.904784667548137,8.476312103874326
7.5,9.904777014139906,8.476288383427619
7.6,9.904770073702197,8.476266872704215
7.7,9.904763779816493,8.476247365853324
7.8,9.90475807225168,8.476229676200532
7.9,9.904752896387636,8.476213634461402
8.0,9.904748202692526,8.476199087121477
8.1,9.904743946248782,8.476185894967209
8.2,9.904740086323246,8.476173931753733
8.3,9.90473658597736,8.476163082996745
8.4,9.904733411713675,8.47615324487694
8.5,9.904730533155274,8.476144323246476
8.6,9.904727922755074,8.476136232728035
8.7,9.904725555532204,8.476128895897778
8.8,9.904723408832961,8.476122242544424
8.9,9.90472146211398,8.476116208997356
9.0,9.904719696745666,8.476110737517313
9.1,9.904718095833912,8.47610577574385
9.2,9.904716644058418,8.47610127619425
9.3,9.904715327526075,8.476097195809139
9.4,9.904714133638022,8.47609349554043
9.5,9.904713050969075,8.476090139977629
9.6,9.904712069158382,8.476087097008973
9.7,9.90471117881028,8.476084337514141
9.8,9.904710371404382,8.476081835085568
9.9,9.904709639214037,8.47607956577573
10.0,9.90470897523238,8.476077507867995
