tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_2um__uptake_600000__dtdiff_0p005min,2.0,600000.0,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_600000__dtdiff_0p005min,2.0,600000.0,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.998659419875855,9.954170331465518,9.900315310884755
PhysiCell,dx_2um__uptake_600000__dtdiff_0p005min,2.0,600000.0,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.997330091561075,9.924520780006587,9.865390012648211
PhysiCell,dx_2um__uptake_600000__dtdiff_0p005min,2.0,600000.0,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.996009096679195,9.904776528380737,9.839081321551784
PhysiCell,dx_2um__uptake_600000__dtdiff_0p005min,2.0,600000.0,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.994705982299767,9.890773090986324,9.821592975696278
PhysiCell,dx_2um__uptake_600000__dtdiff_0p005min,2.0,600000.0,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.993435879171363,9.880249097301219,9.809027939528518
PhysiCell,dx_2um__uptake_600000__dtdiff_0p005min,2.0,600000.0,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.992213984385062,9.87198832242482,9.799463276228883
PhysiCell,dx_2um__uptake_600000__dtdiff_0p005min,2.0,600000.0,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.991052393894106,9.865289885562813,9.791876272532726
PhysiCell,dx_2um__uptake_600000__dtdiff_0p005min,2.0,600000.0,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.989959147003784,9.85972224550517,9.785672371850344
PhysiCell,dx_2um__uptake_600000__dtdiff_0p005min,2.0,600000.0,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.98893850854256,9.855005096555654,9.780481254040826
PhysiCell,dx_2um__uptake_600000__dtdiff_0p005min,2.0,600000.0,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.987991715913058,9.85094835614641,9.776059700606684
PhysiCell,dx_2um__uptake_600000__dtdiff_0p005min,2.0,600000.0,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.987117786610526,9.847418439398352,9.772241102351227
