tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,0.1,9.99865985770218,9.902521495131717,9.903127242596899,9.956683254279138
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,0.2,9.99733041493793,9.85463143918284,9.85540621445669,9.92627537418232
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,0.3,9.996009236622037,9.82797958033569,9.828818073942466,9.906573911743129
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,0.4,9.994706492031368,9.810562879748474,9.811432471503073,9.892657276738023
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,0.5,9.993437360183018,9.79807558918565,9.798962836293416,9.882200484741686
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,0.6,9.992216909875475,9.788570564765596,9.789468870902553,9.873988463042055
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,0.7,9.991057073771175,9.781028133995731,9.781933856272982,9.867325716499662
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,0.8,9.98996575071727,9.774858096768085,9.775769042774241,9.861784808269357
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,0.9,9.988947099809936,9.769693336816319,9.77060809708619,9.857088182433117
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,1.0,9.988002284240196,9.765292804673019,9.766210424437128,9.853047572785275
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,1.1,9.987130272168708,9.761491349761792,9.762411154596714,9.84953060793268
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,1.2,9.986328533240963,9.75817178517924,9.759093282529482,9.846441300181649
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,1.3,9.985593587169102,9.755248405901222,9.75617122649261,9.843708104771649
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,1.4,9.984921411347575,9.752656814482938,9.753580675828411,9.841276338795094
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,1.5,9.984307731584682,9.750347413397625,9.751272096091393,9.839103225156109
PhysiCell,dx_2um__uptake_12044__dtdiff_0p005min__volume_523um3,2,12044,0.005,523.0,52.300000000000004,1.6,9.98374822242775,9.748281123509152,9.749206455223579,9.837154574784147
