time_s,distance_10um,force_nN
3294,0.961018,0.13743
3297,0.961045,0.137289
3300,0.961071,0.13715
3303,0.961098,0.13701
3306,0.961124,0.13687
3309,0.961151,0.136731
3312,0.961177,0.136592
3315,0.961203,0.136453
3318,0.96123,0.136314
3321,0.961256,0.136175
3324,0.961282,0.136037
3327,0.961308,0.135899
3330,0.961335,0.135761
3333,0.961361,0.135623
3336,0.961387,0.135485
3339,0.961413,0.135348
3342,0.961439,0.13521
3345,0.961465,0.135073
3348,0.961491,0.134936
3351,0.961517,0.1348
3354,0.961543,0.134663
3357,0.961569,0.134527
3360,0.961595,0.134391
3363,0.961621,0.134255
3366,0.961647,0.134119
3369,0.961673,0.133983
3372,0.961699,0.133848
3375,0.961724,0.133712
3378,0.96175,0.133577
3381,0.961776,0.133443
3384,0.961802,0.133308
3387,0.961827,0.133173
3390,0.961853,0.133039
3393,0.961879,0.132905
3396,0.961904,0.132771
3399,0.96193,0.132637
3402,0.961956,0.132503
3405,0.961981,0.13237
3408,0.962007,0.132237
3411,0.962032,0.132104
3414,0.962058,0.131971
3417,0.962083,0.131838
3420,0.962108,0.131705
3423,0.962134,0.131573
3426,0.962159,0.131441
3429,0.962185,0.131309
3432,0.96221,0.131177
3435,0.962235,0.131045
3438,0.96226,0.130914
3441,0.962286,0.130783
3444,0.962311,0.130652
3447,0.962336,0.130521
3450,0.962361,0.13039
3453,0.962386,0.130259
3456,0.962411,0.130129
3459,0.962436,0.129999
3462,0.962462,0.129869
3465,0.962487,0.129739
3468,0.962512,0.129609
3471,0.962537,0.129479
3474,0.962562,0.12935
3477,0.962586,0.129221
3480,0.962611,0.129092
3483,0.962636,0.128963
3486,0.962661,0.128834
3489,0.962686,0.128706
3492,0.962711,0.128577
3495,0.962736,0.128449
3498,0.96276,0.128321
3501,0.962785,0.128193
3504,0.96281,0.128066
3507,0.962834,0.127938
3510,0.962859,0.127811
3513,0.962884,0.127684
3516,0.962908,0.127557
3519,0.962933,0.12743
3522,0.962957,0.127303
3525,0.962982,0.127177
3528,0.963007,0.127051
3531,0.963031,0.126925
3534,0.963055,0.126799
3537,0.96308,0.126673
3540,0.963104,0.126547
3543,0.963129,0.126422
3546,0.963153,0.126296
3549,0.963177,0.126171
3552,0.963202,0.126046
3555,0.963226,0.125921
3558,0.96325,0.125797
3561,0.963275,0.125672
3564,0.963299,0.125548
3567,0.963323,0.125424
3570,0.963347,0.1253
3573,0.963371,0.125176
3576,0.963395,0.125052
3579,0.963419,0.124929
3582,0.963444,0.124806
3585,0.963468,0.124683
3588,0.963492,0.12456
3591,0.963516,0.124437
3594,0.96354,0.124314
3597,0.963564,0.124192
3600,0.963588,0.124069
3603,0.963611,0.123947
3606,0.963635,0.123825
3609,0.963659,0.123703
3612,0.963683,0.123581
3615,0.963707,0.12346
3618,0.963731,0.123338
3621,0.963754,0.123217
3624,0.963778,0.123096
3627,0.963802,0.122975
3630,0.963826,0.122855
3633,0.963849,0.122734
3636,0.963873,0.122614
3639,0.963896,0.122493
3642,0.96392,0.122373
3645,0.963944,0.122253
3648,0.963967,0.122133
3651,0.963991,0.122014
3654,0.964014,0.121894
3657,0.964038,0.121775
3660,0.964061,0.121656
3663,0.964085,0.121537
3666,0.964108,0.121418
3669,0.964131,0.121299
3672,0.964155,0.121181
3675,0.964178,0.121062
3678,0.964202,0.120944
3681,0.964225,0.120826
3684,0.964248,0.120708
3687,0.964271,0.12059
3690,0.964295,0.120473
3693,0.964318,0.120355
3696,0.964341,0.120238
3699,0.964364,0.120121
3702,0.964387,0.120004
3705,0.96441,0.119887
3708,0.964434,0.11977
3711,0.964457,0.119654
3714,0.96448,0.119537
3717,0.964503,0.119421
3720,0.964526,0.119305
3723,0.964549,0.119189
3726,0.964572,0.119073
3729,0.964595,0.118958
3732,0.964618,0.118842
3735,0.96464,0.118727
3738,0.964663,0.118612
3741,0.964686,0.118496
3744,0.964709,0.118382
3747,0.964732,0.118267
3750,0.964755,0.118152
3753,0.964777,0.118038
3756,0.9648,0.117924
3759,0.964823,0.117809
3762,0.964845,0.117695
3765,0.964868,0.117582
3768,0.964891,0.117468
3771,0.964913,0.117354
3774,0.964936,0.117241
3777,0.964959,0.117128
3780,0.964981,0.117014
3783,0.965004,0.116901
3786,0.965026,0.116789
3789,0.965049,0.116676
3792,0.965071,0.116563
3795,0.965094,0.116451
3798,0.965116,0.116339
3801,0.965138,0.116227
3804,0.965161,0.116115
3807,0.965183,0.116003
3810,0.965206,0.115891
3813,0.965228,0.11578
3816,0.96525,0.115668
3819,0.965273,0.115557
3822,0.965295,0.115446
3825,0.965317,0.115335
3828,0.965339,0.115224
3831,0.965361,0.115114
3834,0.965384,0.115003
3837,0.965406,0.114893
3840,0.965428,0.114783
3843,0.96545,0.114672
3846,0.965472,0.114562
3849,0.965494,0.114453
3852,0.965516,0.114343
3855,0.965538,0.114233
3858,0.96556,0.114124
3861,0.965582,0.114015
3864,0.965604,0.113906
3867,0.965626,0.113797
3870,0.965648,0.113688
3873,0.96567,0.113579
3876,0.965692,0.113471
3879,0.965714,0.113362
3882,0.965735,0.113254
3885,0.965757,0.113146
3888,0.965779,0.113038
3891,0.965801,0.11293
3894,0.965823,0.112822
3897,0.965844,0.112715
3900,0.965866,0.112607
3903,0.965888,0.1125
3906,0.965909,0.112393
3909,0.965931,0.112286
3912,0.965953,0.112179
3915,0.965974,0.112072
3918,0.965996,0.111965
3921,0.966017,0.111859
3924,0.966039,0.111753
3927,0.96606,0.111646
3930,0.966082,0.11154
3933,0.966103,0.111434
3936,0.966125,0.111328
3939,0.966146,0.111223
3942,0.966168,0.111117
3945,0.966189,0.111012
3948,0.966211,0.110907
3951,0.966232,0.110801
3954,0.966253,0.110696
3957,0.966275,0.110592
3960,0.966296,0.110487
3963,0.966317,0.110382
3966,0.966338,0.110278
3969,0.96636,0.110173
3972,0.966381,0.110069
3975,0.966402,0.109965
3978,0.966423,0.109861
3981,0.966444,0.109757
3984,0.966466,0.109654
3987,0.966487,0.10955
3990,0.966508,0.109447
3993,0.966529,0.109343
3996,0.96655,0.10924
3999,0.966571,0.109137
4002,0.966592,0.109034
4005,0.966613,0.108931
4008,0.966634,0.108829
4011,0.966655,0.108726
4014,0.966676,0.108624
4017,0.966697,0.108522
4020,0.966718,0.108419
4023,0.966738,0.108317
4026,0.966759,0.108216
4029,0.96678,0.108114
4032,0.966801,0.108012
4035,0.966822,0.107911
4038,0.966843,0.107809
4041,0.966863,0.107708
4044,0.966884,0.107607
4047,0.966905,0.107506
4050,0.966925,0.107405
4053,0.966946,0.107304
4056,0.966967,0.107204
4059,0.966987,0.107103
4062,0.967008,0.107003
4065,0.967029,0.106903
4068,0.967049,0.106803
4071,0.96707,0.106703
4074,0.96709,0.106603
4077,0.967111,0.106503
4080,0.967131,0.106404
4083,0.967152,0.106304
4086,0.967172,0.106205
4089,0.967193,0.106106
4092,0.967213,0.106006
4095,0.967234,0.105907
4098,0.967254,0.105809
4101,0.967274,0.10571
4104,0.967295,0.105611
4107,0.967315,0.105513
4110,0.967335,0.105414
4113,0.967356,0.105316
4116,0.967376,0.105218
4119,0.967396,0.10512
4122,0.967416,0.105022
4125,0.967437,0.104925
4128,0.967457,0.104827
4131,0.967477,0.104729
4134,0.967497,0.104632
4137,0.967517,0.104535
4140,0.967538,0.104438
4143,0.967558,0.104341
4146,0.967578,0.104244
4149,0.967598,0.104147
4152,0.967618,0.10405
4155,0.967638,0.103954
4158,0.967658,0.103857
4161,0.967678,0.103761
4164,0.967698,0.103665
4167,0.967718,0.103569
4170,0.967738,0.103473
4173,0.967758,0.103377
4176,0.967778,0.103281
4179,0.967797,0.103186
4182,0.967817,0.10309
4185,0.967837,0.102995
4188,0.967857,0.1029
4191,0.967877,0.102805
4194,0.967897,0.10271
4197,0.967916,0.102615
4200,0.967936,0.10252
4203,0.967956,0.102425
4206,0.967976,0.102331
4209,0.967995,0.102236
4212,0.968015,0.102142
4215,0.968035,0.102048
4218,0.968054,0.101954
4221,0.968074,0.10186
4224,0.968093,0.101766
4227,0.968113,0.101672
4230,0.968133,0.101579
4233,0.968152,0.101485
4236,0.968172,0.101392
4239,0.968191,0.101299
4242,0.968211,0.101206
4245,0.96823,0.101113
4248,0.96825,0.10102
4251,0.968269,0.100927
4254,0.968289,0.100834
4257,0.968308,0.100742
4260,0.968327,0.100649
4263,0.968347,0.100557
4266,0.968366,0.100465
4269,0.968385,0.100372
4272,0.968405,0.10028
4275,0.968424,0.100189
4278,0.968443,0.100097
4281,0.968463,0.100005
4284,0.968482,0.0999136
4287,0.968501,0.0998222
4290,0.96852,0.0997308
4293,0.968539,0.0996396
4296,0.968559,0.0995485
4299,0.968578,0.0994576
4302,0.968597,0.0993667
4305,0.968616,0.0992759
4308,0.968635,0.0991853
4311,0.968654,0.0990947
4314,0.968673,0.0990043
4317,0.968692,0.098914
4320,0.968711,0.0988237
4323,0.96873,0.0987336
4326,0.968749,0.0986437
4329,0.968768,0.0985538
4332,0.968787,0.098464
4335,0.968806,0.0983743
4338,0.968825,0.0982848
4341,0.968844,0.0981953
4344,0.968863,0.098106
4347,0.968882,0.0980168
4350,0.968901,0.0979277
4353,0.96892,0.0978386
4356,0.968939,0.0977497
4359,0.968957,0.0976609
4362,0.968976,0.0975723
4365,0.968995,0.0974837
4368,0.969014,0.0973952
4371,0.969032,0.0973068
4374,0.969051,0.0972186
4377,0.96907,0.0971304
4380,0.969089,0.0970424
4383,0.969107,0.0969545
4386,0.969126,0.0968666
4389,0.969144,0.0967789
4392,0.969163,0.0966913
4395,0.969182,0.0966038
4398,0.9692,0.0965164
4401,0.969219,0.0964291
4404,0.969237,0.0963419
4407,0.969256,0.0962548
4410,0.969275,0.0961678
4413,0.969293,0.096081
4416,0.969312,0.0959942
4419,0.96933,0.0959075
4422,0.969348,0.095821
4425,0.969367,0.0957345
4428,0.969385,0.0956481
4431,0.969404,0.0955619
4434,0.969422,0.0954758
4437,0.96944,0.0953897
4440,0.969459,0.0953038
4443,0.969477,0.0952179
4446,0.969495,0.0951322
4449,0.969514,0.0950466
4452,0.969532,0.0949611
4455,0.96955,0.0948756
4458,0.969569,0.0947903
4461,0.969587,0.0947051
4464,0.969605,0.09462
4467,0.969623,0.094535
4470,0.969641,0.0944501
4473,0.96966,0.0943653
4476,0.969678,0.0942806
4479,0.969696,0.094196
4482,0.969714,0.0941115
4485,0.969732,0.0940271
4488,0.96975,0.0939428
4491,0.969768,0.0938586
4494,0.969786,0.0937745
4497,0.969804,0.0936905
4500,0.969822,0.0936066
4503,0.96984,0.0935228
4506,0.969858,0.0934391
4509,0.969876,0.0933555
4512,0.969894,0.093272
4515,0.969912,0.0931886
4518,0.96993,0.0931053
4521,0.969948,0.0930221
4524,0.969966,0.092939
4527,0.969984,0.092856
4530,0.970002,0.0927732
4533,0.97002,0.0926904
4536,0.970038,0.0926077
4539,0.970055,0.0925251
4542,0.970073,0.0924426
4545,0.970091,0.0923602
4548,0.970109,0.0922779
4551,0.970126,0.0921956
4554,0.970144,0.0921135
4557,0.970162,0.0920315
4560,0.97018,0.0919496
4563,0.970197,0.0918678
4566,0.970215,0.0917861
4569,0.970233,0.0917045
4572,0.97025,0.0916229
4575,0.970268,0.0915415
4578,0.970286,0.0914602
4581,0.970303,0.091379
4584,0.970321,0.0912978
4587,0.970338,0.0912168
4590,0.970356,0.0911358
4593,0.970373,0.091055
4596,0.970391,0.0909742
4599,0.970408,0.0908936
4602,0.970426,0.090813
4605,0.970443,0.0907326
4608,0.970461,0.0906522
4611,0.970478,0.0905719
4614,0.970496,0.0904917
4617,0.970513,0.0904117
4620,0.97053,0.0903317
4623,0.970548,0.0902518
4626,0.970565,0.090172
4629,0.970583,0.0900923
4632,0.9706,0.0900127
4635,0.970617,0.0899331
4638,0.970634,0.0898537
4641,0.970652,0.0897744
4644,0.970669,0.0896952
4647,0.970686,0.089616
4650,0.970704,0.089537
4653,0.970721,0.089458
4656,0.970738,0.0893791
4659,0.970755,0.0893004
4662,0.970772,0.0892217
4665,0.970789,0.0891431
4668,0.970807,0.0890646
4671,0.970824,0.0889862
4674,0.970841,0.0889079
4677,0.970858,0.0888297
4680,0.970875,0.0887516
4683,0.970892,0.0886736
4686,0.970909,0.0885956
4689,0.970926,0.0885178
4692,0.970943,0.08844
4695,0.97096,0.0883624
4698,0.970977,0.0882848
4701,0.970994,0.0882073
4704,0.971011,0.0881299
4707,0.971028,0.0880526
4710,0.971045,0.0879754
4713,0.971062,0.0878983
4716,0.971079,0.0878213
4719,0.971096,0.0877443
4722,0.971113,0.0876675
4725,0.97113,0.0875907
4728,0.971146,0.0875141
4731,0.971163,0.0874375
4734,0.97118,0.087361
4737,0.971197,0.0872846
4740,0.971214,0.0872083
4743,0.97123,0.0871321
4746,0.971247,0.0870559
4749,0.971264,0.0869799
4752,0.971281,0.0869039
4755,0.971297,0.0868281
4758,0.971314,0.0867523
4761,0.971331,0.0866766
4764,0.971347,0.086601
4767,0.971364,0.0865255
4770,0.971381,0.0864501
4773,0.971397,0.0863747
4776,0.971414,0.0862995
4779,0.971431,0.0862243
4782,0.971447,0.0861493
4785,0.971464,0.0860743
4788,0.97148,0.0859994
4791,0.971497,0.0859246
4794,0.971513,0.0858499
4797,0.97153,0.0857752
4800,0.971546,0.0857007
4803,0.971563,0.0856262
4806,0.971579,0.0855518
4809,0.971596,0.0854775
4812,0.971612,0.0854033
4815,0.971629,0.0853292
4818,0.971645,0.0852552
4821,0.971661,0.0851813
4824,0.971678,0.0851074
4827,0.971694,0.0850336
4830,0.971711,0.0849599
4833,0.971727,0.0848863
4836,0.971743,0.0848128
4839,0.97176,0.0847394
4842,0.971776,0.084666
4845,0.971792,0.0845928
4848,0.971808,0.0845196
4851,0.971825,0.0844465
4854,0.971841,0.0843735
4857,0.971857,0.0843006
4860,0.971873,0.0842277
4863,0.97189,0.084155
4866,0.971906,0.0840823
4869,0.971922,0.0840097
4872,0.971938,0.0839372
4875,0.971954,0.0838648
4878,0.97197,0.0837925
4881,0.971986,0.0837202
4884,0.972003,0.0836481
4887,0.972019,0.083576
4890,0.972035,0.083504
4893,0.972051,0.083432
4896,0.972067,0.0833602
4899,0.972083,0.0832885
4902,0.972099,0.0832168
4905,0.972115,0.0831452
4908,0.972131,0.0830737
4911,0.972147,0.0830023
4914,0.972163,0.0829309
4917,0.972179,0.0828597
4920,0.972195,0.0827885
4923,0.972211,0.0827174
4926,0.972226,0.0826464
4929,0.972242,0.0825754
4932,0.972258,0.0825046
4935,0.972274,0.0824338
4938,0.97229,0.0823631
4941,0.972306,0.0822925
4944,0.972322,0.082222
4947,0.972337,0.0821516
4950,0.972353,0.0820812
4953,0.972369,0.0820109
4956,0.972385,0.0819407
4959,0.972401,0.0818706
4962,0.972416,0.0818005
4965,0.972432,0.0817306
4968,0.972448,0.0816607
4971,0.972463,0.0815909
4974,0.972479,0.0815212
4977,0.972495,0.0814515
4980,0.97251,0.081382
4983,0.972526,0.0813125
4986,0.972542,0.0812431
4989,0.972557,0.0811737
4992,0.972573,0.0811045
4995,0.972589,0.0810353
4998,0.972604,0.0809662
5001,0.97262,0.0808972
5004,0.972635,0.0808283
5007,0.972651,0.0807594
5010,0.972666,0.0806907
5013,0.972682,0.080622
5016,0.972697,0.0805533
5019,0.972713,0.0804848
5022,0.972728,0.0804163
5025,0.972744,0.080348
5028,0.972759,0.0802797
5031,0.972775,0.0802114
5034,0.97279,0.0801433
5037,0.972805,0.0800752
5040,0.972821,0.0800072
5043,0.972836,0.0799393
5046,0.972852,0.0798714
5049,0.972867,0.0798037
5052,0.972882,0.079736
5055,0.972898,0.0796684
5058,0.972913,0.0796008
5061,0.972928,0.0795334
5064,0.972944,0.079466
5067,0.972959,0.0793987
5070,0.972974,0.0793315
5073,0.972989,0.0792643
5076,0.973005,0.0791972
5079,0.97302,0.0791302
5082,0.973035,0.0790633
5085,0.97305,0.0789965
5088,0.973065,0.0789297
5091,0.973081,0.078863
5094,0.973096,0.0787964
5097,0.973111,0.0787298
5100,0.973126,0.0786634
5103,0.973141,0.078597
5106,0.973156,0.0785306
5109,0.973171,0.0784644
5112,0.973186,0.0783982
5115,0.973202,0.0783321
5118,0.973217,0.0782661
5121,0.973232,0.0782001
5124,0.973247,0.0781343
5127,0.973262,0.0780685
5130,0.973277,0.0780027
5133,0.973292,0.0779371
5136,0.973307,0.0778715
5139,0.973322,0.077806
5142,0.973337,0.0777406
5145,0.973352,0.0776752
5148,0.973366,0.0776099
5151,0.973381,0.0775447
5154,0.973396,0.0774796
5157,0.973411,0.0774145
5160,0.973426,0.0773495
5163,0.973441,0.0772846
5166,0.973456,0.0772198
5169,0.973471,0.077155
5172,0.973485,0.0770903
5175,0.9735,0.0770257
5178,0.973515,0.0769611
5181,0.97353,0.0768966
5184,0.973545,0.0768322
5187,0.973559,0.0767679
5190,0.973574,0.0767036
5193,0.973589,0.0766394
5196,0.973604,0.0765753
5199,0.973618,0.0765112
5202,0.973633,0.0764473
5205,0.973648,0.0763834
5208,0.973662,0.0763195
5211,0.973677,0.0762558
5214,0.973692,0.0761921
5217,0.973706,0.0761284
5220,0.973721,0.0760649
5223,0.973736,0.0760014
5226,0.97375,0.075938
5229,0.973765,0.0758747
5232,0.97378,0.0758114
5235,0.973794,0.0757482
5238,0.973809,0.0756851
5241,0.973823,0.075622
5244,0.973838,0.075559
5247,0.973852,0.0754961
5250,0.973867,0.0754333
5253,0.973881,0.0753705
5256,0.973896,0.0753078
5259,0.97391,0.0752452
5262,0.973925,0.0751826
5265,0.973939,0.0751201
5268,0.973954,0.0750577
5271,0.973968,0.0749953
5274,0.973982,0.074933
5277,0.973997,0.0748708
5280,0.974011,0.0748086
5283,0.974026,0.0747466
5286,0.97404,0.0746845
5289,0.974054,0.0746226
5292,0.974069,0.0745607
5295,0.974083,0.0744989
5298,0.974097,0.0744372
5301,0.974112,0.0743755
5304,0.974126,0.0743139
5307,0.97414,0.0742524
5310,0.974154,0.0741909
5313,0.974169,0.0741295
5316,0.974183,0.0740682
5319,0.974197,0.0740069
5322,0.974211,0.0739457
5325,0.974226,0.0738846
5328,0.97424,0.0738235
5331,0.974254,0.0737626
5334,0.974268,0.0737016
5337,0.974282,0.0736408
5340,0.974297,0.07358
5343,0.974311,0.0735193
5346,0.974325,0.0734586
5349,0.974339,0.073398
5352,0.974353,0.0733375
5355,0.974367,0.0732771
5358,0.974381,0.0732167
5361,0.974395,0.0731563
5364,0.974409,0.0730961
5367,0.974423,0.0730359
5370,0.974437,0.0729758
5373,0.974451,0.0729157
5376,0.974465,0.0728557
5379,0.974479,0.0727958
5382,0.974493,0.072736
5385,0.974507,0.0726762
5388,0.974521,0.0726164
5391,0.974535,0.0725568
5394,0.974549,0.0724972
5397,0.974563,0.0724376
5400,0.974577,0.0723782
5403,0.974591,0.0723188
5406,0.974605,0.0722595
5409,0.974619,0.0722002
5412,0.974633,0.072141
5415,0.974647,0.0720818
5418,0.97466,0.0720228
5421,0.974674,0.0719638
5424,0.974688,0.0719048
5427,0.974702,0.0718459
5430,0.974716,0.0717871
5433,0.97473,0.0717284
5436,0.974743,0.0716697
5439,0.974757,0.0716111
5442,0.974771,0.0715525
5445,0.974785,0.071494
5448,0.974798,0.0714356
5451,0.974812,0.0713772
5454,0.974826,0.0713189
5457,0.97484,0.0712607
5460,0.974853,0.0712025
5463,0.974867,0.0711444
5466,0.974881,0.0710863
5469,0.974894,0.0710283
5472,0.974908,0.0709704
5475,0.974921,0.0709126
5478,0.974935,0.0708548
5481,0.974949,0.070797
5484,0.974962,0.0707394
5487,0.974976,0.0706818
5490,0.97499,0.0706242
5493,0.975003,0.0705667
5496,0.975017,0.0705093
5499,0.97503,0.070452
5502,0.975044,0.0703947
5505,0.975057,0.0703374
5508,0.975071,0.0702803
5511,0.975084,0.0702232
5514,0.975098,0.0701661
5517,0.975111,0.0701091
5520,0.975125,0.0700522
5523,0.975138,0.0699953
5526,0.975152,0.0699385
5529,0.975165,0.0698818
5532,0.975179,0.0698251
5535,0.975192,0.0697685
5538,0.975205,0.069712
5541,0.975219,0.0696555
5544,0.975232,0.069599
5547,0.975245,0.0695427
5550,0.975259,0.0694864
5553,0.975272,0.0694301
5556,0.975286,0.0693739
5559,0.975299,0.0693178
5562,0.975312,0.0692617
5565,0.975326,0.0692057
5568,0.975339,0.0691498
5571,0.975352,0.0690939
5574,0.975365,0.0690381
5577,0.975379,0.0689823
5580,0.975392,0.0689266
5583,0.975405,0.068871
5586,0.975418,0.0688154
5589,0.975432,0.0687599
5592,0.975445,0.0687044
5595,0.975458,0.068649
5598,0.975471,0.0685937
5601,0.975484,0.0685384
5604,0.975498,0.0684832
5607,0.975511,0.068428
5610,0.975524,0.0683729
5613,0.975537,0.0683179
5616,0.97555,0.0682629
5619,0.975563,0.068208
5622,0.975576,0.0681531
5625,0.975589,0.0680983
5628,0.975603,0.0680435
5631,0.975616,0.0679888
5634,0.975629,0.0679342
5637,0.975642,0.0678796
5640,0.975655,0.0678251
5643,0.975668,0.0677707
5646,0.975681,0.0677163
5649,0.975694,0.0676619
5652,0.975707,0.0676077
5655,0.97572,0.0675534
5658,0.975733,0.0674993
5661,0.975746,0.0674452
5664,0.975759,0.0673911
5667,0.975772,0.0673371
5670,0.975785,0.0672832
5673,0.975798,0.0672293
5676,0.97581,0.0671755
5679,0.975823,0.0671217
5682,0.975836,0.067068
5685,0.975849,0.0670144
5688,0.975862,0.0669608
5691,0.975875,0.0669073
5694,0.975888,0.0668538
5697,0.975901,0.0668004
5700,0.975913,0.066747
5703,0.975926,0.0666937
5706,0.975939,0.0666405
5709,0.975952,0.0665873
5712,0.975965,0.0665342
5715,0.975977,0.0664811
5718,0.97599,0.0664281
5721,0.976003,0.0663751
5724,0.976016,0.0663222
5727,0.976028,0.0662694
5730,0.976041,0.0662166
5733,0.976054,0.0661638
5736,0.976067,0.0661112
5739,0.976079,0.0660585
5742,0.976092,0.066006
5745,0.976105,0.0659535
5748,0.976117,0.065901
5751,0.97613,0.0658486
5754,0.976143,0.0657963
5757,0.976155,0.065744
5760,0.976168,0.0656917
5763,0.976181,0.0656396
5766,0.976193,0.0655874
5769,0.976206,0.0655354
5772,0.976218,0.0654834
5775,0.976231,0.0654314
5778,0.976243,0.0653795
5781,0.976256,0.0653277
5784,0.976269,0.0652759
5787,0.976281,0.0652241
5790,0.976294,0.0651724
5793,0.976306,0.0651208
5796,0.976319,0.0650692
5799,0.976331,0.0650177
5802,0.976344,0.0649663
5805,0.976356,0.0649149
5808,0.976369,0.0648635
5811,0.976381,0.0648122
5814,0.976394,0.064761
5817,0.976406,0.0647098
5820,0.976418,0.0646586
5823,0.976431,0.0646075
5826,0.976443,0.0645565
5829,0.976456,0.0645055
5832,0.976468,0.0644546
5835,0.97648,0.0644038
5838,0.976493,0.0643529
5841,0.976505,0.0643022
5844,0.976517,0.0642515
5847,0.97653,0.0642008
5850,0.976542,0.0641502
5853,0.976554,0.0640997
5856,0.976567,0.0640492
5859,0.976579,0.0639987
5862,0.976591,0.0639483
5865,0.976604,0.063898
5868,0.976616,0.0638477
5871,0.976628,0.0637975
5874,0.97664,0.0637473
5877,0.976653,0.0636972
5880,0.976665,0.0636471
5883,0.976677,0.0635971
5886,0.976689,0.0635472
5889,0.976702,0.0634972
5892,0.976714,0.0634474
5895,0.976726,0.0633976
5898,0.976738,0.0633478
5901,0.97675,0.0632981
5904,0.976762,0.0632485
5907,0.976775,0.0631989
5910,0.976787,0.0631493
5913,0.976799,0.0630998
5916,0.976811,0.0630504
5919,0.976823,0.063001
5922,0.976835,0.0629517
5925,0.976847,0.0629024
5928,0.976859,0.0628531
5931,0.976871,0.0628039
5934,0.976884,0.0627548
5937,0.976896,0.0627057
5940,0.976908,0.0626567
5943,0.97692,0.0626077
5946,0.976932,0.0625588
5949,0.976944,0.0625099
5952,0.976956,0.0624611
5955,0.976968,0.0624123
5958,0.97698,0.0623636
5961,0.976992,0.0623149
5964,0.977004,0.0622663
5967,0.977016,0.0622177
5970,0.977028,0.0621692
5973,0.97704,0.0621207
5976,0.977051,0.0620723
5979,0.977063,0.0620239
5982,0.977075,0.0619756
5985,0.977087,0.0619273
5988,0.977099,0.0618791
5991,0.977111,0.061831
5994,0.977123,0.0617828
5997,0.977135,0.0617348
6000,0.977147,0.0616868
6003,0.977158,0.0616388
6006,0.97717,0.0615909
6009,0.977182,0.061543
6012,0.977194,0.0614952
6015,0.977206,0.0614474
6018,0.977218,0.0613997
6021,0.977229,0.061352
6024,0.977241,0.0613044
6027,0.977253,0.0612568
6030,0.977265,0.0612093
6033,0.977276,0.0611618
6036,0.977288,0.0611144
6039,0.9773,0.061067
6042,0.977312,0.0610197
6045,0.977323,0.0609724
6048,0.977335,0.0609252
6051,0.977347,0.060878
6054,0.977358,0.0608309
6057,0.97737,0.0607838
6060,0.977382,0.0607368
6063,0.977393,0.0606898
6066,0.977405,0.0606429
6069,0.977417,0.060596
6072,0.977428,0.0605491
6075,0.97744,0.0605024
6078,0.977452,0.0604556
6081,0.977463,0.0604089
6084,0.977475,0.0603623
6087,0.977486,0.0603157
6090,0.977498,0.0602691
6093,0.97751,0.0602226
6096,0.977521,0.0601762
6099,0.977533,0.0601298
6102,0.977544,0.0600834
6105,0.977556,0.0600371
6108,0.977567,0.0599909
6111,0.977579,0.0599446
6114,0.97759,0.0598985
6117,0.977602,0.0598524
6120,0.977613,0.0598063
6123,0.977625,0.0597603
6126,0.977636,0.0597143
6129,0.977648,0.0596684
6132,0.977659,0.0596225
6135,0.977671,0.0595766
6138,0.977682,0.0595309
6141,0.977694,0.0594851
6144,0.977705,0.0594394
6147,0.977716,0.0593938
6150,0.977728,0.0593482
6153,0.977739,0.0593026
6156,0.977751,0.0592571
6159,0.977762,0.0592117
6162,0.977773,0.0591662
6165,0.977785,0.0591209
6168,0.977796,0.0590756
6171,0.977807,0.0590303
6174,0.977819,0.0589851
6177,0.97783,0.0589399
6180,0.977841,0.0588947
6183,0.977853,0.0588497
6186,0.977864,0.0588046
6189,0.977875,0.0587596
6192,0.977887,0.0587147
6195,0.977898,0.0586698
6198,0.977909,0.0586249
6201,0.97792,0.0585801
6204,0.977932,0.0585353
6207,0.977943,0.0584906
6210,0.977954,0.0584459
6213,0.977965,0.0584013
6216,0.977977,0.0583567
6219,0.977988,0.0583122
6222,0.977999,0.0582677
6225,0.97801,0.0582232
6228,0.978021,0.0581788
6231,0.978032,0.0581345
6234,0.978044,0.0580902
6237,0.978055,0.0580459
6240,0.978066,0.0580017
6243,0.978077,0.0579575
6246,0.978088,0.0579134
6249,0.978099,0.0578693
6252,0.97811,0.0578252
6255,0.978122,0.0577813
6258,0.978133,0.0577373
6261,0.978144,0.0576934
6264,0.978155,0.0576495
6267,0.978166,0.0576057
6270,0.978177,0.0575619
6273,0.978188,0.0575182
6276,0.978199,0.0574745
6279,0.97821,0.0574309
6282,0.978221,0.0573873
6285,0.978232,0.0573437
6288,0.978243,0.0573002
6291,0.978254,0.0572568
6294,0.978265,0.0572133
6297,0.978276,0.05717
6300,0.978287,0.0571266
6303,0.978298,0.0570833
6306,0.978309,0.0570401
6309,0.97832,0.0569969
6312,0.978331,0.0569537
6315,0.978342,0.0569106
6318,0.978353,0.0568676
6321,0.978364,0.0568245
6324,0.978375,0.0567816
6327,0.978385,0.0567386
6330,0.978396,0.0566957
6333,0.978407,0.0566529
6336,0.978418,0.0566101
6339,0.978429,0.0565673
6342,0.97844,0.0565246
6345,0.978451,0.0564819
6348,0.978462,0.0564393
6351,0.978472,0.0563967
6354,0.978483,0.0563541
6357,0.978494,0.0563116
6360,0.978505,0.0562692
6363,0.978516,0.0562267
6366,0.978526,0.0561844
6369,0.978537,0.056142
6372,0.978548,0.0560997
