tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.85484358857368,5.4100939601330715,0.04787127352830695
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.784548234018382,4.739236186265149,0.04040142631296868
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.72318925125112,4.379068040392345,0.03678395088009181
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.669212803116698,4.156555573196577,0.03468071022377452
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.62203983475486,4.005002950065361,0.033299616818887885
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.581161183686932,3.89461577759968,0.03231699275139052
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.54599466788011,3.8104058210622545,0.03157956060641596
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.515910397598441,3.7440748173058935,0.031005884746484833
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.49027791078789,3.6906513637030267,0.03054853633518253
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.468500858814771,3.646952251807225,0.030177733704819295
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.45003607149494,3.6108198451796545,0.029873568717428696
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.434401041673246,3.5807188222937008,0.029622023609650678
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.42117424065605,3.5555112284720543,0.02941279964046719
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.409991516699979,3.534325074099445,0.02923806884965368
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.400540660947524,3.516474292237444,0.029091721351627176
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.392555372439174,3.501407991075847,0.028968890670975578
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.385809300753248,3.4886769887055884,0.02886564135038141
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.380110508183671,3.477910871807676,0.028778754829590972
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.375296497517038,3.4688016684526977,0.028705577030430085
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.371229842399394,3.4610918158795765,0.028643906119153722
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.367794399891903,3.4545650141009085,0.028591907395096344
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.364892057359869,3.449039087577323,0.02854804715586656
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.36243995523175,3.444360293357996,0.02851104029028347
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.360368125681362,3.4403987056501215,0.028479808107830348
PhysiCell,dx_20um__uptake_12044__dtdiff_0p01min__volume_1000um3,20.0,12044,0.01,1000.0,100.0,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.358617490452763,3.437044425119387,0.028453444004571993
