tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,0.1,9.999356425831495,9.95446700450785,9.955319058134283,9.980398505577005
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,0.2,9.998715615127855,9.930439571083992,9.931379301257001,9.965432204142298
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,0.3,9.99807752437497,9.91713795104514,9.918110044323656,9.955713932435083
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,0.4,9.997446296199687,9.9084695103209,9.90945726125723,9.948847909752903
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,0.5,9.996828142994865,9.902264916289987,9.90326150390707,9.943690100780127
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,0.6,9.996229538785595,9.897547123812712,9.898549223022087,9.93964049515505
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,0.7,9.995655966853422,9.89380586474515,9.89481164915688,9.936355192610081
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,0.8,9.995111410788354,9.890746215334339,9.891754591436955,9.933622605668031
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,0.9,9.994598337141879,9.888184786653667,9.88919505519702,9.93130515598971
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,1.0,9.99411790951612,9.886001113417334,9.887012803283142,9.92930939635772
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,1.1,9.993670271915148,9.884112611021598,9.885125391062605,9.92756956489645
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,1.2,9.99325482135895,9.88246067236571,9.883474301649859,9.926037982437904
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,1.3,9.992870438555551,9.881002476362664,9.882016774635135,9.924679169534615
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,1.4,9.99251566995914,9.879705927377259,9.880720756743269,9.923466099764818
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,1.5,9.992188865181369,9.878546408476332,9.879561661588676,9.922377737903206
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,1.6,9.991888277315624,9.877504634441053,9.878520226603282,9.92139738091546
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,1.7,9.991612134098057,9.87656519690189,9.877581060610352,9.920511516486412
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,1.8,9.991358686908336,9.875715558434134,9.876731639488503,9.919709023758928
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,1.9,9.991126243327601,9.874945345110532,9.875961599764633,9.918980605088349
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,2.0,9.990913187719078,9.874245841455364,9.87526223427884,9.918318376421322
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,2.1,9.99071799322345,9.873609624924134,9.874626127163886,9.91771556814495
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,2.2,9.990539227698314,9.873030297889919,9.874046886192508,9.917166303803766
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,2.3,9.990375555461554,9.872502288574898,9.873518943976155,9.91666543428818
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,2.4,9.99022573619153,9.872020701241066,9.873037408357948,9.916208411923694
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,2.5,9.990088621958684,9.871581201914159,9.872597948292583,9.91579119352621
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,2.6,9.989963153084256,9.871179929977322,9.872196705562303,9.915410164678402
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,2.7,9.989848353316987,9.87081342877461,9.871830225477535,9.915062079700126
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_1um3,2,12044,0.01,1.0,0.1,2.8,9.98974332467158,9.870478590318495,9.871495401662417,9.91474401334136
