time_min,average_uM,center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM
0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.1,9.995257275852333,4.536381781890763,10.0,7.268190890945382,7.268190890945382,7.268190890945382,8.340111276089537
0.2,9.990880234046964,4.123297196276688,9.544698129029012,6.83399766265285,6.83399766265285,6.83399766265285,7.998394579599482
0.3,9.98661485011692,4.028714884892169,9.356133846322761,6.692424365607465,6.692424365607466,6.692424365607465,7.863730598551549
0.4,9.982439963646257,3.9851988646453247,9.259317726562905,6.622258295604115,6.622258295604115,6.622258295604115,7.79119815984013
0.5,9.978369722283439,3.9590271598821887,9.199744425277183,6.579385792579686,6.579385792579686,6.579385792579686,7.7450489707001475
0.6,9.974427153525436,3.9411216168466088,9.158692615445691,6.54990711614615,6.54990711614615,6.54990711614615,7.7125974908546695
0.7,9.970635314204737,3.9278967404669496,9.12827095862357,6.5280838495452596,6.528083849545261,6.5280838495452596,7.688239112247313
0.8,9.96701336118964,3.917618928616154,9.104582222664558,6.511100575640356,6.511100575640356,6.511100575640356,7.66910700094059
0.9,9.963575062398448,3.9093369280161157,9.0854683198096,6.4974026239128575,6.4974026239128575,6.4974026239128575,7.653574301377171
1.0,9.960328671402895,3.9024808828781166,9.06962995174553,6.486055417311823,6.486055417311823,6.486055417311823,7.640644436221313
1.1,9.957277505902562,3.89668661901794,9.056234129784134,6.476460374401037,6.476460374401036,6.476460374401037,7.6296703466591556
1.2,9.954420815966985,3.8917095621629247,9.04472018917774,6.468214875670332,6.4682148756703315,6.468214875670332,7.620212304360705
1.3,9.951754701273751,3.8873788490456613,9.03469581434808,6.46103733169687,6.461037331696872,6.46103733169687,7.6119602771527255
1.4,9.94927295338298,3.8835711843673244,9.025877580665497,6.454724382516411,6.45472438251641,6.454724382516411,7.604688894363678
1.5,9.946967771326856,3.8801951300016357,9.018055120830722,6.449125125416179,6.449125125416179,6.449125125416179,7.598229999480838
1.6,9.944830339485385,3.8771812432553783,9.01106858036953,6.444124911812454,6.444124911812454,6.444124911812454,7.592455227221929
1.7,9.942851277167728,3.8744756606491,9.004793921650846,6.439634791149972,6.439634791149972,6.439634791149972,7.587264564771446
1.8,9.941020977814597,3.8720357974196826,8.99913305775663,6.435584427588157,6.435584427588156,6.435584427588157,7.5825786279821425
1.9,9.939329857731849,3.8698273925731392,8.994007063885855,6.431917228229497,6.431917228229496,6.431917228229497,7.578333321777751
2.0,9.937768533066446,3.867822435474253,8.98935140847978,6.428586921977017,6.428586921977017,6.428586921977017,7.5744760744896
2.1,9.936327941221297,3.865997684683299,8.985112543400962,6.4255551140421305,6.42555511404213,6.4255551140421305,7.570963136391384
2.2,9.93499942006886,3.8643335932491105,8.981245428155104,6.422789510702107,6.422789510702108,6.422789510702107,7.567757612520713
2.3,9.933774755643894,3.8628135180349217,8.977711707651975,6.420262612843448,6.420262612843448,6.420262612843448,7.564828010945459
2.4,9.932646206669782,3.861423130603995,8.97447835424562,6.417950742424808,6.417950742424807,6.417950742424808,7.562147158201465
2.5,9.931606512348742,3.8601499730419406,8.9715166439224,6.41583330848217,6.41583330848217,6.41583330848217,7.559691379601144
2.6,9.930648888302635,3.858983119205649,8.968801375708626,6.413892247457138,6.413892247457136,6.413892247457138,7.55743987273055
2.7,9.929767014338452,3.85791291344663,8.966310269887842,6.4121115916672355,6.4121115916672355,6.4121115916672355,7.5553742232404515
2.8,9.928955016773688,3.856930766799242,8.964023498869091,6.410477132834167,6.410477132834166,6.410477132834167,7.553478026388606
2.9,9.928207447338252,3.8560289961647864,8.961923317297895,6.408976156731341,6.408976156731341,6.408976156731341,7.55173658784144
3.0,9.927519260124043,3.855200695936925,8.959993767022802,6.407597231479864,6.407597231479864,6.407597231479864,7.5501366843691855
3.1,9.926885787642567,3.8544396343099114,8.958220438982377,6.406330036646144,6.406330036646144,6.406330036646144,7.548666370173335
3.2,9.926302716743155,3.853740168526872,8.956590278734154,6.405165223630513,6.405165223630513,6.405165223630513,7.547314818274724
3.3,9.92576606491558,3.8530971747900695,8.955091425734212,6.404094300262141,6.40409430026214,6.404094300262141,7.546072189077055
3.4,9.925272157331543,3.8525059896267084,8.953713078955943,6.403109534291326,6.403109534291326,6.403109534291326,7.544929520189748
3.5,9.924817604855138,3.851962360292497,8.952445383262685,6.402203871777591,6.402203871777591,6.402203871777591,7.543878633045112
3.6,9.924399283161746,3.8514624023786177,8.951279332300288,6.401370867339453,6.401370867339453,6.401370867339453,7.542912052919744
