1	 4.22982e-10, 0, 0, 0
2	 3.92311e-10, 0, 0, 0
3	 3.64536e-10, 0, 0, 0
4	 3.39323e-10, 0, 0, 0
5	 3.16382e-10, 0, 0, 0
6	 2.95463e-10, 0, 0, 0
7	 2.76349e-10, 0, 0, 0
8	 2.58849e-10, 0, 0, 0
9	 2.42796e-10, 0, 0, 0
10	 2.28043e-10, 0, 0, 0
11	 2.14462e-10, 0, 0, 0
12	 2.01938e-10, 0, 0, 0
13	 1.90371e-10, 0, 0, 0
14	 1.7967e-10, 0, 0, 0
15	 1.69757e-10, 0, 0, 0
16	 1.6056e-10, 0, 0, 0
17	 1.52016e-10, 0, 0, 0
18	 1.44067e-10, 0, 0, 0
19	 1.36663e-10, 0, 0, 0
20	 1.29758e-10, 0, 0, 0
21	 1.2331e-10, 0, 0, 0
22	 1.17282e-10, 0, 0, 0
23	 1.11641e-10, 0, 0, 0
24	 1.06356e-10, 0, 0, 0
25	 1.014e-10, 0, 0, 0
26	 9.67466e-11, 0, 0, 0
27	 9.23738e-11, 0, 0, 0
28	 8.82606e-11, 0, 0, 0
29	 8.4388e-11, 0, 0, 0
30	 8.07387e-11, 0, 0, 0
31	 7.72969e-11, 0, 0, 0
32	 7.40479e-11, 0, 0, 0
33	 7.09785e-11, 0, 0, 0
34	 6.80764e-11, 0, 0, 0
35	 6.53304e-11, 0, 0, 0
36	 6.27302e-11, 0, 0, 0
37	 6.02661e-11, 0, 0, 0
38	 5.79294e-11, 0, 0, 0
39	 5.5712e-11, 0, 0, 0
40	 5.36063e-11, 0, 0, 0
41	 5.16055e-11, 0, 0, 0
42	 4.97029e-11, 0, 0, 0
43	 4.78928e-11, 0, 0, 0
44	 4.61695e-11, 0, 0, 0
45	 4.45279e-11, 0, 0, 0
46	 4.29632e-11, 0, 0, 0
47	 4.1471e-11, 0, 0, 0
48	 4.00471e-11, 0, 0, 0
49	 3.86876e-11, 0, 0, 0
50	 3.7389e-11, 0, 0, 0
51	 3.61479e-11, 0, 0, 0
52	 3.49611e-11, 0, 0, 0
53	 3.38257e-11, 0, 0, 0
54	 3.27389e-11, 0, 0, 0
55	 3.16982e-11, 0, 0, 0
56	 3.07011e-11, 0, 0, 0
57	 2.97455e-11, 0, 0, 0
58	 2.8829e-11, 0, 0, 0
59	 2.79499e-11, 0, 0, 0
60	 2.71061e-11, 0, 0, 0
61	 2.6296e-11, 0, 0, 0
62	 2.55178e-11, 0, 0, 0
63	 2.477e-11, 0, 0, 0
64	 2.40512e-11, 0, 0, 0
65	 2.33599e-11, 0, 0, 0
66	 2.26948e-11, 0, 0, 0
67	 2.20548e-11, 0, 0, 0
68	 2.14386e-11, 0, 0, 0
69	 2.08452e-11, 0, 0, 0
70	 2.02734e-11, 0, 0, 0
71	 1.97224e-11, 0, 0, 0
72	 1.91911e-11, 0, 0, 0
73	 1.86788e-11, 0, 0, 0
74	 1.81846e-11, 0, 0, 0
75	 1.77076e-11, 0, 0, 0
76	 1.72472e-11, 0, 0, 0
77	 1.68026e-11, 0, 0, 0
78	 1.63731e-11, 0, 0, 0
79	 1.59582e-11, 0, 0, 0
80	 1.55571e-11, 0, 0, 0
81	 1.51694e-11, 0, 0, 0
82	 1.47945e-11, 0, 0, 0
83	 1.44318e-11, 0, 0, 0
84	 1.40809e-11, 0, 0, 0
85	 1.37412e-11, 0, 0, 0
86	 1.34124e-11, 0, 0, 0
87	 1.30941e-11, 0, 0, 0
88	 1.27857e-11, 0, 0, 0
89	 1.24869e-11, 0, 0, 0
90	 1.21973e-11, 0, 0, 0
91	 1.19167e-11, 0, 0, 0
92	 1.16445e-11, 0, 0, 0
93	 1.13807e-11, 0, 0, 0
94	 1.11247e-11, 0, 0, 0
95	 1.08763e-11, 0, 0, 0
96	 1.06353e-11, 0, 0, 0
97	 1.04013e-11, 0, 0, 0
98	 1.01742e-11, 0, 0, 0
99	 9.95362e-12, 0, 0, 0
100	 9.73937e-12, 0, 0, 0
101	 9.53124e-12, 0, 0, 0
102	 9.32898e-12, 0, 0, 0
103	 9.13242e-12, 0, 0, 0
104	 8.94133e-12, 0, 0, 0
105	 8.75554e-12, 0, 0, 0
106	 8.57486e-12, 0, 0, 0
107	 8.39912e-12, 0, 0, 0
108	 8.22815e-12, 0, 0, 0
109	 8.06179e-12, 0, 0, 0
110	 7.89988e-12, 0, 0, 0
111	 7.74228e-12, 0, 0, 0
112	 7.58885e-12, 0, 0, 0
113	 7.43944e-12, 0, 0, 0
114	 7.29393e-12, 0, 0, 0
115	 7.15218e-12, 0, 0, 0
116	 7.01409e-12, 0, 0, 0
117	 6.87953e-12, 0, 0, 0
118	 6.74839e-12, 0, 0, 0
119	 6.62056e-12, 0, 0, 0
120	 6.49594e-12, 0, 0, 0
121	 6.37443e-12, 0, 0, 0
122	 6.25593e-12, 0, 0, 0
