tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.930670682287062,6.672192749778957,10.0
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.889016536179216,6.031643395185635,8.72878741521442
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.85125091381024,5.658256841040837,8.043219557352447
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.816557943270444,5.4190188792355904,7.632629611446629
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.78473866339268,5.254178131156493,7.363146825120935
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.755714826186399,5.133944185685975,7.173204627605868
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.729401263868175,5.042279561248199,7.031852703387899
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.70567684335201,4.969967018010213,6.922239161638275
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.684386862152984,4.9114011786993,6.83454300118245
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.665354217927652,4.8630009179381295,6.762699565896251
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.648391074886598,4.822376668212588,6.702772487304928
PhysiCell,dx_20um__uptake_12044__dtdiff_0p1min,20.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.633308306923666,4.78787095660961,6.652093428060685
