tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,0.1,9.998915145838156,9.999999999999993,9.999999999999998,9.999999999999998
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,0.2,9.997842233828845,9.930285051821967,9.938878352757275,9.970654626847042
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,0.3,9.996775843732587,9.894862290755142,9.904539182466724,9.949532732965132
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,0.4,9.995718840468893,9.873853531048397,9.883895901972398,9.9348165307443
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,0.5,9.994675798646876,9.859772364779946,9.869988461774062,9.924017282715893
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,0.6,9.993651842256218,9.849562277603603,9.859875030647475,9.91573151723341
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,0.7,9.992651937942433,9.841748053198168,9.852120151336955,9.909143846922314
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,0.8,9.991680461369347,9.835528015733631,9.84593916031205,9.90375543396477
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,0.9,9.990740979905054,9.830427491847045,9.840865689243195,9.899246030754973
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,1.0,9.989836190115419,9.826146608518304,9.836604314025886,9.895401219863489
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,1.1,9.988967952908316,9.822486111007166,9.832958335901926,9.892072216520095
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,1.2,9.988137381800389,9.819308169127886,9.829791476550705,9.889152613849339
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,1.3,9.987344953677937,9.816514280371326,9.827006219212134,9.886564341024226
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,1.4,9.986590623027007,9.814032126339894,9.824530895923775,9.88424885069341
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,1.5,9.985873929011573,9.811807395579663,9.822311638783082,9.882161395754453
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,1.6,9.98519409031908,9.809798499096754,9.820307170221463,9.880267199245727
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,1.7,9.984550086077295,9.807973043021928,9.818485320855943,9.878538823303458
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,1.8,9.98394072305719,9.806305408318957,9.816820637396663,9.876954320422561
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,1.9,9.9833646903463,9.804775050529294,9.815292700478683,9.875495908764364
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,2.0,9.982820603079265,9.803365281063291,9.813884917836223,9.874149006813475
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,2.1,9.982307036891237,9.802062378474243,9.8125836435529,9.872901519575406
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,2.2,9.981822554669174,9.800854930706961,9.811377525770279,9.871743304060116
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min__volume_523um3,5.0,12044,0.1,523.0,52.300000000000004,2.3,9.981365727007129,9.799733342034447,9.810257017431532,9.870665764585077
