time_min,distance_um,radius_sum_um,overlap_um,velocity_um_per_min
0.0,9.0,10.000007794777245,1.000007794777245,1.0
0.1,9.1016458670195,10.000007794777245,0.8983619277577457,1.0
0.2,9.154312831636332,10.000007794777245,0.8456949631409127,1.0
0.3,9.204513808299062,10.000007794777245,0.7954939864781831,1.0
0.4,9.250280992260121,10.000007794777245,0.7497268025171238,1.0
0.5,9.292225947924535,10.000007794777245,0.7077818468527095,1.0
0.6,9.330756110310183,10.000007794777245,0.6692516844670617,1.0
0.7,9.366231630263613,10.000007794777245,0.6337761645136322,1.0
0.8,9.398966253053805,10.000007794777245,0.6010415417234398,1.0
0.9,9.429234563815701,10.000007794777245,0.5707732309615441,1.0
1.0,9.457277682940889,10.000007794777245,0.5427301118363559,1.0
1.1,9.483308033151925,10.000007794777245,0.5166997616253202,1.0
1.2,9.50751333387741,10.000007794777245,0.4924944608998345,1.0
1.3,9.530059963114201,10.000007794777245,0.46994783166304366,1.0
1.4,9.551095798445482,10.000007794777245,0.4489119963317627,1.0
1.5,9.570752627255782,10.000007794777245,0.42925516752146287,1.0
1.6,9.58914819907578,10.000007794777245,0.41085959570146535,1.0
1.7,9.606387979413043,10.000007794777245,0.3936198153642021,1.0
1.8,9.622566653594149,10.000007794777245,0.37744114118309646,1.0
1.9,9.637769420461318,10.000007794777245,0.3622383743159272,1.0
2.0,9.652073108773973,10.000007794777245,0.3479346860032724,1.0
2.1,9.665547143508157,10.000007794777245,0.3344606512690884,1.0
2.2,9.678254384650025,10.000007794777245,0.32175341012722036,1.0
2.3,9.690251857328915,10.000007794777245,0.30975593744832963,1.0
2.4,9.70159138906316,10.000007794777245,0.2984164057140841,1.0
2.5,9.712320167365299,10.000007794777245,0.2876876274119464,1.0
2.6,9.722481228867993,10.000007794777245,0.27752656590925184,1.0
2.7,9.732113889404726,10.000007794777245,0.2678939053725191,1.0
2.8,9.741254123043657,10.000007794777245,0.2587536717335883,1.0
2.9,9.749934896875821,10.000007794777245,0.25007289790142373,1.0
3.0,9.758186467357216,10.000007794777245,0.2418213274200287,1.0
3.1,9.766036643163863,10.000007794777245,0.23397115161338178,1.0
3.2,9.773511018811437,10.000007794777245,0.22649677596580808,1.0
3.3,9.780633182693878,10.000007794777245,0.21937461208336728,1.0
3.4,9.787424902689928,10.000007794777245,0.21258289208731718,1.0
3.5,9.793906292057423,10.000007794777245,0.20610150271982164,1.0
3.6,9.800095957970104,10.000007794777245,0.19991183680714109,1.0
3.7,9.806011134740134,10.000007794777245,0.19399666003711147,1.0
3.8,9.811667803503136,10.000007794777245,0.18833999127410905,1.0
3.9,9.817080799914121,10.000007794777245,0.18292699486312358,1.0
4.0,9.822263911206404,10.000007794777245,0.17774388357084092,1.0
4.1,9.827229963796608,10.000007794777245,0.17277783098063715,1.0
4.2,9.831990902472919,10.000007794777245,0.16801689230432615,1.0
4.3,9.836557862077607,10.000007794777245,0.16344993269963837,1.0
4.4,9.84094123248541,10.000007794777245,0.15906656229183547,1.0
4.5,9.845150717584474,10.000007794777245,0.1548570771927711,1.0
4.6,9.849195388883787,10.000007794777245,0.15081240589345768,1.0
4.7,9.85308373429911,10.000007794777245,0.14692406047813478,1.0
4.8,9.856823702606352,10.000007794777245,0.1431840921708929,1.0
4.9,9.860422743996411,10.000007794777245,0.13958505078083405,1.0
5.0,9.863887847117091,10.000007794777245,0.13611994766015378,1.0
5.1,9.867225572945467,10.000007794777245,0.13278222183177846,1.0
5.2,9.870442085796693,10.000007794777245,0.12956570898055197,1.0
5.3,9.87354318174249,10.000007794777245,0.12646461303475576,1.0
5.4,9.87653431468355,10.000007794777245,0.12347348009369519,1.0
5.5,9.87942062029453,10.000007794777245,0.12058717448271494,1.0
5.6,9.882206938037596,10.000007794777245,0.11780085673964891,1.0
5.7,9.884897831420497,10.000007794777245,0.11510996335674761,1.0
5.8,9.88749760665726,10.000007794777245,0.1125101881199857,1.0
5.9,9.890010329873757,10.000007794777245,0.10999746490348805,1.0
6.0,9.892439842986395,10.000007794777245,0.1075679517908501,1.0
6.1,9.894789778369486,10.000007794777245,0.10521801640775941,1.0
6.2,9.897063572415751,10.000007794777245,0.10294422236149359,1.0
6.3,9.899264478084367,10.000007794777245,0.10074331669287773,1.0
6.4,9.901395576521969,10.000007794777245,0.09861221825527622,1.0
6.5,9.903459787834068,10.000007794777245,0.096548006943177,1.0
6.6,9.905459881077084,10.000007794777245,0.09454791370016125,1.0
6.7,9.907398483534754,10.000007794777245,0.09260931124249083,1.0
6.8,9.909278089336905,10.000007794777245,0.09072970544034042,1.0
6.9,9.911101067473279,10.000007794777245,0.0889067273039661,1.0
7.0,9.912869669250474,10.000007794777245,0.0871381255267707,1.0
7.1,9.91458603523575,10.000007794777245,0.08542175954149478,1.0
7.2,9.916252201727659,10.000007794777245,0.08375559304958635,1.0
7.3,9.917870106789985,10.000007794777245,0.08213768798725951,1.0
7.4,9.919441595882335,10.000007794777245,0.08056619889491046,1.0
7.5,9.920968427117888,10.000007794777245,0.07903936765935704,1.0
7.6,9.92245227617627,10.000007794777245,0.07755551860097576,1.0
7.7,9.923894740897124,10.000007794777245,0.07611305388012113,1.0
7.8,9.925297345577892,10.000007794777245,0.07471044919935288,1.0
7.9,9.926661544997362,10.000007794777245,0.07334624977988291,1.0
8.0,9.927988728184793,10.000007794777245,0.07201906659245161,1.0
8.1,9.92928022195284,10.000007794777245,0.07072757282440456,1.0
8.2,9.930537294211021,10.000007794777245,0.06947050056622395,1.0
8.3,9.931761157075192,10.000007794777245,0.06824663770205319,1.0
8.4,9.93295296978723,10.000007794777245,0.0670548249900147,1.0
8.5,9.934113841458068,10.000007794777245,0.06589395331917736,1.0
8.6,9.935244833646147,10.000007794777245,0.06476296113109825,1.0
8.7,9.936346962782537,10.000007794777245,0.06366083199470829,1.0
8.8,9.937421202452988,10.000007794777245,0.06258659232425678,1.0
8.9,9.938468485546528,10.000007794777245,0.061539309230717265,1.0
9.0,9.939489706279414,10.000007794777245,0.06051808849783136,1.0
9.1,9.940485722102652,10.000007794777245,0.05952207267459286,1.0
9.2,9.941457355500674,10.000007794777245,0.058550439276571,1.0
9.3,9.94240539568819,10.000007794777245,0.0576023990890544,1.0
9.4,9.943330600211794,10.000007794777245,0.056677194565450506,1.0
9.5,9.944233696462318,10.000007794777245,0.0557740983149273,1.0
9.6,9.945115383103639,10.000007794777245,0.054892411673606034,1.0
9.7,9.945976331423127,10.000007794777245,0.0540314633541179,1.0
9.8,9.946817186608623,10.000007794777245,0.05319060816862198,1.0
9.9,9.947638568956476,10.000007794777245,0.05236922582076886,1.0
10.0,9.94844107501486,10.000007794777245,0.05156671976238414,1.0
10.1,9.9492252786663,10.000007794777245,0.05078251611094586,1.0
10.2,9.949991732153073,10.000007794777245,0.05001606262417191,1.0
10.3,9.950740967048914,10.000007794777245,0.049266827728331464,1.0
10.4,9.95147349518019,10.000007794777245,0.0485342995970548,1.0
10.5,9.952189809499556,10.000007794777245,0.04781798527768899,1.0
10.6,9.952890384914836,10.000007794777245,0.04711740986240898,1.0
10.7,9.953575679075767,10.000007794777245,0.04643211570147798,1.0
10.8,9.954246133121021,10.000007794777245,0.04576166165622375,1.0
10.9,9.954902172387767,10.000007794777245,0.04510562238947813,1.0
11.0,9.955544207085929,10.000007794777245,0.04446358769131642,1.0
11.1,9.956172632939115,10.000007794777245,0.04383516183813008,1.0
11.2,9.956787831794095,10.000007794777245,0.043219962983149784,1.0
11.3,9.957390172200576,10.000007794777245,0.042617622576669234,1.0
11.4,9.957980009962915,10.000007794777245,0.042027784814330005,1.0
11.5,9.958557688665316,10.000007794777245,0.04145010611192923,1.0
11.6,9.959123540171952,10.000007794777245,0.040884254605293435,1.0
11.7,9.959677885103376,10.000007794777245,0.040329909673868514,1.0
11.8,9.960221033290498,10.000007794777245,0.03978676148674687,1.0
11.9,9.960753284207309,10.000007794777245,0.03925451056993623,1.0
12.0,9.961274927383517,10.000007794777245,0.03873286739372794,1.0
12.1,9.961786242798109,10.000007794777245,0.03822155197913624,1.0
12.2,9.962287501254883,10.000007794777245,0.03772029352236217,1.0
