time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.814838603884693,5.000642304886776
0.2,9.75740130510474,4.666947976079552
0.3,9.708933164935113,4.43335580685346
0.4,9.668059500101226,4.26271626767229
0.5,9.633639457711844,4.133826471851705
0.6,9.60469574209118,4.033871951528052
0.7,9.580386651482648,3.9547497564792167
0.8,9.55998908661683,3.891116183939852
0.9,9.542884915537197,3.839309703423419
1.0,9.528548444570118,3.7967339486663594
1.1,9.516534594667068,3.7614912820176385
1.2,9.50646789938618,3.732157654686979
1.3,9.498032496553744,3.7076398326599995
1.4,9.490963212932805,3.6870821527468745
1.5,9.485037756706038,3.6698039309654944
1.6,9.480069969588747,3.6552563471290314
1.7,9.475904052553583,3.642992008627615
1.8,9.472409661287315,3.6326429577109054
1.9,9.469477763194941,3.623904424127011
2.0,9.467017151709534,3.6165225698178944
2.1,9.46495152206623,3.6102850651710554
2.2,9.463217023067516,3.6050137151225043
2.3,9.461760210178275,3.6005585994193288
2.4,9.460536335671586,3.596793353500435
2.5,9.459507921053026,3.5936113248224473
2.6,9.458643565435574,3.5909224128773505
2.7,9.457916950887213,3.588650451591149
2.8,9.457306012081094,3.58673102796683
2.9,9.45679224293778,3.5851096557562223
3.0,9.456360117470872,3.5837402409080488
3.1,9.455996605843072,3.5825837887241536
3.2,9.455690769814185,3.5816073125173262
3.3,9.455433424411329,3.5807829110802913
3.4,9.45521685485742,3.5800869881093296
3.5,9.455034579629423,3.579499591331678
3.6,9.454881152043862,3.5790038527777086
3.7,9.454751994035686,3.5785855146374437
3.8,9.454643256850986,3.5782325276037126
3.9,9.45455170425093,3.577934710645083
4.0,9.454474614553392,3.577683462855155
4.1,9.454409698445565,3.577471519454454
4.2,9.45435503000596,3.5772927452259933
4.3,9.454308988795004,3.577141959684043
4.4,9.454270211224136,3.577014789138415
4.5,9.454237549705784,3.57690754154846
4.6,9.454210038330706,3.576817100682464
4.7,9.454186864022983,3.5767408366260693
4.8,9.454167342293223,3.5766765301319894
4.9,9.454150896852854,3.576622308684448
5.0,9.454137042471478,3.576576592475659
5.1,9.454125370558899,3.576538048766689
5.2,9.454115537036776,3.576505553338629
5.3,9.454107252134856,3.576478157938172
5.4,9.454100271805155,3.5764550627899174
5.5,9.454094390496685,3.576435593390278
5.6,9.454089435074389,3.5764191809187977
5.7,9.454085259700534,3.576405345705124
5.8,9.454081741525851,3.5763936832766183
5.9,9.454078777061921,3.576383852585107
6.0,9.45407627912693,3.5763755660734073
6.1,9.454074174273888,3.5763685812949415
6.2,9.454072400625003,3.576362693844185
6.3,9.454070906047923,3.5763577313934185
6.4,9.454069646619777,3.576353548663003
6.5,9.45406858533358,3.5763500231793324
6.6,9.454067691008614,3.5763470516973235
6.7,9.454066937372662,3.57634454718352
6.8,9.454066302288915,3.5763424362720726
6.9,9.454065767104739,3.576340657119612
7.0,9.45406531610304,3.5763391575965002
7.1,9.454064936040108,3.576337893761823
7.2,9.454064615756225,3.5763368285776322
7.3,9.454064345847634,3.5763359308249396
7.4,9.454064118390166,3.5763351741898473
7.5,9.454063926706358,3.576334536493124
7.6,9.454063765169273,3.5763339990407284
7.7,9.454063629037183,3.5763335460763135
7.8,9.454063514314287,3.5763331643196947
7.9,9.454063417633327,3.5763328425778096
8.0,9.454063336156729,3.5763325714167724
8.1,9.454063267493234,3.576332342885447
8.2,9.454063209627716,3.576332150282442
8.3,9.454063160861994,3.576331987959711
8.4,9.454063119764978,3.5763318511570117
8.5,9.454063085130658,3.5763317358623707
8.6,9.454063055942704,3.5763316386944823
8.7,9.454063031344619,3.5763315568035767
8.8,9.454063010614606,3.576331487787876
8.9,9.454062993144388,3.576331429623174
9.0,9.45406297842135,3.5763313806034858
9.1,9.454062966013481,3.5763313392910256
9.2,9.454062955556719,3.576331304474047
9.3,9.454062946744248,3.5763312751313063
9.4,9.454062939317502,3.57633125040212
9.5,9.454062933058578,3.576331229561115
9.6,9.45406292778384,3.576331211996965
9.7,9.454062923338524,3.5763311971944582
9.8,9.454062919592207,3.5763311847193844
9.9,9.454062916434973,3.576331174205801
10.0,9.454062913774193,3.5763311653453047
