tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.742205473409948,4.562835914636442,9.125671829272887
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.675953003912701,4.238360389648224,8.476720779296452
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.622063993236939,4.01438453413206,8.028769068264127
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.578257322017267,3.8525880144018694,7.705176028803744
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.542682292931804,3.7315843635356574,7.463168727071319
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.513816700252079,3.6387015074549334,7.277403014909871
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.490407793003069,3.566008975469191,7.132017950938384
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.471428303694196,3.5082956431284984,7.016591286257001
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.456039443976897,3.4619877015222,6.923975403044404
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.44355882580001,3.424542058630711,6.849084117261424
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.433432825625086,3.39409139214166,6.788182784283321
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.425213130995566,3.3692281639933417,6.738456327986686
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.418537125010175,3.3488683672745716,6.6977367345491485
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.413111673738303,3.3321626224154146,6.664325244830834
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.40869984516876,3.3184362814928487,6.6368725629857
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.405110099361632,3.307147825244321,6.614295650488645
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.402187529234734,3.2978591196766454,6.595718239353295
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.399806784047264,3.2902135746034986,6.580427149207002
PhysiCell,dx_40um__uptake_1p2044e16__dtdiff_0p01min,40.0,12044000000000000,0.01,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.397866362876321,3.2839197132129914,6.567839426425986
