tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.941141767671677,8.653818532284442,9.855742815706343
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.896313268737757,7.953552683980913,9.595038434127153
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.860132614287044,7.5489705639580755,9.343453624358391
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.830178131672278,7.291246508346625,9.130414506199749
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.805139816387152,7.113404842907877,8.956709996679743
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.784153818507384,6.983165728426407,8.816155642124743
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.766562944989536,6.883725992958197,8.702069430216207
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.751829129086534,6.805608830156523,8.608871466130985
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.739499115172876,6.743041920327043,8.532226042493576
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.729188281688094,6.692259851141227,8.46882315458239
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.720570516992192,6.650660981561581,8.416126714987625
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.713370221693323,6.6163627922599675,8.372169929985446
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.707355297721096,6.587953088521917,8.335404931319395
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.702330862739846,6.5643427503347676,8.304595906365392
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.698133657298103,6.54467395296172,8.27874355262034
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.694627139715056,6.52826021655515,8.257031210470286
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.691697242676383,6.514545569481692,8.238785823217945
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.689248742725935,6.503075679969865,8.223449066099441
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.687202180129681,6.493476776675464,8.21055552967276
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.685491261732883,6.48543982276531,8.199715881678175
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.684060680707889,6.478708352815069,8.190603616722418
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.682864291903687,6.473068942429451,8.182944451863422
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.681863587986813,6.468343623000297,8.176507719925478
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.681026428517914,6.464383768995902,8.171099305579434
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.68032598085587,6.461065123639038,8.166555797433437
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.6,9.679739837971711,6.458283720314385,8.162739615580628
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.7,9.679249283741767,6.455952519052741,8.159534933011978
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.8,9.678838681046726,6.453998620559269,8.156844250495174
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.9,9.678494962066475,6.4523609510134206,8.154585514009991
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.0,9.678207203595873,6.4509883333608515,8.1526896855075
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.1,9.677966273091323,6.44983787765195,8.151098694126196
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.2,9.677764533568485,6.4488736358516965,8.149763707673914
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.3,9.677595597479815,6.448065476569319,8.148643674226095
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.4,9.677454121370237,6.4473881430895,8.147704091800941
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.5,9.67733563449565,6.446820464448419,8.146915970721587
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.6,9.67723639573964,6.446344694454493,8.146254958792165
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.7,9.677153274118137,6.445945957768632,8.145700604029674
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.8,9.677083648953948,6.44561178562732,8.145235733577774
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.9,9.677025326460262,6.445331726660335,8.144845930709637
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.0,9.67697647001807,6.445097020636374,8.144519094605908
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.1,9.676935541885632,6.444900324952636,8.144245069949594
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.2,9.676901254455009,6.444735485338953,8.144015335378832
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.3,9.676872529483887,6.444597343629551,8.143822741533995
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.4,9.676848463991579,6.444481576612278,8.143661290873766
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.5,9.676828301725166,6.444384560933625,8.14352595265367
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.6,9.676811409282402,6.444303259849439,8.143412507493421
PhysiCell,dx_40um__uptake_20__dtdiff_0p005min,40.0,20,0.005,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.7,9.676797256128658,6.444235128291017,8.143317416832543
