id,x,y,z,radius,nuclear_radius,ms,mbx,dt
0.0,-15.0,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.0
1.0,15.0,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.0
0.0,-13.99500000000002,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.1
1.0,13.99500000000002,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.1
0.0,-12.995000000000042,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.2
1.0,12.995000000000042,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.2
1.0,11.995000000000063,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.3
0.0,-11.995000000000063,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.3
1.0,10.995000000000084,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.4
0.0,-10.995000000000084,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.4
0.0,-9.995000000000106,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.5
1.0,9.995000000000106,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.5
0.0,-8.995000000000127,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.6
1.0,8.995000000000127,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.6
1.0,7.995000000000148,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.7
0.0,-7.995000000000148,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.7
0.0,-6.99500000000017,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.8
1.0,6.99500000000017,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.8
1.0,5.994994361008922,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,0.9
0.0,-5.994994361008922,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,0.9
1.0,4.994324965848852,0.0,0.0,5.0000038973886225,3.1498050799381656,-1.0,0.0,1.0
0.0,-4.994324965848852,0.0,0.0,5.0000038973886225,3.1498050799381656,1.0,0.0,1.0
0.0,-4.503282160520777,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.1
1.0,4.503282160520777,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.1
1.0,4.50990725924058,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.2
0.0,-4.50990725924058,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.2
1.0,4.51630035300444,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.3
0.0,-4.51630035300444,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.3
0.0,-4.522472642528743,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.4
1.0,4.522472642528743,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.4
0.0,-4.528434622612929,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.5
1.0,4.528434622612929,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.5
0.0,-4.534196136928029,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.6
1.0,4.534196136928029,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.6
1.0,4.539766427779689,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.7
0.0,-4.539766427779689,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.7
0.0,-4.5451541813752865,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.8
1.0,4.5451541813752865,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.8
1.0,4.550367569062055,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.9
0.0,-4.550367569062055,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,1.9
1.0,4.5554142849484744,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.0
0.0,-4.5554142849484744,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.0
1.0,4.560301580273596,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.1
0.0,-4.560301580273596,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.1
0.0,-4.565036294847645,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.2
1.0,4.565036294847645,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.2
1.0,4.569624885851011,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.3
0.0,-4.569624885851011,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.3
1.0,4.574073454246924,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.4
0.0,-4.574073454246924,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.4
1.0,4.578387769035399,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.5
0.0,-4.578387769035399,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.5
0.0,-4.582573289551548,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.6
1.0,4.582573289551548,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.6
0.0,-4.586635185989679,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.7
1.0,4.586635185989679,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.7
0.0,-4.590578358315843,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.8
1.0,4.590578358315843,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.8
0.0,-4.594407453714518,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.9
1.0,4.594407453714518,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,2.9
0.0,-4.598126882700228,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.0
1.0,4.598126882700228,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.0
0.0,-4.60174083401185,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.1
1.0,4.60174083401185,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.1
0.0,-4.605253288395546,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.2
1.0,4.605253288395546,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.2
0.0,-4.6086680313719315,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.3
1.0,4.6086680313719315,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.3
0.0,-4.61198866507366,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.4
1.0,4.61198866507366,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.4
0.0,-4.615218619231534,0.0,0.0,5.0000038973886225,3.1498050799381656,0.0,0.0,3.5
