tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.848066074128932,5.322755416146275,0.09077094596513566
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.775454156522676,4.652938340478436,0.07628846689963072
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.71229020716599,4.2958053351545615,0.06933399406214857
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.656937275725326,4.0756027966123405,0.06530448889957904
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.608763578895056,3.9256473625444497,0.06266177538680266
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.567198796629324,3.816398772975023,0.06078266226262411
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.531596929185174,3.733054997962512,0.059373360106646254
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.501269533946116,3.6674315374915185,0.0582780706014533
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.475536632001663,3.614622996203302,0.0574060655231797
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.453762031102897,3.5714830670166164,0.05670030932000151
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.43537149394984,3.535873634797848,0.056122600471132836
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.419858802968768,3.5062687231658964,0.05564597810477921
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.406784627987335,3.4815339850830136,0.055250590501082546
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.39577164657088,3.460798029123915,0.054921322224290206
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.38649805404252,3.443374025507002,0.054646362701550044
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.378690685746845,3.4287099188477073,0.054416301848257576
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.372118399616182,3.4163554865189036,0.0542235328875352
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.36658602676122,3.405939648767819,0.054061841218538756
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.361929005136586,3.397154228890762,0.05392611031602795
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.358008707443267,3.389741914720911,0.05381210410087737
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.354708422220536,3.3834870572227094,0.05371630120355062
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.351929924106301,3.378208456292698,0.053635765750786706
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.349590562271631,3.3737535886929,0.05356804474225838
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.347620797408362,3.369993917247192,0.05351108537431176
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.345962123025515,3.366821034112856,0.05346316771248275
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.6,9.344565313784525,3.364143462794309,0.05342284942172795
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.7,9.343388950885316,3.361883990244373,0.053388920125184494
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.8,9.342398181453676,3.3599774316710147,0.053360363549126336
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.9,9.341563675178827,3.358368752329445,0.05333632602456579
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.0,9.340860747008533,3.357011486106589,0.053316090215493536
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.1,9.3402686195282,3.355866402208045,0.05329905316740422
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.2,9.33976980278164,3.354900380039022,0.05328470794094469
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.3,9.339349572806492,3.3540854592485063,0.05327262822929296
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.4,9.33899553313355,3.353398037406308,0.05326245546416869
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.5,9.338697246011273,3.3528181922536846,0.053253888000943536
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.6,9.33844592223208,3.3523291091472043,0.05324667204289894
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.7,9.338234160216079,3.3519165973698337,0.05324059402168807
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.8,9.338055726502816,3.351568681535162,0.05323547419803509
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.9,9.337905371057042,3.3512752564523236,0.053231161285581814
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.0,9.337778671848719,3.351027795621924,0.05322752793306816
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.1,9.337671904052433,3.350819105053845,0.053224466926892866
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.2,9.337581929954592,3.3506431153820473,0.053221887998499084
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.3,9.337506106280486,3.350494706336956,0.053219715139728625
PhysiCell,dx_20um__uptake_12044__dtdiff_0p005min__volume_523um3,20.0,12044,0.005,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.4,9.337442206177474,3.3503695585540054,0.053217884344921675
