tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,average_uM,origin_center_uM,center_uM,cell_voxel_average_uM
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,0.0,10.0,10.0,10.0,10.0
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,0.1,9.928244482263032,8.471009827776163,9.991846926781063,9.991846926781063
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,0.2,9.902417398612611,8.224795434882529,9.953018899854529,9.953018899854529
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,0.3,9.880403180667127,8.049563695062108,9.891748484212043,9.891748484212043
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,0.4,9.86163947748164,7.918313507873934,9.821997918508135,9.821997918508135
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,0.5,9.845674191672872,7.816407791466931,9.75254927123062,9.75254927123062
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,0.6,9.832115410122041,7.735251936904389,9.687695178723304,9.687695178723304
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,0.7,9.820617929112831,7.669442522504659,9.62910837876961,9.62910837876961
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,0.8,9.810878973653013,7.615380844859127,9.57713126532902,9.57713126532902
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,0.9,9.802635326653563,7.570551441122604,9.531490998174826,9.531490998174826
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,1.0,9.795660091199489,7.533123679204824,9.49166281799794,9.49166281799794
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,1.1,9.789759005079743,7.501720129078474,9.457045331733912,9.457045331733912
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,1.2,9.784766587227578,7.475275710775283,9.427041085314526,9.427041085314526
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,1.3,9.780542379264935,7.452948550414237,9.401090995837365,9.401090995837365
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,1.4,9.776967452303507,7.434061467535158,9.378686883576771,9.378686883576771
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,1.5,9.773941264798596,7.41806224212274,9.35937391368668,9.35937391368668
PhysiCell,dx_40um__uptake_12044__dtdiff_0p005min__volume_1000um3,40.0,12044,0.005,1000.0,100.0,1.6,9.771378898551664,7.404495757457531,9.342748598103933,9.342748598103933
