tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.99891495870861,9.999999999999998,9.999999999999998
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.997841063762923,9.970649564981034,9.938867809712315
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.996774339566237,9.944721988959827,9.89855333290011
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.995717316734938,9.93007889078821,9.889116386826514
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.994673928482568,9.919147605824666,9.876110744601096
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.99364919357117,9.910638772912918,9.865821146283999
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.992648060252051,9.903871951834077,9.857846642800178
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.991674940181142,9.898351558207438,9.851496210593846
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.990733465751958,9.89374489676573,9.846297997953624
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.989826408959436,9.889827103591026,9.841943862658336
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.988955704998977,9.886442164631307,9.838227432844668
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.98812253445794,9.883478811872228,9.835005867630056
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.987327431565202,9.88085567985381,9.832177248016718
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.986570397980987,9.87851194787521,9.829666912263699
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.985851010515056,9.876401268360851,9.82741891499769
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.985168517093726,9.874487715344728,9.825390506492559
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.984521918941653,9.872743010985412,9.823548453257398
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.983910039015473,9.871144583496259,9.821866518758195
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.98333157779019,9.86967418007746,9.820323697571844
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.982785157953773,9.868316859064839,9.818902952354296
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.982269359672618,9.867060246621271,9.817590294580162
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.981782748013845,9.865893981388318,9.816374105374088
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.981323893947,9.86480929485205,9.8152446271777
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.980891390154746,9.863798691087348,9.814193578963986
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.980483862688619,9.862855700171346,9.813213862071008
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.6,9.980099979328282,9.861974686794024,9.812299333321956
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.7,9.979738455346272,9.861150700612944,9.81144462864045
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.8,9.979398057246854,9.860379358436196,9.810645024911944
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.9,9.979077604936128,9.859656750847996,9.809896331048284
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.0,9.978775972688481,9.858979367725123,9.80919480150935
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.1,9.97849208919971,9.858344038437432,9.80853706720338
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.2,9.97822493695609,9.857747883522366,9.807920079912549
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.3,9.977973551100163,9.857188275369095,9.807341067299598
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.4,9.977737017934665,9.856662806010007,9.806797496232688
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.5,9.977514473175013,9.856169260544451,9.8062870426798
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.6,9.977305100035869,9.85570559504583,9.805807566815409
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.7,9.977108127217708,9.85526991805389,9.805357092281278
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.8,9.976922826843897,9.85486047494764,9.804933788773472
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.9,9.9767485123864,9.854475634644285,9.804535957305527
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.0,9.976584536608833,9.854113878186308,9.804162017635727
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.1,9.97643028954789,9.85377378886986,9.803810497453844
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.2,9.976285196548462,9.853454043638955,9.80348002300653
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.3,9.976148716363058,9.85315340552582,9.803169310906389
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.4,9.976020339322726,9.852870716961755,9.80287716092115
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.5,9.975899585583914,9.852604893817547,9.802602449580117
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.6,9.975786003453557,9.852354920059804,9.802344124466952
PhysiCell,dx_5um__uptake_12044__dtdiff_0p1min,5.0,12044,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,4.7,9.975679167793265,9.852119842931346,9.802101199093226
