time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.98381314059273,8.214288331925463
0.2,9.969482767884111,7.69145042605894
0.3,9.955722645189184,7.434781049533208
0.4,9.942483666497411,7.280879997889907
0.5,9.92982875228181,7.177168163141662
0.6,9.917838510659147,7.101776385485743
0.7,9.906577488421057,7.044021922116032
0.8,9.89608370193529,6.9980691573859355
0.9,9.886368956422434,6.960457687404936
1.0,9.87742349743684,6.9290029499635075
1.1,9.869221692378618,6.902255817981802
1.2,9.861727254007889,6.879215227310654
1.3,9.854897485782963,6.8591654500052375
1.4,9.848686490903596,6.841579160868334
1.5,9.843047474726323,6.826057275035598
1.6,9.837934322960875,6.812290334287006
1.7,9.833302631520027,6.800033027198893
1.8,9.8291103360259,6.78908697820007
1.9,9.825318057191518,6.779288883887935
2.0,9.821889249642187,6.77050218486613
2.1,9.818790218360267,6.762611119129318
2.2,9.81599004885687,6.755516405437552
2.3,9.813460483642602,6.749132058088445
2.4,9.811175767660167,6.743382997189929
2.5,9.809112478196102,6.738203225189171
2.6,9.807249349697988,6.733534411443912
2.7,9.805567100333015,6.729324774554103
2.8,9.804048264615865,6.725528184871104
2.9,9.802677034699693,6.722103432116745
3.0,9.801439111738478,6.719013618670733
3.1,9.80032156793063,6.716225650007537
3.2,9.799312719326144,6.713709801449341
3.3,9.798402009140561,6.711439345844266
3.4,9.797579901110323,6.7093902306590305
3.5,9.79683778230442,6.707540795760572
3.6,9.796167874747889,6.70587152517632
3.7,9.795563155193467,6.7043648275935235
3.8,9.795017282384668,6.7030048414418015
3.9,9.794524531176751,6.701777261210713
4.0,9.794079732915153,6.700669182263402
4.1,9.793678221509403,6.699668961873216
4.2,9.793315784680962,6.698766094571644
4.3,9.792988619904461,6.697951100180617
4.4,9.792693294601465,6.6972154231299905
4.5,9.792426710184081,6.696551341846066
4.6,9.792186069581401,6.6959518871495725
4.7,9.791968847915184,6.695410768729048
4.8,9.791772766021973,6.694922308863477
4.9,9.79159576654709,6.694481382660472
5.0,9.79143599236202,6.694083364156056
5.1,9.791291767080143,6.693724077691749
5.2,9.791161577467449,6.693399754045595
5.3,9.791044057564271,6.693106990847738
5.4,9.79093797435194,6.6928427168587685
5.5,9.790842214814132,6.692604159731655
5.6,9.790755774257368,6.692388816915921
5.7,9.790677745768196,6.692194429396684
5.8,9.790607310696462,6.692018957991546
5.9,9.790543730064845,6.691860561955693
6.0,9.790486336814517,6.6917175796700175
6.1,9.790434528805548,6.691588511209215
6.2,9.790387762498597,6.691472002606657
6.3,9.790345547251583,6.691366831650767
6.4,9.790307440171476,6.691271895063728
6.5,9.790273041467174,6.691186196927964
6.6,9.790241990254673,6.6911088382389
6.7,9.790213960770533,6.691039007474388
6.8,9.790188658953882,6.690975972081824
6.9,9.790165819361073,6.690919070793663
7.0,9.790145202380653,6.690867706690719
7.1,9.790126591719359,6.690821340940447
7.2,9.790109792132805,6.69077948714456
7.3,9.790094627377032,6.6907417062366665
7.4,9.79008093835942,6.690707601876406
7.5,9.790068581469534,6.6906768162917825
7.6,9.79005742707245,6.690649026526069
7.7,9.79004735814869,6.690623941049916
7.8,9.790038269066532,6.6906012967031465
7.9,9.790030064473774,6.69058085593413
8.0,9.790022658297396,6.690562404307788
8.1,9.790015972840525,6.690545748256113
8.2,9.790009937967314,6.690530713047558
8.3,9.790004490367131,6.690517140954047
8.4,9.789999572890368,6.690504889596344
8.5,9.78999513394887,6.6904938304504284
8.6,9.789991126974742,6.6904838474992285
8.7,9.789987509931773,6.690474836015554
8.8,9.789984244874471,6.690466701463444
8.9,9.789981297549947,6.690459358506454
9.0,9.789978637038589,6.690452730112427
9.1,9.789976235429688,6.690446746745389
9.2,9.789974067528615,6.690441345636076
9.3,9.789972110592526,6.69043647012346
9.4,9.789970344091753,6.690432069060334
9.5,9.789968749494447,6.690428096276753
9.6,9.789967310072145,6.690424510095689
9.7,9.789966010724294,6.6904212728958115
9.8,9.789964837819822,6.6904183507168185
9.9,9.789963779054137,6.690415712903171
10.0,9.789962823320051,6.690413331782503
