-1.5,-1.5,-1.5,0
-1.5,1.5,-1.5,0
1.5,-1.5,-1.5,0
1.5,1.5,-1.5,0
-4.5,-1.5,-1.5,0
-4.5,1.5,-1.5,0
-1.5,-4.5,-1.5,0
-1.5,4.5,-1.5,0
1.5,-4.5,-1.5,0
1.5,4.5,-1.5,0
4.5,-1.5,-1.5,0
4.5,1.5,-1.5,0
