tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.997502804863627,6.289650430885562,2.1591821359845276
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.99514125749285,6.198132465968157,2.127486410606159
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.99280534974237,6.158434265684422,2.1137942579165743
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.990499424415765,6.134958690073852,2.1057095170357285
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.988246627770346,6.119006978374485,2.1002202478272474
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.986075216297845,6.107263808903177,2.0961811900214573
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.984009544699582,6.098154778849474,2.0930491899366968
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.982066535021286,6.090824583415876,2.0905294286811724
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.980255563971255,6.084764345888179,2.088446605154751
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.978579776705764,6.079650803427375,2.086689409259469
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.977037714724021,6.075268102184135,2.085183540394373
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.975624783669137,6.071466208535347,2.0838773678272062
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.9743344180881,6.06813723174254,2.0827337709653677
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.973158943172136,6.065201220188958,2.0817252464512523
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.972090182998276,6.0625972897217455,2.0808308530849704
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.971119873571718,6.060277904400766,2.0800342428490928
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.970239932496726,6.058205094489463,2.0793223591405328
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.969442626566499,6.056347901701072,2.0786845575592716
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.968720668365966,6.0546806208902835,2.078112000856822
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.968067264534781,6.053181568759511,2.077597235265103
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.967476131828132,6.0518322069683315,2.0771338887822512
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.966941492291086,6.050616506914196,2.0767164526146455
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.966458055377494,6.049520481408779,2.0763401200428344
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.966020992366003,6.048531833015519,2.0760006654265917
PhysiCell,dx_3um__uptake_12044__dtdiff_0p005min__volume_1um3,3,12044,0.005,1.0,0.1,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.9656259066832,6.047639684936141,2.0756943516127
