center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM,average_uM,cell_voxel_average_uM,unique_cell_voxel_count,cell_voxel_window_average_uM,unique_cell_window_voxel_count,cell_trilinear_average_uM,cell_inverse_distance_average_uM,cell_spherical_average_uM,cell_gaussian_average_uM,time_min,layout,run_id,dx_um,dt_diffusion_min,total_volume_um3
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12,10.0,96,10.0,10.0,10.0,10.0,0.0,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.022143908482067896,8.852719696429704,4.437431802455885,4.437431802455885,4.437431802455885,6.419516654889989,9.984829800314914,6.07897527659708,12,8.528517728422583,96,6.078975276597078,9.054719778370776,6.806258896666197,6.576700489111815,0.1,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.020234886316623533,8.095125403327462,4.057680144822043,4.057680144822043,4.057680144822043,5.992956967249483,9.972650836237097,5.630507957136474,12,8.101795654292692,96,5.630507957136473,8.748603215801412,6.351658861817678,6.126653677313349,0.2,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.019551456281592276,7.814898217299601,3.9172248367905964,3.9172248367905964,3.9172248367905964,5.813108160565811,9.961019806488228,5.44952804924598,12,7.892606756421984,96,5.44952804924598,8.576565669972437,6.159467593793642,5.938592504039605,0.3,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.01918055817555013,7.663880385637935,3.8415304719067422,3.8415304719067422,3.8415304719067422,5.710774032318673,9.949805771477731,5.348926052273888,12,7.7664310728440435,96,5.348926052273888,8.464290721228858,6.050257461263038,5.8323074045120755,0.4,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.018940200928199324,7.566504239448963,3.792722220188582,3.792722220188582,3.792722220188582,5.643005359918593,9.939041025564878,5.283144944953265,12,7.68049606081902,96,5.283144944953266,8.384127538868613,5.978036436268088,5.762210987218551,0.5,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.018768423606839522,7.497125811540705,3.7579471175737735,3.757947117573773,3.7579471175737735,5.593974710243666,9.928794981024378,5.235915720632479,12,7.617320518919477,96,5.23591572063248,8.323375715163559,5.925839058785215,5.711628116461221,0.6,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.01863785478285539,7.444495538706673,3.731566696744764,3.731566696744764,3.731566696744764,5.556411281464119,9.919131374247257,5.199914776035539,12,7.568424030968082,96,5.199914776035538,8.275363107086614,5.88587998379289,5.67294365055269,0.7,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.01853433814870339,7.4028248829053265,3.710679610527015,3.7106796105270154,3.710679610527015,5.526466536036135,9.910093143101117,5.171317143054574,12,7.529170367644383,96,5.171317143054574,8.236235354565187,5.854043538863128,5.642143870548584,0.8,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.018449739618910905,7.368799698709136,3.6936247191640237,3.693624719164024,3.6936247191640237,5.501895162078459,9.90169998591122,5.147911861790841,12,7.49679714098965,96,5.147911861790841,8.203603303538456,5.82793120621266,5.616894292588825,0.9,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.01837902075088002,7.340372535002233,3.6793757778765563,3.6793757778765572,3.6793757778765563,5.481291299322445,9.893951399844797,5.128323913253946,12,7.4695490446149035,96,5.128323913253946,8.175903229475212,5.80604255802092,5.595736588099701,1.0,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.018318878788980177,7.316204104108494,3.6672614914487376,3.6672614914487376,3.6672614914487376,5.463725981231472,9.886831444076225,5.111649406048106,12,7.44625338944991,96,5.111649406048106,8.152065979199866,5.787386877021995,5.577708848152423,1.1,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.018267049554702562,7.295377992918342,3.656822521236523,3.6568225212365233,3.656822521236523,5.4485584019608275,9.880313448541353,5.097267421645896,12,7.426094211926497,96,5.097267421645896,8.131333419834313,5.771281187449634,5.5621485082231565,1.2,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
0.018221922309883155,7.277243443634001,3.647732682971942,3.6477326829719425,3.647732682971942,5.435330421377786,9.874363974716523,5.084735586963624,12,7.408483942657528,96,5.084735586963625,8.113150763186729,5.757237461365235,5.54858245304312,1.3,inner_voxels,inner_voxels__dx_10um__dtdiff_0p05min__volume_523um3,10.0,0.05,523.0
