time_min,average_uM,center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM
0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0.1,9.901582216248782,8.90938426344026,0.09025344883727295,4.499818856138766,4.499818856138766,4.499818856138766,6.492826241544391
0.2,9.847791500988741,7.645581234751636,0.07566383207213652,3.8606225334118864,3.8606225334118873,3.8606225334118864,5.876397650620495
0.3,9.799792942281444,6.997907689097799,0.06953964715578369,3.5337236681267914,3.5337236681267905,3.5337236681267914,5.525340782588514
0.4,9.7564970581188,6.6167249749883545,0.06594963296002002,3.3413373039741874,3.3413373039741874,3.3413373039741874,5.299596825455276
0.5,9.717596942051756,6.367160205253796,0.06358690414035031,3.215373554697073,3.2153735546970736,3.215373554697073,5.141901372129973
0.6,9.682895176620379,6.1906078657004855,0.061905614500207456,3.1262567401003465,3.126256740100347,3.1262567401003465,5.025066897272694
0.7,9.652154242849038,6.058537747771883,0.06064251385303446,3.0595901308124587,3.0595901308124596,3.0595901308124587,4.93476319702693
0.8,9.625081724225119,5.9556804620576225,0.05965650423699459,3.0076684831473086,3.007668483147308,3.0076684831473086,4.862791988596214
0.9,9.60135032480249,5.873198722687139,0.05886542848051923,2.966032075583829,2.966032075583829,2.966032075583829,4.80413651156049
1.0,9.580621421146775,5.805632651691266,0.058218096903526646,2.9319253742973963,2.9319253742973967,2.9319253742973963,4.75554702280521
1.1,9.562563283283769,5.749416632221446,0.05768074748413174,2.9035486898527885,2.903548689852788,2.9035486898527885,4.714812415425945
1.2,9.546862808530745,5.702107865986797,0.05723000504822464,2.8796689355175107,2.879668935517511,2.8796689355175107,4.680362458058426
1.3,9.533231945792508,5.661961354946902,0.05684899863814622,2.859405176792523,2.859405176792523,2.859405176792523,4.651039688175527
1.4,9.521410374717306,5.627684218972857,0.05652511276612187,2.842104665869489,2.8421046658694884,2.842104665869489,4.625963055679271
1.5,9.511165772060874,5.598287807389208,0.05624862898610062,2.827268218187654,2.827268218187654,2.827268218187654,4.604443412268053
1.6,9.502292642609955,5.57299550765243,0.05601187410449451,2.814503690878462,2.8145036908784626,2.814503690878462,4.5859293967897905
1.7,9.494610377676766,5.551183444967613,0.05580866748404283,2.803496056225828,2.8034960562258284,2.803496056225828,4.569971708361641
1.8,9.487960967611963,5.53234120471342,0.055633950639290795,2.7939875776763547,2.7939875776763547,2.7939875776763547,4.556198811798084
1.9,9.482206630142851,5.516045067218517,0.055483531165960574,2.7857642991922384,2.785764299192239,2.7857642991922384,4.544299929963905
2.0,9.477227507012124,5.501939247207918,0.05535390032886065,2.7786465737683894,2.7786465737683894,2.7786465737683894,4.534012792012209
2.1,9.472919511198574,5.4897223689284065,0.055242099354020954,2.7724822341412136,2.772482234141214,2.7724822341412136,4.525114559346546
2.2,9.469192363242092,5.479137442132406,0.055145618770376305,2.7671415304513913,2.7671415304513904,2.7671415304513913,4.5174149264160715
2.3,9.465967828763217,5.469964232863877,0.05506232077150029,2.7625132768176885,2.762513276817689,2.7625132768176885,4.510750747387674
2.4,9.46317815394219,5.462013312189863,0.05499037803717955,2.758501845113521,2.75850184511352,2.758501845113521,4.50498176106567
2.5,9.460764687379848,5.455121310559873,0.05492822463210896,2.755024767595991,2.7550247675959914,2.755024767595991,4.49998712685832
2.6,9.458676672722662,5.449147061125995,0.05487451598851068,2.7520107885572527,2.7520107885572536,2.7520107885572527,4.495662574921775
2.7,9.456870194980393,5.443968415621573,0.054828095880862154,2.7493982557512173,2.749398255751217,2.7493982557512173,4.4919180325238095
2.8,9.455307263513385,5.439479581755888,0.05478796889566096,2.7471337753257745,2.747133775325774,2.7471337753257745,4.488675627654917
2.9,9.45395501554115,5.435588874231977,0.05475327729873783,2.745171075765357,2.7451710757653567,2.745171075765357,4.48586799713042
3.0,9.452785025309963,5.432216800390637,0.05472328147637401,2.743470040933505,2.743470040933505,2.743470040933505,4.483436844375806
3.1,9.451772705505066,5.429294421154966,0.054697343317983614,2.7419958822364747,2.7419958822364743,2.7419958822364747,4.481331704624945
3.2,9.45089678895765,5.426761941598497,0.05467491204508958,2.740718426821793,2.7407184268217932,2.740718426821793,4.479508884213115
3.3,9.450138880096974,5.424567495136895,0.05465551209153861,2.739611503614216,2.739611503614217,2.739611503614216,4.477930547190712
3.4,9.449483066892801,5.422666092369406,0.054638732714909974,2.738652412542158,2.738652412542158,2.738652412542158,4.476563927383231
3.5,9.44891558520531,5.421018710827999,0.05462421907645174,2.7378214649522246,2.737821464952225,2.7378214649522246,4.475380647779359
3.6,9.448424528505717,5.419591505887692,0.05461166457166808,2.73710158522968,2.737101585229679,2.73710158522968,4.474356132073288
3.7,9.447999596855269,5.418355126218373,0.054600804229279945,2.7364779652238265,2.736477965223827,2.7364779652238265,4.47346909554197
3.8,9.447631879841772,5.417284119660159,0.05459140902502606,2.7359377643425926,2.7359377643425926,2.7359377643425926,4.47270110435397
3.9,9.44731366888182,5.416356417445249,0.05458328098028831,2.7354698492127683,2.7354698492127683,2.7354698492127683,4.472036193988388
4.0,9.447038294914217,5.415552886381259,0.05457624893497975,2.735064567658119,2.7350645676581182,2.735064567658119,4.47146053876398
4.1,9.44679998804625,5.414856940032282,0.05457016490036866,2.7347135524663253,2.7347135524663253,2.7347135524663253,4.470962165593146
