time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.997906585392718,4.750973733482032
0.2,9.995927146292173,4.644108705560247
0.3,9.993970928642904,4.609129939677576
0.4,9.992036896850452,4.590507507151295
0.5,9.990134504102732,4.578523051028835
0.6,9.988256837165542,4.569989348401778
0.7,9.986412257763254,4.61821975212029
0.8,9.984635578096547,4.615977894273893
0.9,9.982937423838344,4.612099223476408
1.0,9.981324247055754,4.608562269353635
1.1,9.979799681449217,4.6054747944983925
1.2,9.978365020227743,4.602779489909482
1.3,9.977019699228936,4.60040988171616
1.4,9.975761761132539,4.598310377583384
1.5,9.974588258309511,4.596437005611455
1.6,9.973495579899916,4.594755224686639
1.7,9.97247970629257,4.593237710522213
1.8,9.97153640129299,4.591862593151933
1.9,9.970661353759098,4.590612134173409
2.0,9.969850279579777,4.589471749336211
2.1,9.969098993181737,4.5884292870257655
2.2,9.968403455978605,4.587474493191675
2.3,9.96775980759177,4.586598611791618
2.4,9.967164384350296,4.58579408404936
2.5,9.966603081004287,4.585054320154505
2.6,9.966073060783799,4.6184340900439445
2.7,9.965580896709065,4.619382879610335
2.8,9.965124542271758,4.619024760504212
2.9,9.964701693260421,4.61852030859647
3.0,9.964310138088239,4.618012887338622
3.1,9.963947760272847,4.6175318978835085
3.2,9.96361253453798,4.6170837779515095
3.3,9.963302532774152,4.6166688255826225
3.4,9.963015931500594,4.6162854826633595
3.5,9.962751016368873,4.615931652940043
3.6,9.962506183030792,4.615605154791271
3.7,9.96227993513888,4.615303883668527
3.8,9.962070880460656,4.615025867661099
3.9,9.961877725897022,4.614769281524902
4.0,9.961699271951293,4.614532444341683
4.1,9.96153440700059,4.6143138110227016
4.2,9.961382101587178,4.614111961917891
4.3,9.961241402860292,4.613925592304206
4.4,9.961111429244196,4.61375350245528
4.5,9.960991365373399,4.613594588527613
4.6,9.960880457314664,4.613447834297622
4.7,9.96077800808147,4.613312303702454
4.8,9.96068337343819,4.6131871341093005
4.9,9.960595957985882,4.613071530233361
5.0,9.960515211518306,4.612964758629544
5.1,9.960440625634917,4.612866142691264
5.2,9.96037173059666,4.612775058098444
5.3,9.960308092410056,4.61269092866494
5.4,9.960249310125095,4.61261322254264
5.5,9.960195013332813,4.612541448745533
5.6,9.960144859849057,4.61247515396196
5.7,9.96009853357128,4.612413919627448
5.8,9.960055742496275,4.612357359233998
5.9,9.960016216887047,4.612305115854521
6.0,9.959979707578167,4.612256859863576
6.1,9.959945984409202,4.612212286837578
6.2,9.95991483477693,4.612171115619385
6.3,9.95988606229735,4.612133086533705
6.4,9.959859485569346,4.612097959740997
6.5,9.959834937032323,4.612065513718731
6.6,9.959812261910786,4.6120355438598395
6.7,9.959791317239215,4.612007861179086
6.8,9.95977197096126,4.611982291118883
6.9,9.95975410109751,4.611958672446768
7.0,9.959737594976739,4.611936856237413
7.1,9.959722348525734,4.611916704932614
7.2,9.95970826561327,4.61189809147324
7.3,9.959695257444123,4.611880898497581
7.4,9.959683241999285,4.611865017600984
7.5,9.959659730503057,4.611850348652096
7.6,9.959626191542277,4.6376659636114725
7.7,9.959591827605982,4.642160923048462
7.8,9.959558484136096,4.643262652532341
7.9,9.959526946687983,4.643651560348405
8.0,9.95949764605534,4.643815871552933
8.1,9.959470748611485,4.643890306216327
8.2,9.959446232014924,4.6439231536696965
8.3,9.959423962227826,4.643934915613374
8.4,9.95940375298733,4.643935373408866
8.5,9.959385403747344,4.643929604041616
8.6,9.959368720532247,4.643920412394192
8.7,9.9593535256245,4.643909421284547
8.8,9.959339660796902,4.643897600954599
8.9,9.959320097236356,9.191548662844765
9.0,9.959303928424623,9.37777916590266
9.1,9.959288258098063,9.383566329254727
9.2,9.959273483672053,9.384660443615648
9.3,9.959259815676297,9.385031884206462
9.4,9.959247341738577,9.385191837736203
9.5,9.9592360604858,9.385268318309345
9.6,9.959225908680114,9.385305786136108
9.7,9.959216789376717,9.385323011455085
9.8,9.95920859379703,9.385329018186626
9.9,9.959201214955675,9.385328563157369
10.0,9.95919455463585,9.385324329027773
