time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.984810096233675,4.431288120245501
0.2,9.972618569105478,4.051778275132804
0.3,9.96097585629703,3.9114134371428624
0.4,9.949750770448606,3.835769558759725
0.5,9.938975586429354,3.786994421761079
0.6,9.928719752583005,3.7522431284981
0.7,9.919047040495883,3.72588086995408
0.8,9.910000404778204,3.705008219545956
0.9,9.901599539959975,3.6879651517198417
1.0,9.893843922503471,3.6737261165402226
1.1,9.886717578949012,3.661620276468276
1.2,9.880193799234586,3.651188607572595
1.3,9.874239101076531,3.6421051497303427
1.4,9.868816289275287,3.6341309619204094
1.5,9.863886685205363,3.627085912824207
1.6,9.859411678229598,3.6208307424856865
1.7,9.855353756993857,3.615255306536998
1.8,9.85167715766674,3.610270678058094
1.9,9.848348238387237,3.6058037276398607
2.0,9.845335662927145,3.601793333787457
2.1,9.842610454718956,3.5981876871115888
2.2,9.84014596533135,3.5949423405431116
2.3,9.837917788635197,3.5920187757128104
2.4,9.83590364247393,3.589383331108153
2.5,9.834083232842238,3.5870063869165354
2.6,9.832438110719293,3.584861734207328
2.7,9.830951528272935,3.5829260781506207
2.8,9.829608298751737,3.5811786399808723
2.9,9.828394662718901,3.579600832729244
3.0,9.82729816214144,3.57817599289379
3.1,9.826307523075846,3.576889155200485
3.2,9.825412547177272,3.5757268611063355
3.3,9.82460401192485,3.5746769941664214
3.4,9.823873579245657,3.5737286371424646
3.5,9.823213712095162,3.5728719469865373
3.6,9.822617598485207,3.5720980447386865
3.7,9.822079082422608,3.5713989180350447
3.8,9.821592601219129,3.570767334405497
3.9,9.821153128647465,3.570196763897848
4.0,9.82075612344175,3.5696813098340696
4.1,9.82039748267068,3.5692156467086393
4.2,9.820073499543703,3.568794964396901
4.3,9.819780825243756,3.5684149179652476
4.4,9.819516434412888,3.5680715824737317
4.5,9.819277593948499,3.567761412241717
4.6,9.819061834797823,3.5674812041130757
4.7,9.818866926466189,3.5672280643124283
4.8,9.81869085398048,3.566999378530497
4.9,9.818531797073094,3.566792784916471
5.0,9.818388111373647,3.566606149689786
5.1,9.818258311415553,3.5664375451138244
5.2,9.818141055283046,3.5662852296004477
5.3,9.81803513074063,3.5661476297377073
5.4,9.817939442702176,3.5660233240538113
5.5,9.817853001910436,3.5659110283489888
5.6,9.817774914710196,3.56580958244342
5.7,9.817704373809534,3.5657179382043243
5.8,9.817640649933757,3.5656351487285796
5.9,9.817583084285834,3.5655603585693134
6.0,9.817531081735362,3.56549279490568
6.1,9.817484104665768,3.5654317595648313
6.2,9.817441667416096,3.5653766218138543
6.3,9.81740333125993,3.5653268118473935
6.4,9.817368699869569,3.5652818149038596
6.5,9.817337415218544,3.5652411659495806
6.6,9.817309153880151,3.5652044448761147
6.7,9.81728362368366,3.5651712721612063
6.8,9.817260560693711,3.5651413049486673
6.9,9.817239726481626,3.5651142335067516
7.0,9.8172209056604,3.5650897780285007
7.1,9.817203903657962,3.5650676857410626
7.2,9.817188544705585,3.565047728294166
7.3,9.81717467002074,3.5650296994007924
7.4,9.817162136165534,3.565013412705719
7.5,9.817150813563806,3.5649986998599204
7.6,9.817140585161535,3.564985408780961
7.7,9.817131345216694,3.5649734020814217
7.8,9.817122998206063,3.5649625556491285
7.9,9.81711545783769,3.5649527573645345
8.0,9.817108646158792,3.5649439059420023
8.1,9.817102492749846,3.5649359098830256
8.2,9.817096933996591,3.5649286865305747
8.3,9.81709191243238,3.5649221612148074
8.4,9.817087376144055,3.564916266481304
8.5,9.81708327823529,3.564910941393878
8.6,9.817079576341753,3.564906130904742
8.7,9.817076232193147,3.5649017852855174
8.8,9.817073211217554,3.564897859613239
8.9,9.817070482184047,3.564894313306004
9.0,9.817068016879807,3.564891109703499
9.1,9.817065789818455,3.5648882156880526
9.2,9.817063777976585,3.564885601342305
9.3,9.81706196055574,3.5648832396399577
9.4,9.817060318767382,3.5648811061664034
9.5,9.81705883563868,3.56487917886635
9.6,9.817057495837025,3.5648774378158317
9.7,9.817056285511528,3.5648758650162535
9.8,9.817055192149832,3.564874444208332
9.9,9.817054204448747,3.564873160704022
10.0,9.817053312197405,3.5648720012346744
