tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.999330216468028,9.612198221986676,9.554628446305065
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.99866941247778,9.568816228971404,9.511197147316452
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.998011130018437,9.550246963720415,9.492669754621168
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.997357415634871,9.539342971170367,9.48180334328655
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.996713516603279,9.531963760198646,9.47445410926274
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.996086071640484,9.526545633330194,9.469060039756348
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.995477135053436,9.56670419137436,9.517783385799552
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.994895254721337,9.56415733855048,9.515257279054001
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.994344509502394,9.561450597365075,9.512562242387016
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.0,9.993826899828008,9.559095083791712,9.510216704984957
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.1,9.993343212714779,9.557056883698738,9.508187245449216
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.2,9.992893290316957,9.5552795688597,9.506417662782983
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.3,9.992476288103406,9.553716369881723,9.504861351250565
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.4,9.992090896813933,9.55233106373515,9.503482214341258
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.5,9.991735516533822,9.55109567515813,9.502252376756422
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.6,9.991408386065265,9.549988339640569,9.501150054227356
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.7,9.991107675758157,9.548991693392207,9.500157948366857
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.8,9.990831552215473,9.548091712764055,9.499262089644933
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,1.9,9.990575251006083,9.581658469970945,9.538600616253337
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.0,9.990339554349108,9.582131585239248,9.539086897681328
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.1,9.990121421726451,9.60044732368642,9.56112492121955
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.2,9.989921094508036,9.600326617876581,9.56101060076254
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.3,9.989737396402656,9.599846728066556,9.560532947334098
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.4,9.989569071537298,9.599354089459224,9.560042208764466
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.5,9.989414928347134,9.598888648355624,9.559578497832263
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.6,9.989273836020322,9.598457698478366,9.559149134528719
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.7,9.989144728858744,9.598061464764923,9.558754356076163
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.8,9.989026611834237,9.597698196689352,9.558392422132245
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,2.9,9.98891856279265,9.597365585169223,9.558061033125169
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.0,9.988819731371404,9.597061233173253,9.557757800977233
PhysiCell,dx_2um__uptake_12044__dtdiff_0p01min__volume_523um3,2,12044,0.01,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,3.1,9.98872933585432,9.59678282556626,9.557480418921504
