tool,run_id,dx_um,dt_min,average_source,center_source,resolution_label,time_min,average_uM,center_uM
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,4.9,6.783827346703933,2.728275681668996
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,5.0,6.783799609631874,2.7281711669403395
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,5.1,6.783776891997348,2.728085565652791
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,5.2,6.783758285457408,2.7280154551561444
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,5.3,6.783743046047743,2.727958032173177
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,5.4,6.783730564435731,2.7279110007172407
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,5.5,6.783720341556716,2.7278724802919707
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,5.6,6.783711968659311,2.7278409307030915
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,5.7,6.7837051109618285,2.727815090476287
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,5.8,6.783699494266329,2.7277939264190674
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,5.9,6.7836948939950865,2.72777659231002
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,6.0,6.783691126211053,2.727762395063773
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,6.1,6.78368804026333,2.7277507670188514
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,6.2,6.783685512763532,2.727741243240428
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,6.3,6.783683442652237,2.7277334429304494
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,6.4,6.783681747158222,2.727727054201865
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,6.5,6.78368035848894,2.7277218216081764
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,6.6,6.7836792211199155,2.727717535929695
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,6.7,6.78367828957465,2.72771402580812
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,6.8,6.783677526606283,2.727711150894962
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,6.9,6.783676901708332,2.7277087962398676
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,7.0,6.783676389894913,2.7277068676944465
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,7.1,6.783675970701707,2.7277052881478494
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,7.2,6.783675627367712,2.727703994443578
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,7.3,6.783675346165085,2.7277029348542357
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,7.4,6.783675115850235,2.7277020670132615
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,7.5,6.783674927214265,2.7277013562209516
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,7.6,6.783674772714762,2.727700774057027
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,7.7,6.783674646174232,2.727700297244278
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,7.8,6.783674542533085,2.7276999067178513
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,7.9,6.783674457647334,2.7276995868629594
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,8.0,6.783674388122917,2.7276993248905437
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,8.1,6.783674331179972,2.727699110325912
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,8.2,6.783674284541695,2.7276989345899256
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,8.3,6.783674246343304,2.7276987906559658
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,8.4,6.783674215057479,2.7276986727689856
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,8.5,6.783674189433286,2.7276985762153987
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,8.6,6.783674168446169,2.7276984971346128
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,8.7,6.7836741512569825,2.7276984323646647
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,8.8,6.783674137178434,2.727698379315797
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,8.9,6.783674125647606,2.727698335866907
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,9.0,6.783674116203451,2.727698300280736
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,9.1,6.783674108468357,2.7276982711344098
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,9.2,6.783674102133041,2.7276982472625426
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,9.3,6.783674096944198,2.7276982277106425
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,9.4,6.78367409269435,2.727698211696948
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,9.5,6.783674089213575,2.7276981985811695
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,9.6,6.783674086362697,2.7276981878388846
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,9.7,6.783674084027731,2.727698179040575
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,9.8,6.783674082115308,2.7276981718344495
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,9.9,6.783674080548969,2.727698165932379
PhysiCell,PhysiCell_dx_5um,5.0,,mean over all voxels from microenvironment[4],mean over center voxels from microenvironment[4],voxel size=5 um,10.0,6.783674079266081,2.727698161098376
