128.5	-45.9048,46.354,1855.18,5986

129	-45.9311,46.4284,1857.19,5997

129.5	-45.9835,46.5017,1859.7,6008

130	-46.0925,46.5662,1863.17,6027

130.5	-46.2375,46.6236,1867.22,6040

131	-46.372,46.6817,1871.07,6056

131.5	-46.5027,46.7416,1874.89,6076

132	-46.6163,46.8038,1878.4,6087

132.5	-46.7497,46.8676,1882.35,6106

133	-46.7746,46.9328,1884.15,6122

133.5	-46.8353,46.9985,1886.67,6145

134	-46.8759,47.0697,1888.91,6168

134.5	-47.4035,47.1417,1900.9,6186

135	-47.5021,47.2179,1904.4,6211

135.5	-47.5008,47.3177,1906.37,6233

136	-47.5351,47.4288,1909.28,6262

136.5	-47.5716,47.5289,1912.01,6286

137	-47.6058,47.6001,1914.12,6307

137.5	-47.5584,48.0416,1922,6327

138	-47.5173,48.1174,1922.69,6346

138.5	-47.5638,48.1521,1924.32,6368

139	-47.6119,48.2552,1927.34,6387

139.5	-47.6722,48.3157,1929.76,6413

140	-47.7223,48.357,1931.59,6441

140.5	-47.7554,48.3818,1932.74,6453

141	-47.7802,48.4097,1933.8,6471

141.5	-47.8119,48.439,1935.02,6489

142	-47.8512,48.6251,1939.53,6507

142.5	-47.8997,48.7552,1943.1,6527

143	-47.9518,48.7888,1944.81,6547

143.5	-47.9598,48.9366,1947.93,6563

144	-48.0078,49.0015,1950.19,6583

144.5	-48.081,49.0761,1953.14,6598

145	-48.133,49.1321,1955.3,6615

145.5	-48.1776,49.1785,1957.12,6625

146	-48.2201,49.2316,1959.03,6638

146.5	-48.2613,49.2823,1960.87,6649

147	-48.3001,49.3386,1962.78,6661

147.5	-48.3385,49.3934,1964.64,6674

148	-48.3786,49.4437,1966.45,6689

148.5	-48.4196,49.4899,1968.19,6704

149	-48.4598,49.5341,1969.88,6725

149.5	-48.5104,49.5794,1971.8,6739

150	-48.5652,49.6285,1973.87,6754

150.5	-48.62,49.6796,1975.99,6772

