time_min,average_uM,center_corner_mean_uM
0.0,10.0,10.0
0.1,9.414691864126628,5.017048856959677
0.2,9.29074596151413,4.500317440741241
0.3,9.201847116649573,4.172703571934305
0.4,9.133096635735154,3.9200283616676486
0.5,9.079485503561695,3.7230042905844716
0.6,9.037469107098635,3.568365892098735
0.7,9.004406774018847,3.4462140415322984
0.8,8.978301283383889,3.349157301732394
0.9,8.957626984436564,3.271645836466736
1.0,8.941209937887702,3.2094757301008103
1.1,8.928141689127429,3.159431112359737
1.2,8.917715924907379,3.1190279648716546
1.3,8.90938126770121,3.0863302608231376
1.4,8.902705734751063,3.059816944836718
1.5,8.897349773009715,3.03828464572504
1.6,8.89304567515119,3.0207756631811757
1.7,8.88958178577543,3.0065240066791614
1.8,8.886790328476707,2.9949144797032883
1.9,8.88453798550089,2.985451310278066
2.0,8.882718580226221,2.9777338571936407
2.1,8.881247373159905,2.971437626826658
2.2,8.880056601009873,2.966299323483248
2.3,8.8790919770601,2.9621049972008073
2.4,8.878309937602593,2.9586805939531255
2.5,8.877675469339993,2.955884385643459
2.6,8.87716039066545,2.9536008822500284
2.7,8.876741988622937,2.9517359202657354
2.8,8.876401935415219,2.9502126898498355
2.9,8.876125425237413,2.9489685145410864
3.0,8.875900485221369,2.947952236583282
3.1,8.875717424316077,2.9471220911170346
3.2,8.875568391704915,2.9464439759878576
3.3,8.875447022402218,2.94589004235507
3.4,8.875348152380749,2.945437545855799
3.5,8.875267589263508,2.9450679096654424
3.6,8.875201927500214,2.9447659600593745
3.7,8.875148399219041,2.944519302518416
3.8,8.875104753734115,2.9443178124137774
3.9,8.875069160104308,2.944153219150321
4.0,8.875040128260096,2.9440187665699025
4.1,8.875016445106015,2.9439089356000427
4.2,8.874997122715092,2.9438192177204843
4.3,8.874981356297328,2.943745929925445
4.4,8.874968490076194,2.9436860635739928
4.5,8.87495798956911,2.9436371609184784
4.6,8.874949419058055,2.943597214240636
4.7,8.874942423269715,2.9435645834548163
4.8,8.87493671247212,2.9435379287967076
4.9,8.874932050345782,2.9435161558354803
5.0,8.874928244109311,2.9434983705531477
5.1,8.874925136477813,2.943483842648126
5.2,8.87492259911199,2.9434719755573804
5.3,8.874920527280155,2.943462281967208
5.4,8.874918835507586,2.9434543638078408
5.5,8.874917454029777,2.9434478959110133
5.6,8.874916325900529,2.9434426126598865
5.7,8.874915404633539,2.9434382970834796
5.8,8.874914652278726,2.9434347719480494
5.9,8.87491403785302,2.943431892479796
6.0,8.874913536060044,2.9434295404202024
6.1,8.874913126245405,2.9434276191699835
6.2,8.874912791544213,2.94342604982234
6.3,8.874912518185285,2.9434247679226404
6.4,8.874912294923256,2.943423720821525
6.5,8.874912112575048,2.943422865512769
6.6,8.87491196364146,2.943422166867116
6.7,8.874911841998248,2.9434215961895824
6.8,8.87491174264392,2.943421130040984
6.9,8.874911661493837,2.9434207492752975
7.0,8.874911595212058,2.9434204382533347
7.1,8.874911541074088,2.9434201842004333
7.2,8.874911496854757,2.9434199766817866
7.3,8.874911460736682,2.9434198071738775
7.4,8.874911431235535,2.9434196687143968
7.5,8.874911407138978,2.943419555616291
7.6,8.874911387456823,2.9434194632341812
7.7,8.874911371380316,2.9434193877735675
7.8,8.874911358248887,2.943419326134974
7.9,8.87491134752299,2.943419275786648
8.0,8.874911338761944,2.9434192346605688
8.1,8.874911331605794,2.9434192010675133
8.2,8.874911325760536,2.943419173627666
8.3,8.874911320986028,2.943419151213954
8.4,8.874911317086118,2.9434191329057438
8.5,8.874911313900595,2.943419117951037
8.6,8.874911311298591,2.943419105735573
8.7,8.87491130917322,2.943419095757609
8.8,8.87491130743717,2.9434190876073036
8.9,8.874911306019122,2.9434190809498864
9.0,8.874911304860825,2.9434190755119047
9.1,8.874911303914702,2.9434190710699957
9.2,8.874911303141884,2.9434190674417096
9.3,8.874911302510625,2.943419064478016
9.4,8.874911301994995,2.9434190620571803
9.5,8.874911301573817,2.9434190600797687
9.6,8.874911301229789,2.943419058464559
9.7,8.874911300948774,2.943419057145207
9.8,8.874911300719235,2.9434190560675204
9.9,8.874911300531743,2.9434190551872335
10.0,8.874911300378592,2.9434190544681886
