tool,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,average_source,center_source,raw_center_source,time_min,average_uM,center_uM,raw_center_uM
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_523um3,10.0,12044,0.1,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.0,10.0,10.0,10.0
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_523um3,10.0,12044,0.1,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.1,9.991333203422165,6.6719501141118975,0.015850342335693764
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_523um3,10.0,12044,0.1,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.2,9.983878796971855,6.220506973984646,0.01321280402770523
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_523um3,10.0,12044,0.1,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.3,9.976686716942194,6.044734911209025,0.012782775827202773
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_523um3,10.0,12044,0.1,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.4,9.969689652631397,5.952303271948433,0.012574654457340037
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_523um3,10.0,12044,0.1,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.5,9.962898465715423,5.8944242731353835,0.012447611413106364
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_523um3,10.0,12044,0.1,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.6,9.95634487327363,5.854116581456982,0.0123601152279301
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_523um3,10.0,12044,0.1,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.7,9.950062780842341,5.824044220844026,0.012295235413522313
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_523um3,10.0,12044,0.1,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.8,9.944080435923437,5.800519074193426,0.012244678006110031
PhysiCell,dx_10um__uptake_12044__dtdiff_0p1min__volume_523um3,10.0,12044,0.1,523.0,52.300000000000004,mean over all voxels,mean over unique voxels nearest the configured cell positions,single center voxel nearest the origin,0.9,9.938417539726041,5.781473928199849,0.0122038591894387
